inventory_id,game,edition,video_id,video_url,official_channel_name,official_channel_id,title,published_at,player_game_update_mapping,source_type,source_url,collected_at,acquisition_status,api_state,comment_total_reported,comment_sample_size,comment_sort,acceptance_status,acceptance_reason,attempted_routes,required_user_input,notes,error,missingness
RUN2-YT-INV-033,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,8D2DutCg2g8,https://www.youtube.com/watch?v=8D2DutCg2g8,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,【プロスピ2021】 体験プレイ動画 グランプリ編 里崎智也さんが監督となって格上チームに挑む！,2021-07-06T12:00:08Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=8D2DutCg2g8,2026-08-13T11:10:54Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-034,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,bDBPbb-Ngls,https://www.youtube.com/watch?v=bDBPbb-Ngls,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,【プロスピ2021】 体験プレイ動画 ペナントレース編 藤川球児さんが若手選手を率いて日本一を目指す！,2021-07-05T09:02:22Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=bDBPbb-Ngls,2026-08-13T11:10:57Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-035,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,VvL9V0hzWyE,https://www.youtube.com/watch?v=VvL9V0hzWyE,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,「eBASEBALLプロ野球スピリッツ2021 グランドスラム」音楽ダウンロードコンテンツ プロモーションムービー,2021-07-01T23:29:01Z,柳田 悠岐 (player_id=31835133),official_youtube_video_inventory,https://www.youtube.com/watch?v=VvL9V0hzWyE,2026-08-13T11:11:01Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,300,NOT_REPORTED,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=True.,,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable
RUN2-YT-INV-036,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,4NQUBTW69zc,https://www.youtube.com/watch?v=4NQUBTW69zc,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,【プロスピA】プロスピグランプリ秘書紹介動画 ゆきりぬ編,2021-06-28T05:58:08Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=4NQUBTW69zc,2026-08-13T11:11:16Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-037,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,QEQXUbsPF2s,https://www.youtube.com/watch?v=QEQXUbsPF2s,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,【プロスピA】プロスピグランプリ秘書紹介動画 似鳥沙也加編,2021-06-28T05:57:55Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=QEQXUbsPF2s,2026-08-13T11:11:20Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-038,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,qnLewo6KoKQ,https://www.youtube.com/watch?v=qnLewo6KoKQ,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,【プロスピA】プロスピグランプリ秘書紹介動画 貴島明日香編,2021-06-28T05:57:41Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=qnLewo6KoKQ,2026-08-13T11:11:22Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-039,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,6z-uwkNAR5Q,https://www.youtube.com/watch?v=6z-uwkNAR5Q,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,プロスピA 新プロジェクト発表特番,2021-06-18T10:00:13Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=6z-uwkNAR5Q,2026-08-13T11:11:31Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-040,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,ep-5GVBL9Sc,https://www.youtube.com/watch?v=ep-5GVBL9Sc,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,スピチャン 後夜祭特番【プロスピA】,2021-01-23T10:00:11Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=ep-5GVBL9Sc,2026-08-13T11:11:34Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-041,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,KLSX-oW9an0,https://www.youtube.com/watch?v=KLSX-oW9an0,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,【2020】プロスピA OB チャンピオンシップ スペシャルマッチ / 里崎 智也 VS 斉藤和巳,2021-01-14T03:00:06Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=KLSX-oW9an0,2026-08-13T11:11:37Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,58,NOT_REPORTED,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=True.,,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable
RUN2-YT-INV-042,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,vw5WHfzDWLc,https://www.youtube.com/watch?v=vw5WHfzDWLc,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,【最強決定！】プロ野球スピリッツ 王座決定トーナメント2020【王座決定戦】,2021-01-11T11:00:12Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=vw5WHfzDWLc,2026-08-13T11:11:44Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-043,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,UtdCX8CRJGg,https://www.youtube.com/watch?v=UtdCX8CRJGg,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,【 新井VS石原】プロスピ初プレイ石原さんの先制HR炸裂！？ 新井さんは逆転できるのか！   カネアラチャンネル#10【プロスピA】,2021-01-05T08:00:23Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=UtdCX8CRJGg,2026-08-13T11:11:51Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-044,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,QckmcCN9Fmg,https://www.youtube.com/watch?v=QckmcCN9Fmg,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,【2020】プロスピA OB チャンピオンシップ /里崎 智也(ロッテ) VS 片岡 篤史(日本ハム),2020-12-24T03:00:04Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=QckmcCN9Fmg,2026-08-13T11:11:59Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,41,NOT_REPORTED,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=True.,,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable
RUN2-YT-INV-045,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,FwUO1cMBOLc,https://www.youtube.com/watch?v=FwUO1cMBOLc,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,カネアラ×石原慶幸対談企画！ カープ時代の思い出は？3人での交流は？ カネアラチャンネル#9【プロスピA】,2020-12-23T08:08:38Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=FwUO1cMBOLc,2026-08-13T11:12:06Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-046,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,n7l_V3u1CN8,https://www.youtube.com/watch?v=n7l_V3u1CN8,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,新井さんの夢実現！？カネアラVSティモンディ プロスピ対決！ カネアラチャンネル#8 【プロスピA】,2020-12-17T08:00:32Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=n7l_V3u1CN8,2026-08-13T11:12:08Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-047,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,nYhOTTXXd3g,https://www.youtube.com/watch?v=nYhOTTXXd3g,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,【2020】プロスピA OB チャンピオンシップ /岡島 秀樹(巨人) VS 森野 将彦(中日),2020-12-17T03:00:05Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=nYhOTTXXd3g,2026-08-13T11:12:11Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,39,NOT_REPORTED,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=True.,,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable
RUN2-YT-INV-048,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,LKZD4_ldAyA,https://www.youtube.com/watch?v=LKZD4_ldAyA,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,金本さんのドッキリ伝説を聞いてみた！逆三冠王Tシャツって何!? カネアラチャンネル #7 【プロスピA】,2020-12-07T08:00:29Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=LKZD4_ldAyA,2026-08-13T11:12:19Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-049,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,MutgnjN6l1M,https://www.youtube.com/watch?v=MutgnjN6l1M,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,【2020】プロスピA OB チャンピオンシップ /桧山 進次郎(阪神) VS 岩村 明憲(ヤクルト),2020-12-03T06:09:50Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=MutgnjN6l1M,2026-08-13T11:12:23Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,44,NOT_REPORTED,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=True.,,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable
RUN2-YT-INV-050,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,urFC9Sq5zJA,https://www.youtube.com/watch?v=urFC9Sq5zJA,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,【神回】金本さんが新井さんにドッキリを仕掛ける！金本さんの代わりにプロスピA元日本一が裏で操作すると新井さんは気づくのか！？,2020-11-29T02:52:24Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=urFC9Sq5zJA,2026-08-13T11:12:29Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-051,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,mJgdhV4lv9k,https://www.youtube.com/watch?v=mJgdhV4lv9k,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,【2020】プロスピA OB チャンピオンシップ /礒部 公一(楽天) VS タフィ・ローズ(オリックス),2020-11-26T03:01:36Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=mJgdhV4lv9k,2026-08-13T11:12:31Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,107,NOT_REPORTED,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=True.,,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable
RUN2-YT-INV-052,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,JX44elNSzTc,https://www.youtube.com/watch?v=JX44elNSzTc,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,【2020】プロスピA OB チャンピオンシップ /斉藤 和巳(ソフトバンク) VS G.G.佐藤(西武),2020-11-26T03:01:32Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=JX44elNSzTc,2026-08-13T11:12:40Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,95,NOT_REPORTED,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=True.,,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable
RUN2-YT-INV-053,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,vRaxzka929w,https://www.youtube.com/watch?v=vRaxzka929w,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,【金本VS新井】プロスピA対決第二試合！新井さんの神ゲッツーを見逃すな！ カネアラチャンネル#5 【プロスピA】,2020-11-21T02:59:57Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=vRaxzka929w,2026-08-13T11:12:52Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
