game,video_id,title,description_short,published_at,source_url,official_channel_id,official_channel_name,discovery_method,matched_terms,relevant_reason,target_players_from_title_if_any,comments_available,comments_retrieved,comment_total_reported,retrieval_method,retrieval_bound_or_missingness,already_in_old_inventory,metadata_status,collection_attempted_at
PowerPro,2MPQJ70Tb9Q,『パワフルプロ野球2024-2025』レジェンドOB対決動画　ファイターズ 対 ドラゴンズ,パワプロ30周年特別企画「レジェンドOB対決」第三弾 レジェンドOB対決「ファイターズ対ドラゴンズ」の動画を公開しました！ 小笠原さんが「ファイターズ歴代レジェンドチーム」を、川上さんが「ドラゴンズ歴代レジェンドチーム」を率いて「パワプロ2024」で対戦。 それぞれのレジェンドが活躍する「レジェンドOB対決」をお楽しみください！ さらに！ レジェンドのサインが入ったプレゼントキャンペーン開催！ 【伝説のボール回し サインボールプレゼントキャンペーン】 「レジェンドOB対決」を記念してXキャンペーンを開催！ ・パワプロ・プロスピ公式アカウント（@pawapuro_pro）をフォローして、 対象のポストを「#パワプロ2024OB対決」をつけて、感想を添えてリポストしてください。 抽選で合計7名様にレジェンドOB15名のサインが入ったボールをプレゼント！ 詳細は下記URLからご確認ください。 https://www.konami.com/pawa/2024-2025/special #パワプロ2024 #パワプロ2024OB対決 一般社団法人日本野球機構承認 Konami Digital Entertainment/WBCI ©2024 SAMURAI JAPAN 日本プロ野球名球会公認 日本プロ野球OBクラブ公認 日本プロ野球外国人OB選手会公認 プロ野球フランチャイズ球場公認 ゲーム,2024-07-17,https://www.youtube.com/watch?v=2MPQJ70Tb9Q,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_context_recovery,,,,True,279,279,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,,OK,2026-08-14T16:59:23Z
PowerPro,hN5K7B7nfNU,『パワフルプロ野球2024-2025』レジェンドOB対決動画　バファローズ 対 ホークス,パワプロ30周年特別企画「レジェンドOB対決」第四弾 レジェンドOB対決「バファローズ 対 ホークス」の動画を公開しました！ 糸井さんが「バファローズ歴代レジェンドチーム」を、森福さんが「ホークス歴代レジェンドチーム」を率いて「パワプロ2024」で対戦。 それぞれのレジェンドが活躍する「レジェンドOB対決」をお楽しみください！ さらに！ レジェンドのサインが入ったプレゼントキャンペーン開催！ 【伝説のボール回し サインボールプレゼントキャンペーン】 「レジェンドOB対決」を記念してXキャンペーンを開催！ ・パワプロ・プロスピ公式アカウント（@pawapuro_pro）をフォローして、 対象のポストを「#パワプロ2024OB対決」をつけて、感想を添えてリポストしてください。 抽選で合計7名様にレジェンドOB15名のサインが入ったボールをプレゼント！ 詳細は下記URLからご確認ください。 https://www.konami.com/pawa/2024-2025/special #パワプロ2024 #パワプロ2024OB対決 一般社団法人日本野球機構承認 Konami Digital Entertainment/WBCI ©2024 SAMURAI JAPAN 日本プロ野球名球会公認 日本プロ野球OBクラブ公認 日本プロ野球外国人OB選手会公認 プロ野球フランチャイズ球場公認 ゲーム内,2024-07-17,https://www.youtube.com/watch?v=hN5K7B7nfNU,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_context_recovery,,,,True,269,269,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,,OK,2026-08-14T16:59:27Z
PowerPro,MRdZJEeuXWc,『パワフルプロ野球2024-2025』レジェンドOB対決動画　マリーンズ 対 イーグルス,“30年分のパワフルを。” 「パワフルプロ野球2024-2025」（Nintendo Switch™・PlayStation®4）7月18日発売！ 公式サイト： https://www.konami.com/pawa/2024-2025/ パワプロ30周年特別企画「レジェンドOB対決」の 第一弾レジェンドOB対決「マリーンズ対イーグルス」の動画を公開しました！ 里崎さんが「マリーンズ歴代レジェンドチーム」を、岩隈さんが「イーグルス歴代レジェンドチーム」を率いて「パワプロ2024」で対戦。 それぞれのレジェンドが活躍する「レジェンドOB対決」をお楽しみください！ さらに！ レジェンドのサインが入ったプレゼントキャンペーン開催！ 【伝説のボール回し サインボールプレゼントキャンペーン】 「レジェンドOB対決」を記念してXキャンペーンを開催！ ・パワプロ・プロスピ公式アカウント（@pawapuro_pro）をフォローして、 対象のポストを「#パワプロ2024OB対決」をつけて、感想を添えてリポストしてください。 抽選で合計7名様にレジェンドOB15名のサインが入ったボールをプレゼント！ 詳細は下記URLからご確認ください。 https://www.konami.com/pawa/2024-2025/special #パワプロ2024 #パワプロ2024OB対決 一般社団法人日本野球機構承,2024-07-15,https://www.youtube.com/watch?v=MRdZJEeuXWc,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_context_recovery,,,,True,367,367,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,,OK,2026-08-14T16:59:31Z
PowerPro,W8J8LK3JK28,【帝王実業高校解説】「帝王」を目指して勝ち上がれ！【パワプロアプリ】,新シナリオ #帝王実業高校 編 7/11～配信開始！ 配信開始に伴い、#解説 動画を公開！ 【「帝王実業高校」ストーリー概要】 30周年を迎えたパワプロの原点回帰。「帝王実業高校」配信開始！ エース・山口が突然のケガで離脱し、厳しい練習制限が課された！ こんな状況で名門校としての強さを保てるのか？仲間たちと切磋琢磨し甲子園出場を目指せ！ パワストーンや天才の入部届などがもらえる配信記念キャンペーンも7/17まで開催中！！（7/11（木）メンテナンス後～7/17（水）13:59まで） 詳細はアプリ内お知らせにてご確認ください。 #パワプロアプリ 公式X：https://x.com/pawa_app573 #パワプロアプリ 公式サイト：https://www.konami.com/pawa/app/,2024-07-11,https://www.youtube.com/watch?v=W8J8LK3JK28,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_context_recovery,,,,True,10,10,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,,OK,2026-08-14T16:59:32Z
PowerPro,pxdRtLSTI80,『パワフルプロ野球2024-2025』オープニングムービー,“30年分のパワフルを。” 「パワフルプロ野球2024-2025」（Nintendo Switch™・PlayStation®4）7月18日発売！ 公式サイト： https://www.konami.com/pawa/2024-2025/ 『RELAY』 もう何十回 もう何百回も 霞むソラ見上げて 辿り着いた場所が 運命のダイヤモンド 何千回 もう何万回も 涙流したきみへ ねぇ 諦められたことはあったっけ？ 「憧れ＝限界」だから もういらないよ そこに留まるなんて もったいないでしょ？ それぞれの物語 交差する瞬間を 見つめる意味は 放った夢だけ 大きな弧を描いて はちきれそうな煌めきを 消えることなく どこまででも 世界の向こうに 届けよう 終わることのない この胸の衝動は どうしたって どうしても ぼくを呼んでいた だから その先へと 走り続ける 次へ 次へ ＜Music＞ Vocal：藤原美慶 Lyrics：カトウチヒロ Music & Arrangement：佐藤直之 Guitar：横山雄哉 Bass：古澤利久 Drums：渡邊紀如 Violin：高橋香織 ＜Video＞ KOO-KI Creative Director：白川東一 Director：生嶋就 CG Superviser：山下裕次郎 CG Director：大窪真悟 CG Creator：石井真登 CG Cre,2024-05-02,https://www.youtube.com/watch?v=pxdRtLSTI80,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_context_recovery,,,,True,4084,4084,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,,OK,2026-08-14T16:59:32Z
PowerPro,A6WNGSDebRc,『大谷翔平選手×パワプロ2024』パッケージスリーブのデザインを公開！,パワフルプロ野球2024-2025パッケージ版の 早期購入特典『大谷翔平 選手×パワプロ2024 』パッケージスリーブのデザインを公開しました！ 数量限定のスペシャルなパッケージスリーブを公式サイトでチェック！ https://www.konami.com/pawa/2024-2025/topic/bonus#bonus-soki ＃パワプロ2024 ＃パワスピ周年 ＃大谷翔平,2024-05-01,https://www.youtube.com/watch?v=A6WNGSDebRc,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_context_recovery,,,,True,26,26,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,,OK,2026-08-14T16:59:34Z
PowerPro,vwU0NyiNcaA,【パワプロ30周年】3人娘から皆さんへビデオメッセージ,#パワプロ30周年 を記念して、 早川あおいちゃん（CV 青木瑠璃子） 橘みずきちゃん（CV 愛美） 六道聖ちゃん（CV 高橋李依） から、日頃パワプロを応援してくださる皆様へビデオメッセージが届いています！ パワプロ30周年は素敵なことが起きる予感・・・♪ パワプロ30周年×プロスピ20周年 アニバーサリーサイト https://www.konami.com/games/pawaspi_anniversary/ #パワプロアプリ 公式X https://twitter.com/pawa_app573 #栄冠クロス 公式X https://twitter.com/pawa_eikan573 パワプロ・プロスピ 公式X https://twitter.com/pawapuro_pro,2024-03-18,https://www.youtube.com/watch?v=vwU0NyiNcaA,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_context_recovery,,,,True,177,177,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,,OK,2026-08-14T16:59:36Z
PowerPro,wAhQbilAhTY,【パワプロ 栄冠クロス】期間限定ロード『世界の栄冠』プロモーションムービー,モバイルゲーム『パワフルプロ野球 栄冠ナイン クロスロード』にて、新ロード「世界の栄冠」が期間限定で登場！ ▼アプリのダウンロードはこちら https://app.adjust.com/14ij78oq ＜世界の栄冠とは＞ 「栄冠ナイン」ロードで甲子園制覇した監督が次に目指す先は世界一！ U-18日本代表の監督となって、世界中の高校球児たちと闘いましょう！ 海外から留学生が入部してくることも！ さまざまな新ギミックを活かしてより強力なチームを育成し、世界の栄冠を掴みとりましょう！ ＜開催期間＞ 2024年3月13日(水) メンテナンス終了後 ～ 2024年6月5日(土) 9:59 公式X：https://x.com/pawa_eikan573?s=20 公式サイト：https://www.konami.com/pawa/eikan_crossroad/ ＃栄冠クロス ＃パワプロ ＃栄冠ナイン,2024-03-06,https://www.youtube.com/watch?v=wAhQbilAhTY,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_context_recovery,,,,True,28,28,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,,OK,2026-08-14T16:59:36Z
PowerPro,xcUGTOAXaC4,【ほかほかホリデー高校解説】波に乗って経験点GET！【パワプロアプリ】,新シナリオ #ほかほかホリデー高校 編 2/26～配信開始！ 配信開始に伴い、#解説 動画を公開！ 【「ほかほかホリデー高校」ストーリー概要】 山中から沿岸部に校舎が移転した、ほかほかホリデー高校。 そのうち野球部員たちも野球を忘れてマリンスポーツに熱中するようになる。 マリンスポーツをプレイして甲子園優勝を目指そう！？ パワストーンやSRガチャ券などが貰える配信記念キャンペーンも開催！（2/26（月）メンテナンス後～3/7（木）13:59まで） 詳細はアプリ内お知らせにてご確認ください。 #パワプロアプリ 公式X：https://twitter.com/pawa_app573 #パワプロアプリ 公式サイト：https://www.konami.com/pawa/app/,2024-02-26,https://www.youtube.com/watch?v=xcUGTOAXaC4,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_context_recovery,,,,True,6,6,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,,OK,2026-08-14T16:59:38Z
PowerPro,eaWfO7kRCwU,大谷翔平選手がパワプロ30周年×プロスピ20周年アンバサダーに！【メイキング+特別インタビュー】,#大谷翔平 選手が #パワプロ30周年 × #プロスピ20周年 アンバサダーに就任することが決定しました！ アンバサダー撮影の模様を公開！また、パワプロも大谷選手も今年で30歳ということで、30歳にちなんだ記念インタビューも行いました。 #WBC のユニフォームを着用した大谷選手の映像は必見です！ アニバーサリーイヤーに合わせ、KONAMIの各野球ゲームで大谷翔平選手と様々な取り組みを実施予定です。 今後の展開にご期待ください。 周年公式サイト https://www.konami.com/games/pawaspi_anniversary/,2024-01-15,https://www.youtube.com/watch?v=eaWfO7kRCwU,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_context_recovery,,,,True,740,740,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,,OK,2026-08-14T16:59:41Z
