post_id,record_id,handle,url,published_at,text,source_type,game,edition,player,canonical_player_id,current_100,event_id,independence_group
2071431931930263811,X-V3-2071431931930263811-none,pawapuro_pro,https://x.com/pawapuro_pro/status/2071431931930263811,,,OFFICIAL_X_POST,Prospi,2026,,,0,x:2071431931930263811:unresolved:noise,x:2071431931930263811:unresolved
2071836128290680899,X-V3-2071836128290680899-none,pawapuro_pro,https://x.com/pawapuro_pro/status/2071836128290680899,,,OFFICIAL_X_POST,PowerPro,2026-2027,,,0,x:2071836128290680899:unresolved:noise,x:2071836128290680899:unresolved
2075414720996143142,X-V3-2075414720996143142-none,pawapuro_pro,https://x.com/pawapuro_pro/status/2075414720996143142,,,OFFICIAL_X_POST,Prospi,2026,,,0,x:2075414720996143142:unresolved:noise,x:2075414720996143142:unresolved
2075490211790832043,post_2075490211790832043,prospiA_PR,https://x.com/prospiA_PR/status/2075490211790832043,2026-07-10T08:00:01Z,2026 Series1 タイムスリップ第4弾登場。楽天 #嶋基宏 選手や東京ヤクルト #塩見泰隆 選手をはじめとする名選手たちをGETしてね,official_post,ProspiA,2026 Series1 タイムスリップ第4弾,嶋基宏,,0,x:2075490211790832043:name:嶋基宏:noise,x:2075490211790832043:name:嶋基宏
2075777106928140759,X-V3-2075777106928140759-none,pawapuro_pro,https://x.com/pawapuro_pro/status/2075777106928140759,,,OFFICIAL_X_POST,Prospi,2026,,,0,x:2075777106928140759:unresolved:noise,x:2075777106928140759:unresolved
2075777106928140759,X-V3-2075777106928140759-山川穂高,pawapuro_pro,https://x.com/pawapuro_pro/status/2075777106928140759,2026-07-11T03:00:03Z,プロスピ2026発売カウントダウン 山川穂高,official_post,Prospi2026_console,,山川 穂高,21425139,1,x:2075777106928140759:21425139:noise,x:2075777106928140759:21425139
2076139485356540113,X-V3-2076139485356540113-none,pawapuro_pro,https://x.com/pawapuro_pro/status/2076139485356540113,,,OFFICIAL_X_POST,Prospi,2026,,,0,x:2076139485356540113:unresolved:noise,x:2076139485356540113:unresolved
2076139485356540113,X-V3-2076139485356540113-森友哉,pawapuro_pro,https://x.com/pawapuro_pro/status/2076139485356540113,2026-07-12T03:00:00Z,プロスピ2026発売カウントダウン 森友哉,official_post,Prospi2026_console,,森 友哉,91495139,1,x:2076139485356540113:91495139:noise,x:2076139485356540113:91495139
2076140741814858013,X-V3-2076140741814858013-none,pawa_app573,https://x.com/pawa_app573/status/2076140741814858013,,,OFFICIAL_X_POST,PowerPro app,mobile 2026,,,0,x:2076140741814858013:unresolved:noise,x:2076140741814858013:unresolved
2076501877345415256,X-V3-2076501877345415256-none,pawapuro_pro,https://x.com/pawapuro_pro/status/2076501877345415256,,,OFFICIAL_X_POST,Prospi,2026,,,0,x:2076501877345415256:unresolved:noise,x:2076501877345415256:unresolved
2076501877345415256,X-V3-2076501877345415256-郡司裕也,pawapuro_pro,https://x.com/pawapuro_pro/status/2076501877345415256,2026-07-13T03:00:01Z,プロスピ2026発売カウントダウン 郡司裕也,official_post,Prospi2026_console,,郡司 裕也,21925151,1,x:2076501877345415256:21925151:noise,x:2076501877345415256:21925151
2076547169214255443,X-V3-2076547169214255443-none,pawa_app573,https://x.com/pawa_app573/status/2076547169214255443,,,OFFICIAL_X_POST,PowerPro app,mobile 2026,,,0,x:2076547169214255443:unresolved:noise,x:2076547169214255443:unresolved
2076864265487630397,X-V3-2076864265487630397-none,pawapuro_pro,https://x.com/pawapuro_pro/status/2076864265487630397,,,OFFICIAL_X_POST,Prospi,2026,,,0,x:2076864265487630397:unresolved:noise,x:2076864265487630397:unresolved
2076864265487630397,X-V3-2076864265487630397-牧秀悟,pawapuro_pro,https://x.com/pawapuro_pro/status/2076864265487630397,2026-07-14T03:00:01Z,プロスピ2026発売カウントダウン 牧秀悟,official_post,Prospi2026_console,,牧 秀悟,13115153,1,x:2076864265487630397:13115153:noise,x:2076864265487630397:13115153
2077226659149754609,X-V3-2077226659149754609-none,pawapuro_pro,https://x.com/pawapuro_pro/status/2077226659149754609,,,OFFICIAL_X_POST,Prospi,2026,,,0,x:2077226659149754609:unresolved:noise,x:2077226659149754609:unresolved
2077226659149754609,X-V3-2077226659149754609-森下翔太,pawapuro_pro,https://x.com/pawapuro_pro/status/2077226659149754609,2026-07-15T03:00:03Z,プロスピ2026発売カウントダウン 森下翔太,official_post,Prospi2026_console,,森下 翔太,43145157,1,x:2077226659149754609:43145157:noise,x:2077226659149754609:43145157
2077332342964895820,X-V3-2077332342964895820-糸井嘉男,prospiA_PR,https://x.com/prospiA_PR/status/2077332342964895820,2026-07-15T10:00:00Z,福留・糸井登場記念スカウト開催。番組内で語られた点が新たな能力に,official_post,ProspiA,,糸井嘉男,,0,x:2077332342964895820:name:糸井嘉男:noise,x:2077332342964895820:name:糸井嘉男
2077332342964895820,X-V3-2077332342964895820-福留孝介,prospiA_PR,https://x.com/prospiA_PR/status/2077332342964895820,2026-07-15T10:00:00Z,福留・糸井登場記念スカウト開催。番組内で語られた点が新たな能力に,official_post,ProspiA,,福留孝介,,0,x:2077332342964895820:name:福留孝介:noise,x:2077332342964895820:name:福留孝介
2077604137642979550,X-V3-2077604137642979550-none,pawapuro_pro,https://x.com/pawapuro_pro/status/2077604137642979550,,,OFFICIAL_X_POST,PowerPro,2026-2027,,,0,x:2077604137642979550:unresolved:noise,x:2077604137642979550:unresolved
2077694733518782866,X-V3-2077694733518782866-糸井嘉男,prospiA_PR,https://x.com/prospiA_PR/status/2077694733518782866,2026-07-16T10:00:00Z,福留×糸井のホンネ第2弾。アップデートされた福留孝介・糸井嘉男の新能力を先行公開,official_post,ProspiA,2026,糸井嘉男,,0,x:2077694733518782866:name:糸井嘉男:noise,x:2077694733518782866:name:糸井嘉男
2077694733518782866,X-V3-2077694733518782866-福留孝介,prospiA_PR,https://x.com/prospiA_PR/status/2077694733518782866,2026-07-16T10:00:00Z,福留×糸井のホンネ第2弾。アップデートされた福留孝介・糸井嘉男の新能力を先行公開,official_post,ProspiA,2026,福留孝介,,0,x:2077694733518782866:name:福留孝介:noise,x:2077694733518782866:name:福留孝介
2078026922907304081,X-V3-2078026922907304081-糸井嘉男,prospiA_PR,https://x.com/prospiA_PR/status/2078026922907304081,2026-07-17T08:00:00Z,福留孝介・糸井嘉男登場記念スカウト。新たな能力にアップデート,official_post,ProspiA,,糸井嘉男,,0,x:2078026922907304081:name:糸井嘉男:noise,x:2078026922907304081:name:糸井嘉男
2078026922907304081,X-V3-2078026922907304081-福留孝介,prospiA_PR,https://x.com/prospiA_PR/status/2078026922907304081,2026-07-17T08:00:00Z,福留孝介・糸井嘉男登場記念スカウト。新たな能力にアップデート,official_post,ProspiA,,福留孝介,,0,x:2078026922907304081:name:福留孝介:noise,x:2078026922907304081:name:福留孝介
2078028178665128282,post_2078028178665128282,prospiA_PR,https://x.com/prospiA_PR/status/2078028178665128282,2026-07-17T08:05:00Z,#福留孝介 ・ #糸井嘉男 登場記念プレゼント。期間中ログインで AランクOB選択契約書(福留孝介・糸井嘉男限定),official_post,ProspiA,福留糸井登場記念,福留孝介,,0,x:2078028178665128282:name:福留孝介:noise,x:2078028178665128282:name:福留孝介
2080563635064320425,post_2080563635064320425,prospiA_PR,https://x.com/prospiA_PR/status/2080563635064320425,2026-07-24T08:00:00Z,再臨！2006 日本代表/2009 侍ジャパンセレクション。#イチロー 選手、#上原浩治 投手をはじめとするそうそうたるメンバー,official_post,ProspiA,侍ジャパンセレクション 2006/2009,イチロー,,0,x:2080563635064320425:name:イチロー:noise,x:2080563635064320425:name:イチロー
2080564893456257245,post_2080564893456257245,prospiA_PR,https://x.com/prospiA_PR/status/2080564893456257245,2026-07-24T08:05:00Z,再臨！2013/2017/2023 侍ジャパンセレクション。#大谷翔平 投手、#前田健太 投手といった豪華メンバー,official_post,ProspiA,侍ジャパンセレクション 2013/2017/2023,大谷翔平,,0,x:2080564893456257245:name:大谷翔平:noise,x:2080564893456257245:name:大谷翔平
2083100351750688905,post_2083100351750688905,prospiA_PR,https://x.com/prospiA_PR/status/2083100351750688905,2026-07-31T08:00:00Z,再臨！侍ジャパンセレクション(2026)第1弾。第1弾では #大谷翔平 選手や #村上宗隆 選手が登場,official_post,ProspiA,侍ジャパンセレクション(2026)第1弾,大谷翔平,,0,x:2083100351750688905:name:大谷翔平:noise,x:2083100351750688905:name:大谷翔平
2083101608691347524,post_2083101608691347524,prospiA_PR,https://x.com/prospiA_PR/status/2083101608691347524,2026-07-31T08:05:00Z,再臨！侍ジャパンセレクション(2026)第2弾。第2弾では #吉田正尚 選手や #鈴木誠也 選手が登場,official_post,ProspiA,侍ジャパンセレクション(2026)第2弾,吉田正尚,,0,x:2083101608691347524:name:吉田正尚:noise,x:2083101608691347524:name:吉田正尚
2085637066830782780,post_2085637066830782780,prospiA_PR,https://x.com/prospiA_PR/status/2085637066830782780,2026-08-07T08:00:00Z,2026 Series1 プロスピセレクション第1弾登場。福岡ソフトバンク #近藤健介 選手、阪神 #佐藤輝明 選手といった2026シーズン前半戦の立役者たちが最大スピリッツ5300で新登場,official_post,ProspiA,2026 Series1 プロスピセレクション第1弾,近藤 健介,41745135,1,x:2085637066830782780:41745135:noise,x:2085637066830782780:41745135
2088173791763476745,post_2088173791763476745,prospiA_PR,https://x.com/prospiA_PR/status/2088173791763476745,2026-08-14T08:00:03Z,2026 Series1 プロスピセレクション第2弾登場。北海道日本ハム #万波中正 選手、東京ヤクルト #山野太一 投手といった2026シーズン前半戦の立役者たちが最大スピリッツ5300で新登場,official_post,ProspiA,2026 Series1 プロスピセレクション第2弾,万波中正,,0,x:2088173791763476745:name:万波中正:noise,x:2088173791763476745:name:万波中正
