record_id,old_source_id,player,canonical_player_id,source_url,text,old_rejection_reason,previous_reclassification_status,bucket,labels,independence,reason,excluded_because_game_rating_mention,event_id,origin_count,reaction_volume
"SP032-RUN2-GXSR070","","大島 洋平","01305131","https://x.com/kunoichimonme/status/2044398359260369133",": 今日一番のポジ 大島洋平まだ足速い","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST|AGING_NOT_REFLECTED","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2044398359260369133","1","1"
"SP032-RUN2-GXSR071","","大島 洋平","01305131","https://x.com/miyagi_kaccyan/status/2046901979390308565",": 足が速い！ 大島洋平最高！","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2046901979390308565","1","1"
"SP032-RUN2-GXSR072","","大島 洋平","01305131","https://x.com/KKKO_002/status/2046902265500610885","大島洋平40歳で全力疾走素晴らしすぎるよ
 (","ALL_OUT_EFFORT_WITHOUT_SPEED_OBSERVATION","RETAINED_NOT_DIRECTIONAL","WEAK_PHYSICAL_OR_CONTEXT","UNCLASSIFIED_CONTEXT","ORIGIN","全力疾走の記述。最大努力の観察ではあるが、速さの方向は特定できないので弱い文脈として保持。","false","2046902265500610885","1","1"
"SP032-RUN2-GXSR073","","大島 洋平","01305131","https://x.com/kohei6d/status/2047616061420556430","普通脚力とか衰えるやろ
 (","TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT","NOT_RECLASSIFIABLE_PLAYER_IDENTITY","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST|AGING_NOT_REFLECTED","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2047616061420556430","1","1"
"SP032-RUN2-GXSR074","","大島 洋平","01305131","https://x.com/kohei6d/status/2051268651354108020","脚力衰えてないのバグ
 (","TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT","NOT_RECLASSIFIABLE_PLAYER_IDENTITY","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST|AGING_NOT_REFLECTED","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2051268651354108020","1","1"
"SP032-RUN2-GXSR075","","大島 洋平","01305131","https://x.com/Kanemasa0613/status/2076283957562548236","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","2076283957562548236","0","1"
"SP032-RUN2-GXSR076","","大島 洋平","01305131","https://x.com/lovelyokada/status/2082002395740230106","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","2082002395740230106","0","1"
"SP032-RUN2-GXSR077","","中村 悠平","51255118","https://x.com/get_win_ys/status/1834940075224056147","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","1834940075224056147","0","1"
"SP032-RUN2-GXSR078","","中村 悠平","51255118","https://x.com/hisshi0913/status/1972243918206206443","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","1972243918206206443","0","1"
"SP032-RUN2-GXSR079","","中村 悠平","51255118","https://x.com/035sk_y/status/1972244526967468469","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","1972244526967468469","0","1"
"SP032-RUN2-GXSR080","","中村 悠平","51255118","https://x.com/93244104Diony/status/1972292245765468519",": 今季第1号本塁打を放った中村悠平選手はベースを一周したあとベンチ前まで疾走","NO_CLEAR_DIRECT_PHYSICAL_SPEED_CLAIM","RETAINED_NOT_DIRECTIONAL","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","走力の方向もゲーム査定の主張も特定できない。無関係または判定不能。取得不能ではない。","false","1972292245765468519","0","1"
"SP032-RUN2-GXSR081","","中村 悠平","51255118","https://x.com/false_denkibran/status/1975876232735764610",": ムーチョがホームランの時全力ベースランニングしたのは...","TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT","NOT_RECLASSIFIABLE_PLAYER_IDENTITY","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","走力の方向もゲーム査定の主張も特定できない。無関係または判定不能。取得不能ではない。","false","1975876232735764610","0","1"
"SP032-RUN2-GXSR082","","中村 悠平","51255118","https://x.com/CHOCO720ys/status/1988814671588229398",": 神宮ホームラン集見てるけど何度見ても最終戦の中村悠平さんの全力疾走ホームラン面白い🤣","ALL_OUT_EFFORT_WITHOUT_SPEED_OBSERVATION","RETAINED_NOT_DIRECTIONAL","WEAK_PHYSICAL_OR_CONTEXT","UNCLASSIFIED_CONTEXT","ORIGIN","全力疾走の記述。最大努力の観察ではあるが、速さの方向は特定できないので弱い文脈として保持。","false","1988814671588229398","1","1"
"SP032-RUN2-GXSR083","","中村 悠平","51255118","https://x.com/N_mayukoro/status/2049143271365156874",": ホームランでも全力疾走する ムーチョでいて欲しい","ALL_OUT_EFFORT_WITHOUT_SPEED_OBSERVATION","NOT_RECLASSIFIABLE_PLAYER_IDENTITY","WEAK_PHYSICAL_OR_CONTEXT","UNCLASSIFIED_CONTEXT","ORIGIN","全力疾走の記述。最大努力の観察ではあるが、速さの方向は特定できないので弱い文脈として保持。","false","2049143271365156874","1","1"
"SP032-RUN2-GXSR085","","中村 悠平","51255118","https://x.com/Genmai_rice/status/2050897151962870194","中村悠平さん足遅い😭","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_SLOW","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2050897151962870194","1","1"
"SP032-RUN2-GXSR086","","中村 悠平","51255118","https://x.com/swbiPpOTea48605/status/2050897172787527695","中村悠平さんの足遅い瞬間を見る無駄時間","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_SLOW","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2050897172787527695","1","1"
"SP032-RUN2-GXSR087","","中村 悠平","51255118","https://x.com/h_sorewata/status/2050897223928754237","中村悠平さん足が遅い…","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RETAINED_NOT_DIRECTIONAL","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_SLOW","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2050897223928754237","1","1"
"SP032-RUN2-GXSR088","","中村 悠平","51255118","https://x.com/335L0mfydzCPETQ/status/2050897297895223498",": あー惜しかったな中村悠平😓 やっぱり膝が悪いから加速力がないわな、でもいい当たりやった！","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","走力の方向もゲーム査定の主張も特定できない。無関係または判定不能。取得不能ではない。","false","2050897297895223498","0","1"
"SP032-RUN2-GXSR089","","中村 悠平","51255118","https://x.com/Baya45_0814/status/2074817218777649412","中村悠平、大城とか宮﨑くらい足が遅いランナーじゃないともう刺せないんじゃね？ってレベルに酷いな","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RETAINED_NOT_DIRECTIONAL","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_SLOW","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2074817218777649412","1","1"
"SP032-RUN2-GXSR090","","土田 龍空","51455153","https://x.com/dragons_080203/status/1758309489835655376","周平がセカンドでは守備範囲が狭すぎて無謀 田中、村松、土田龍空ら俊足な若手にやらせるのが無難","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","1758309489835655376","1","1"
"SP032-RUN2-GXSR092","","土田 龍空","51455153","https://x.com/_d_s_7_/status/1918891882144301197","土田龍空は全力疾走しないなら交代しろ","ALL_OUT_EFFORT_WITHOUT_SPEED_OBSERVATION","RETAINED_NOT_DIRECTIONAL","WEAK_PHYSICAL_OR_CONTEXT","UNCLASSIFIED_CONTEXT","ORIGIN","全力疾走の記述。最大努力の観察ではあるが、速さの方向は特定できないので弱い文脈として保持。","false","1918891882144301197","1","1"
"SP032-RUN2-GXSR093","","土田 龍空","51455153","https://x.com/ohtsyu/status/1976806522450805142","土田龍空選手、スプリントの最高速度が30.7km/hと少し速いレベルなのに一塁到達時間は3.84secとかなり速い👀✨️
 ここでもセンス魅せてくるか","PLAY_OUTCOME_OR_TRANSITION_METRIC_NOT_ISOLATED_TO_PHYSICAL_SPEED","RETAINED_NOT_DIRECTIONAL","WEAK_PHYSICAL_OR_CONTEXT","PLAYER_COMPARISON","ORIGIN","身体測定・到達タイム等の弱い方向証拠。独立物理測定には数えない。","false","1976806522450805142","1","1"
"SP032-RUN2-GXSR094","","土田 龍空","51455153","https://x.com/yazannokame/status/2044705791194886509","打てないから　内野しかできないから　そんな足速くないから　全部を否定する土田龍空　わろた","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_SLOW","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2044705791194886509","1","1"
"SP032-RUN2-GXSR096","","土田 龍空","51455153","https://x.com/Jt4ivTh/status/2049395897323397441","土田龍空の方が足は遅いかも知らんけど尾田より盗塁のセンスはあると思うで。
#中日ドラゴンズ","BASERUNNING_DECISION_OR_STOLEN_BASE_CONTEXT_NOT_ISOLATED_TO_PHYSICAL_SPEED","RETAINED_NOT_DIRECTIONAL","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","走力の方向もゲーム査定の主張も特定できない。無関係または判定不能。取得不能ではない。","false","2049395897323397441","0","1"
"SP032-RUN2-GXSR097","","土田 龍空","51455153","https://x.com/dragons_080203/status/2049409629340475763","土田龍空もそれなりに俊足ではある。むしろ尾田なんかより速いはず。","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2049409629340475763","1","1"
"SP032-RUN2-GXSR098","","土田 龍空","51455153","https://x.com/dragons_080203/status/2050423606560309310","知野はほとんどベンチに放置 昨日は代打も三振 代走なら土田龍空、知野も俊足で尾田より全然使えるのに無能な首脳陣の思考回路は理解できない","BASERUNNING_DECISION_OR_STOLEN_BASE_CONTEXT_NOT_ISOLATED_TO_PHYSICAL_SPEED","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2050423606560309310","1","1"
"SP032-RUN2-GXSR101","","土田 龍空","51455153","https://x.com/Tayousei_dayo/status/2068822689092129103","土田龍空から学んでくれ、普通に 足が早いのはすごく強みなんだから","NO_CLEAR_DIRECT_PHYSICAL_SPEED_CLAIM","RETAINED_NOT_DIRECTIONAL","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","走力の方向もゲーム査定の主張も特定できない。無関係または判定不能。取得不能ではない。","false","2068822689092129103","0","1"
"SP032-RUN2-GXSR102","","土田 龍空","51455153","https://x.com/pttt0gqm/status/2080907150042501612","爆発的走力があれば案外何とかなるけどなこれ 中村奨成といい土田龍空といい森敬斗といい短期間で3人も出来てるし再現性自体はあるよ","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2080907150042501612","1","1"
"SP032-RUN2-GXSR103","","藤岡 裕大","41645136","https://x.com/BlackMarines/status/1813549311038472198","一年半前くらいから明らかにピークを過ぎた中村奨吾、結局色んな人の猿真似をしながら何者にもなれずに中途半端な福浦崩れに戻った安田尚憲、遅筋を付けすぎて守備においても打撃においてもスピードを欠いた貪重な近藤もどきと化した藤岡裕大、続","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","走力の方向もゲーム査定の主張も特定できない。無関係または判定不能。取得不能ではない。","false","1813549311038472198","0","1"
"SP032-RUN2-GXSR105","","藤岡 裕大","41645136","https://x.com/mosamosa1216/status/1935626258051919993","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","1935626258051919993","0","1"
"SP032-RUN2-GXSR106","","藤岡 裕大","41645136","https://x.com/LOTTE_Nicha____/status/1935990810061025464","ところで藤岡裕大さんの走力に称号つけて+3とかできないの？","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RETAINED_NOT_DIRECTIONAL","RATING_CONSENSUS","RATING_VALUE_CONTEXT","ORIGIN","ゲーム査定・能力値への言及がある。旧「ゲーム査定だから除外」は使わない。Rating Consensus として保持。","false","1935990810061025464","1","1"
"SP032-RUN2-GXSR108","","藤岡 裕大","41645136","https://x.com/Y_Marines_26/status/1955583711711547601",": 6回、セカンド併殺打 藤岡裕大、全力疾走してない。船下りよう","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","WEAK_PHYSICAL_OR_CONTEXT","UNCLASSIFIED_CONTEXT","ORIGIN","全力疾走の記述。最大努力の観察ではあるが、速さの方向は特定できないので弱い文脈として保持。","false","1955583711711547601","1","1"
"SP032-RUN2-GXSR109","","藤岡 裕大","41645136","https://x.com/Y_Marines_26/status/1967517436858757269",": 藤岡裕大について、得点圏打率は低い（代打に不向き）守備固め要員でも代走要員でもない、全力疾走できない『キャプテンだけ』って事で1軍帯同させ続けてるなら愚策","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","WEAK_PHYSICAL_OR_CONTEXT","UNCLASSIFIED_CONTEXT","ORIGIN","全力疾走の記述。最大努力の観察ではあるが、速さの方向は特定できないので弱い文脈として保持。","false","1967517436858757269","1","1"
"SP032-RUN2-GXSR111","","藤岡 裕大","41645136","https://x.com/mariiiinsfuck/status/2043200297158459507",": チームを負けに導く藤岡裕大さん。せめて全力疾走しろよ。","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","WEAK_PHYSICAL_OR_CONTEXT","UNCLASSIFIED_CONTEXT","ORIGIN","全力疾走の記述。最大努力の観察ではあるが、速さの方向は特定できないので弱い文脈として保持。","false","2043200297158459507","1","1"
"SP032-RUN2-GXSR113","","梅野 隆太郎","21325139","https://x.com/martesuperuna/status/1871212154067755104","俊足野手なら梅野隆太郎がいるやろ","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","1871212154067755104","1","1"
"SP032-RUN2-GXSR115","","梅野 隆太郎","21325139","https://x.com/Brazell_6_7/status/2060953071811977349","虎の正捕手で最も足の速い男・梅野隆太郎","SAME_EVENT_ORIGIN_DUPLICATE_OF_2060952602855276715","RETAINED_DUPLICATE_NOT_INDEPENDENT","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","DUPLICATE_KEEP_AS_REACTION","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2060952602855276715","0","1"
"SP032-RUN2-GXSR116","","並木 秀尊","91695153","https://x.com/iwakibb/status/1862825373559603230","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","1862825373559603230","0","1"
"SP032-RUN2-GXSR117","","並木 秀尊","91695153","https://x.com/SVictory82/status/1862863426567180613",": ヤクルト・並木秀尊、「ファン感謝DAY」で俊足みせつけた　脚力自慢のファンと50メートル走で対戦、最後は流して6秒01で1着（中日スポーツ）","PLAY_OUTCOME_OR_TRANSITION_METRIC_NOT_ISOLATED_TO_PHYSICAL_SPEED","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST|PLAYER_COMPARISON","ORIGIN","身体測定・到達タイム等の弱い方向証拠。独立物理測定には数えない。","false","1862863426567180613","1","1"
"SP032-RUN2-GXSR118","","並木 秀尊","91695153","https://x.com/ys_osfk/status/1863546351184978306",": 西川遥輝 塩見泰隆 並木秀尊 丸山和郁 岩田幸宏 ヤクルト外野手は 12球団トップクラスで足が速い","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RETAINED_NOT_DIRECTIONAL","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","1863546351184978306","1","1"
"SP032-RUN2-GXSR119","","並木 秀尊","91695153","https://x.com/miyanishizono/status/1868867449522975029","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","1868867449522975029","0","1"
"SP032-RUN2-GXSR120","","並木 秀尊","91695153","https://x.com/midget_ys/status/1940335977115070875","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","1940335977115070875","0","1"
"SP032-RUN2-GXSR121","","並木 秀尊","91695153","https://x.com/RiZtyKPkwob0tml/status/1940338099818823824","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","1940338099818823824","0","1"
"SP032-RUN2-GXSR122","","並木 秀尊","91695153","https://x.com/Jin_jahannam/status/1968896068118008031","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","1968896068118008031","0","1"
"SP032-RUN2-GXSR123","","並木 秀尊","91695153","https://x.com/1_55_Policy/status/1974695431889383757","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","1974695431889383757","0","1"
"SP032-RUN2-GXSR124","","並木 秀尊","91695153","https://x.com/Yana_ys_0224/status/1987481318792503785","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","1987481318792503785","0","1"
"SP032-RUN2-GXSR125","","並木 秀尊","91695153","https://x.com/DesFrieden/status/2005636348645167111",": 並木くんの高校の先輩である秋本さん、いつも素敵な記事をありがとうございます😊【ヤクルト】並木秀尊が「かわぐちプロ野球教室２０２５」に参加　球界トップクラスの俊足が教えた足が速くなるための方法とは（スポーツ報知）","ARTICLE_OR_VIDEO_REPOST_NOT_INDEPENDENT_SNS_ORIGIN","RETAINED_REPOST_NOT_INDEPENDENT","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","DUPLICATE_KEEP_AS_REACTION","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2005636348645167111","0","1"
"SP032-RUN2-GXSR126","","並木 秀尊","91695153","https://x.com/mnbv99015/status/2005660370783141899",": 【ヤクルト】並木秀尊が「かわぐちプロ野球教室２０２５」に参加　球界トップクラスの俊足が教えた足が速くなるための方法とは(スポーツ報知)","ARTICLE_OR_VIDEO_REPOST_NOT_INDEPENDENT_SNS_ORIGIN","RETAINED_REPOST_NOT_INDEPENDENT","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","DUPLICATE_KEEP_AS_REACTION","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2005660370783141899","0","1"
"SP032-RUN2-GXSR128","","木下 拓哉","31735132","https://x.com/223superdry/status/1784772401240432711","木下拓哉の全力疾走最高にキュートだな。(余韻)","ALL_OUT_EFFORT_WITHOUT_SPEED_OBSERVATION","RETAINED_NOT_DIRECTIONAL","WEAK_PHYSICAL_OR_CONTEXT","UNCLASSIFIED_CONTEXT","ORIGIN","全力疾走の記述。最大努力の観察ではあるが、速さの方向は特定できないので弱い文脈として保持。","false","1784772401240432711","1","1"
"SP032-RUN2-GXSR129","","木下 拓哉","31735132","https://x.com/benchihey/status/1822936573731844199","加藤匠馬が木下拓哉に勝ってる所は肩と走力だけ定期","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RETAINED_NOT_DIRECTIONAL","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","1822936573731844199","1","1"
"SP032-RUN2-GXSR130","","木下 拓哉","31735132","https://x.com/2DMdzvNxMscJWdO/status/1823294180853944590","木下拓哉さん痩せたのに鈍足に磨きをかけてませんか⁉️","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_SLOW","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","1823294180853944590","1","1"
"SP032-RUN2-GXSR131","","木下 拓哉","31735132","https://x.com/gurumezushi2148/status/1823294254137188780","木下拓哉より足は速かったと見栄を張る谷繁","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RETAINED_NOT_DIRECTIONAL","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","走力の方向もゲーム査定の主張も特定できない。無関係または判定不能。取得不能ではない。","false","1823294254137188780","0","1"
"SP032-RUN2-GXSR132","","木下 拓哉","31735132","https://x.com/kota_rainbow321/status/1823684390674948519","木下拓哉のここがダメ ・鈍足のくせに単打狙いのバッティング、しかもポップフライかゲッツー","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_SLOW","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","1823684390674948519","1","1"
"SP032-RUN2-GXSR133","","木下 拓哉","31735132","https://x.com/Pokkaori/status/1831652914731139154","ゴロゴーなんだろうな 木下拓哉さんの足を考えるとな","NO_CLEAR_DIRECT_PHYSICAL_SPEED_CLAIM","RETAINED_NOT_DIRECTIONAL","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","走力の方向もゲーム査定の主張も特定できない。無関係または判定不能。取得不能ではない。","false","1831652914731139154","0","1"
"SP032-RUN2-GXSR134","","木下 拓哉","31735132","https://x.com/pasan111211/status/1837066926415032393","俊足・木下拓哉","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","1837066926415032393","1","1"
"SP032-RUN2-GXSR135","","木下 拓哉","31735132","https://x.com/a_maka_b/status/1893904045607121203","プロスピで見ても木下拓哉の走力Fやった()","GAME_RATING_OR_GAME_DISCUSSION_EXCLUDED","RECLASSIFIED_TO_RATING_LANE","RATING_CONSENSUS","RATING_VALUE_CONTEXT","ORIGIN","ゲーム査定・能力値への言及がある。旧「ゲーム査定だから除外」は使わない。Rating Consensus として保持。","false","1893904045607121203","1","1"
