stable_player_key,npb_name,npb_name_en,segment_number,transition_direction,from_league,from_start_year,from_end_year,to_league,to_start_year,to_end_year,time_gap_years,returnee_or_multi_cycle,npb_years,mlb_regular_season_appearance_years,the_show_years,age_state,injury_state,source_role,evidence_ids
MLBAM:596748,フランコ,Maikel Franco,2,MLB_TO_NPB,MLB,2014,2022,NPB,2023,2025,0,True,"2006,2023,2024,2025","2014,2015,2016,2017,2018,2019,2020,2021,2022",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:596748:2014', 'MLB_APPEARANCE:MLBAM:596748:2015', 'MLB_APPEARANCE:MLBAM:596748:2016', 'MLB_APPEARANCE:MLBAM:596748:2017', 'MLB_APPEARANCE:MLBAM:596748:2018', 'MLB_APPEARANCE:MLBAM:596748:2019', 'MLB_APPEARANCE:MLBAM:596748:2020', 'MLB_APPEARANCE:MLBAM:596748:2021', 'MLB_APPEARANCE:MLBAM:596748:2022', 'NPB_OFFICIAL:MLBAM:596748:2006', 'NPB_OFFICIAL:MLBAM:596748:2023', 'NPB_OFFICIAL:MLBAM:596748:2024', 'NPB_OFFICIAL:MLBAM:596748:2025']"
MLBAM:600524,ヌニエス,Renato Nunez,1,MLB_TO_NPB,MLB,2016,2021,NPB,2022,2022,0,False,2022,"2016,2017,2018,2019,2020,2021",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:600524:2016', 'MLB_APPEARANCE:MLBAM:600524:2017', 'MLB_APPEARANCE:MLBAM:600524:2018', 'MLB_APPEARANCE:MLBAM:600524:2019', 'MLB_APPEARANCE:MLBAM:600524:2020', 'MLB_APPEARANCE:MLBAM:600524:2021', 'NPB_OFFICIAL:MLBAM:600524:2022']"
MLBAM:605486,スパンジェンバーグ,Cory Spangenberg,1,MLB_TO_NPB,MLB,2014,2019,NPB,2020,2021,0,True,"2020,2021","2014,2015,2016,2017,2018,2019,2022",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:605486:2014', 'MLB_APPEARANCE:MLBAM:605486:2015', 'MLB_APPEARANCE:MLBAM:605486:2016', 'MLB_APPEARANCE:MLBAM:605486:2017', 'MLB_APPEARANCE:MLBAM:605486:2018', 'MLB_APPEARANCE:MLBAM:605486:2019', 'MLB_APPEARANCE:MLBAM:605486:2022', 'NPB_OFFICIAL:MLBAM:605486:2020', 'NPB_OFFICIAL:MLBAM:605486:2021']"
MLBAM:605486,スパンジェンバーグ,Cory Spangenberg,2,NPB_TO_MLB,NPB,2020,2021,MLB,2022,2022,0,True,"2020,2021","2014,2015,2016,2017,2018,2019,2022",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:605486:2014', 'MLB_APPEARANCE:MLBAM:605486:2015', 'MLB_APPEARANCE:MLBAM:605486:2016', 'MLB_APPEARANCE:MLBAM:605486:2017', 'MLB_APPEARANCE:MLBAM:605486:2018', 'MLB_APPEARANCE:MLBAM:605486:2019', 'MLB_APPEARANCE:MLBAM:605486:2022', 'NPB_OFFICIAL:MLBAM:605486:2020', 'NPB_OFFICIAL:MLBAM:605486:2021']"
MLBAM:606157,アキーノ,Aristides Aquino,1,MLB_TO_NPB,MLB,2018,2022,NPB,2023,2023,0,False,2023,"2018,2019,2020,2021,2022",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:606157:2018', 'MLB_APPEARANCE:MLBAM:606157:2019', 'MLB_APPEARANCE:MLBAM:606157:2020', 'MLB_APPEARANCE:MLBAM:606157:2021', 'MLB_APPEARANCE:MLBAM:606157:2022', 'NPB_OFFICIAL:MLBAM:606157:2023']"
MLBAM:608703,レイノルズ,Matt Reynolds,3,MLB_TO_NPB,MLB,2022,2023,NPB,2024,2024,0,True,2024,"2016,2017,2018,2020,2022,2023",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:608703:2016', 'MLB_APPEARANCE:MLBAM:608703:2017', 'MLB_APPEARANCE:MLBAM:608703:2018', 'MLB_APPEARANCE:MLBAM:608703:2020', 'MLB_APPEARANCE:MLBAM:608703:2022', 'MLB_APPEARANCE:MLBAM:608703:2023', 'NPB_OFFICIAL:MLBAM:608703:2024']"
MLBAM:613564,ボスラー,Jason Vosler,1,MLB_TO_NPB,MLB,2021,2024,NPB,2025,2025,0,False,2025,"2021,2022,2023,2024",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:613564:2021', 'MLB_APPEARANCE:MLBAM:613564:2022', 'MLB_APPEARANCE:MLBAM:613564:2023', 'MLB_APPEARANCE:MLBAM:613564:2024', 'NPB_OFFICIAL:MLBAM:613564:2025']"
MLBAM:614173,コルデロ,Franchy Cordero,1,MLB_TO_NPB,MLB,2017,2023,NPB,2024,2024,0,False,2024,"2017,2018,2019,2020,2021,2022,2023",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:614173:2017', 'MLB_APPEARANCE:MLBAM:614173:2018', 'MLB_APPEARANCE:MLBAM:614173:2019', 'MLB_APPEARANCE:MLBAM:614173:2020', 'MLB_APPEARANCE:MLBAM:614173:2021', 'MLB_APPEARANCE:MLBAM:614173:2022', 'MLB_APPEARANCE:MLBAM:614173:2023', 'NPB_OFFICIAL:MLBAM:614173:2024']"
MLBAM:614177,レイエス,Franmil Reyes,1,MLB_TO_NPB,MLB,2018,2023,NPB,2024,2025,0,False,"2024,2025","2018,2019,2020,2021,2022,2023",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:614177:2018', 'MLB_APPEARANCE:MLBAM:614177:2019', 'MLB_APPEARANCE:MLBAM:614177:2020', 'MLB_APPEARANCE:MLBAM:614177:2021', 'MLB_APPEARANCE:MLBAM:614177:2022', 'MLB_APPEARANCE:MLBAM:614177:2023', 'NPB_OFFICIAL:MLBAM:614177:2024', 'NPB_OFFICIAL:MLBAM:614177:2025']"
MLBAM:621446,ブリンソン,Lewis Brinson,1,MLB_TO_NPB,MLB,2017,2022,NPB,2023,2023,0,False,2023,"2017,2018,2019,2020,2021,2022",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:621446:2017', 'MLB_APPEARANCE:MLBAM:621446:2018', 'MLB_APPEARANCE:MLBAM:621446:2019', 'MLB_APPEARANCE:MLBAM:621446:2020', 'MLB_APPEARANCE:MLBAM:621446:2021', 'MLB_APPEARANCE:MLBAM:621446:2022', 'NPB_OFFICIAL:MLBAM:621446:2023']"
MLBAM:623182,キブレハン,Patrick Kivlehan,2,MLB_TO_NPB,MLB,2021,2021,NPB,2022,2022,0,True,2022,"2016,2017,2018,2021",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:623182:2016', 'MLB_APPEARANCE:MLBAM:623182:2017', 'MLB_APPEARANCE:MLBAM:623182:2018', 'MLB_APPEARANCE:MLBAM:623182:2021', 'NPB_OFFICIAL:MLBAM:623182:2022']"
MLBAM:628329,カスティーヨ,Rusney Castillo,1,MLB_TO_NPB,MLB,2014,2016,NPB,2021,2021,4,False,2021,"2014,2015,2016",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:628329:2014', 'MLB_APPEARANCE:MLBAM:628329:2015', 'MLB_APPEARANCE:MLBAM:628329:2016', 'NPB_OFFICIAL:MLBAM:628329:2021']"
MLBAM:641525,ディクソン,Brandon Dixon,1,NPB_TO_MLB,NPB,2013,2017,MLB,2018,2018,0,True,"2013,2014,2015,2016,2017,2018,2019,2020,2021","2018,2019,2020,2022,2023",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:641525:2018', 'MLB_APPEARANCE:MLBAM:641525:2019', 'MLB_APPEARANCE:MLBAM:641525:2020', 'MLB_APPEARANCE:MLBAM:641525:2022', 'MLB_APPEARANCE:MLBAM:641525:2023', 'NPB_OFFICIAL:MLBAM:641525:2013', 'NPB_OFFICIAL:MLBAM:641525:2014', 'NPB_OFFICIAL:MLBAM:641525:2015', 'NPB_OFFICIAL:MLBAM:641525:2016', 'NPB_OFFICIAL:MLBAM:641525:2017', 'NPB_OFFICIAL:MLBAM:641525:2018', 'NPB_OFFICIAL:MLBAM:641525:2019', 'NPB_OFFICIAL:MLBAM:641525:2020', 'NPB_OFFICIAL:MLBAM:641525:2021']"
MLBAM:641525,ディクソン,Brandon Dixon,2,MLB_TO_NPB,MLB,2018,2018,NPB,2018,2018,0,True,"2013,2014,2015,2016,2017,2018,2019,2020,2021","2018,2019,2020,2022,2023",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:641525:2018', 'MLB_APPEARANCE:MLBAM:641525:2019', 'MLB_APPEARANCE:MLBAM:641525:2020', 'MLB_APPEARANCE:MLBAM:641525:2022', 'MLB_APPEARANCE:MLBAM:641525:2023', 'NPB_OFFICIAL:MLBAM:641525:2013', 'NPB_OFFICIAL:MLBAM:641525:2014', 'NPB_OFFICIAL:MLBAM:641525:2015', 'NPB_OFFICIAL:MLBAM:641525:2016', 'NPB_OFFICIAL:MLBAM:641525:2017', 'NPB_OFFICIAL:MLBAM:641525:2018', 'NPB_OFFICIAL:MLBAM:641525:2019', 'NPB_OFFICIAL:MLBAM:641525:2020', 'NPB_OFFICIAL:MLBAM:641525:2021']"
MLBAM:641525,ディクソン,Brandon Dixon,3,NPB_TO_MLB,NPB,2018,2018,MLB,2019,2019,0,True,"2013,2014,2015,2016,2017,2018,2019,2020,2021","2018,2019,2020,2022,2023",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:641525:2018', 'MLB_APPEARANCE:MLBAM:641525:2019', 'MLB_APPEARANCE:MLBAM:641525:2020', 'MLB_APPEARANCE:MLBAM:641525:2022', 'MLB_APPEARANCE:MLBAM:641525:2023', 'NPB_OFFICIAL:MLBAM:641525:2013', 'NPB_OFFICIAL:MLBAM:641525:2014', 'NPB_OFFICIAL:MLBAM:641525:2015', 'NPB_OFFICIAL:MLBAM:641525:2016', 'NPB_OFFICIAL:MLBAM:641525:2017', 'NPB_OFFICIAL:MLBAM:641525:2018', 'NPB_OFFICIAL:MLBAM:641525:2019', 'NPB_OFFICIAL:MLBAM:641525:2020', 'NPB_OFFICIAL:MLBAM:641525:2021']"
MLBAM:641525,ディクソン,Brandon Dixon,4,MLB_TO_NPB,MLB,2019,2019,NPB,2019,2019,0,True,"2013,2014,2015,2016,2017,2018,2019,2020,2021","2018,2019,2020,2022,2023",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:641525:2018', 'MLB_APPEARANCE:MLBAM:641525:2019', 'MLB_APPEARANCE:MLBAM:641525:2020', 'MLB_APPEARANCE:MLBAM:641525:2022', 'MLB_APPEARANCE:MLBAM:641525:2023', 'NPB_OFFICIAL:MLBAM:641525:2013', 'NPB_OFFICIAL:MLBAM:641525:2014', 'NPB_OFFICIAL:MLBAM:641525:2015', 'NPB_OFFICIAL:MLBAM:641525:2016', 'NPB_OFFICIAL:MLBAM:641525:2017', 'NPB_OFFICIAL:MLBAM:641525:2018', 'NPB_OFFICIAL:MLBAM:641525:2019', 'NPB_OFFICIAL:MLBAM:641525:2020', 'NPB_OFFICIAL:MLBAM:641525:2021']"
MLBAM:641525,ディクソン,Brandon Dixon,5,NPB_TO_MLB,NPB,2019,2019,MLB,2020,2020,0,True,"2013,2014,2015,2016,2017,2018,2019,2020,2021","2018,2019,2020,2022,2023",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:641525:2018', 'MLB_APPEARANCE:MLBAM:641525:2019', 'MLB_APPEARANCE:MLBAM:641525:2020', 'MLB_APPEARANCE:MLBAM:641525:2022', 'MLB_APPEARANCE:MLBAM:641525:2023', 'NPB_OFFICIAL:MLBAM:641525:2013', 'NPB_OFFICIAL:MLBAM:641525:2014', 'NPB_OFFICIAL:MLBAM:641525:2015', 'NPB_OFFICIAL:MLBAM:641525:2016', 'NPB_OFFICIAL:MLBAM:641525:2017', 'NPB_OFFICIAL:MLBAM:641525:2018', 'NPB_OFFICIAL:MLBAM:641525:2019', 'NPB_OFFICIAL:MLBAM:641525:2020', 'NPB_OFFICIAL:MLBAM:641525:2021']"
MLBAM:641525,ディクソン,Brandon Dixon,6,MLB_TO_NPB,MLB,2020,2020,NPB,2020,2021,0,True,"2013,2014,2015,2016,2017,2018,2019,2020,2021","2018,2019,2020,2022,2023",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:641525:2018', 'MLB_APPEARANCE:MLBAM:641525:2019', 'MLB_APPEARANCE:MLBAM:641525:2020', 'MLB_APPEARANCE:MLBAM:641525:2022', 'MLB_APPEARANCE:MLBAM:641525:2023', 'NPB_OFFICIAL:MLBAM:641525:2013', 'NPB_OFFICIAL:MLBAM:641525:2014', 'NPB_OFFICIAL:MLBAM:641525:2015', 'NPB_OFFICIAL:MLBAM:641525:2016', 'NPB_OFFICIAL:MLBAM:641525:2017', 'NPB_OFFICIAL:MLBAM:641525:2018', 'NPB_OFFICIAL:MLBAM:641525:2019', 'NPB_OFFICIAL:MLBAM:641525:2020', 'NPB_OFFICIAL:MLBAM:641525:2021']"
MLBAM:641525,ディクソン,Brandon Dixon,7,NPB_TO_MLB,NPB,2020,2021,MLB,2022,2023,0,True,"2013,2014,2015,2016,2017,2018,2019,2020,2021","2018,2019,2020,2022,2023",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:641525:2018', 'MLB_APPEARANCE:MLBAM:641525:2019', 'MLB_APPEARANCE:MLBAM:641525:2020', 'MLB_APPEARANCE:MLBAM:641525:2022', 'MLB_APPEARANCE:MLBAM:641525:2023', 'NPB_OFFICIAL:MLBAM:641525:2013', 'NPB_OFFICIAL:MLBAM:641525:2014', 'NPB_OFFICIAL:MLBAM:641525:2015', 'NPB_OFFICIAL:MLBAM:641525:2016', 'NPB_OFFICIAL:MLBAM:641525:2017', 'NPB_OFFICIAL:MLBAM:641525:2018', 'NPB_OFFICIAL:MLBAM:641525:2019', 'NPB_OFFICIAL:MLBAM:641525:2020', 'NPB_OFFICIAL:MLBAM:641525:2021']"
MLBAM:641914,ノイジー,Sheldon Neuse,2,MLB_TO_NPB,MLB,2021,2022,NPB,2023,2024,0,True,"2023,2024","2019,2021,2022",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:641914:2019', 'MLB_APPEARANCE:MLBAM:641914:2021', 'MLB_APPEARANCE:MLBAM:641914:2022', 'NPB_OFFICIAL:MLBAM:641914:2023', 'NPB_OFFICIAL:MLBAM:641914:2024']"
MLBAM:642137,トーマス,Cody Thomas,1,MLB_TO_NPB,MLB,2022,2023,NPB,2024,2024,0,False,2024,"2022,2023",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:642137:2022', 'MLB_APPEARANCE:MLBAM:642137:2023', 'NPB_OFFICIAL:MLBAM:642137:2024']"
MLBAM:643436,マクブルーム,Ryan Mcbroom,1,MLB_TO_NPB,MLB,2019,2021,NPB,2022,2023,0,False,"2022,2023","2019,2020,2021",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:643436:2019', 'MLB_APPEARANCE:MLBAM:643436:2020', 'MLB_APPEARANCE:MLBAM:643436:2021', 'NPB_OFFICIAL:MLBAM:643436:2022', 'NPB_OFFICIAL:MLBAM:643436:2023']"
MLBAM:643524,シュウィンデル,Frank Schwindel,2,MLB_TO_NPB,MLB,2021,2022,NPB,2023,2023,0,True,2023,"2019,2021,2022",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:643524:2019', 'MLB_APPEARANCE:MLBAM:643524:2021', 'MLB_APPEARANCE:MLBAM:643524:2022', 'NPB_OFFICIAL:MLBAM:643524:2023']"
MLBAM:645801,フォード,Mike Ford,1,MLB_TO_NPB,MLB,2019,2024,NPB,2024,2025,0,False,"2024,2025","2019,2020,2021,2022,2023,2024",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:645801:2019', 'MLB_APPEARANCE:MLBAM:645801:2020', 'MLB_APPEARANCE:MLBAM:645801:2021', 'MLB_APPEARANCE:MLBAM:645801:2022', 'MLB_APPEARANCE:MLBAM:645801:2023', 'MLB_APPEARANCE:MLBAM:645801:2024', 'NPB_OFFICIAL:MLBAM:645801:2024', 'NPB_OFFICIAL:MLBAM:645801:2025']"
MLBAM:645848,アルバレス,Dariel Alvarez,1,MLB_TO_NPB,MLB,2015,2016,NPB,2021,2021,4,False,2021,"2015,2016",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:645848:2015', 'MLB_APPEARANCE:MLBAM:645848:2016', 'NPB_OFFICIAL:MLBAM:645848:2021']"
MLBAM:656308,チェイビス,Michael Chavis,1,MLB_TO_NPB,MLB,2019,2023,NPB,2025,2025,1,False,2025,"2019,2020,2021,2022,2023",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:656308:2019', 'MLB_APPEARANCE:MLBAM:656308:2020', 'MLB_APPEARANCE:MLBAM:656308:2021', 'MLB_APPEARANCE:MLBAM:656308:2022', 'MLB_APPEARANCE:MLBAM:656308:2023', 'NPB_OFFICIAL:MLBAM:656308:2025']"
MLBAM:656467,ギッテンス,Chris Gittens,1,MLB_TO_NPB,MLB,2021,2021,NPB,2022,2022,0,False,2022,2021,,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:656467:2021', 'NPB_OFFICIAL:MLBAM:656467:2022']"
MLBAM:657434,オグレディ,Brian Ogrady,1,MLB_TO_NPB,MLB,2019,2021,NPB,2022,2022,0,False,2022,"2019,2020,2021",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:657434:2019', 'MLB_APPEARANCE:MLBAM:657434:2020', 'MLB_APPEARANCE:MLBAM:657434:2021', 'NPB_OFFICIAL:MLBAM:657434:2022']"
MLBAM:658668,オリバレス,Edward Olivares,1,MLB_TO_NPB,MLB,2020,2024,NPB,2025,2025,0,False,2025,"2020,2021,2022,2023,2024",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:658668:2020', 'MLB_APPEARANCE:MLBAM:658668:2021', 'MLB_APPEARANCE:MLBAM:658668:2022', 'MLB_APPEARANCE:MLBAM:658668:2023', 'MLB_APPEARANCE:MLBAM:658668:2024', 'NPB_OFFICIAL:MLBAM:658668:2025']"
MLBAM:660757,ゴンザレス,Oscar Gonzalez,2,MLB_TO_NPB,MLB,2025,2025,NPB,2025,2025,0,True,2025,"2022,2023,2025",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:660757:2022', 'MLB_APPEARANCE:MLBAM:660757:2023', 'MLB_APPEARANCE:MLBAM:660757:2025', 'NPB_OFFICIAL:MLBAM:660757:2025']"
MLBAM:663527,ネビン,Tyler Nevin,1,MLB_TO_NPB,MLB,2021,2024,NPB,2025,2025,0,False,2025,"2021,2022,2023,2024",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:663527:2021', 'MLB_APPEARANCE:MLBAM:663527:2022', 'MLB_APPEARANCE:MLBAM:663527:2023', 'MLB_APPEARANCE:MLBAM:663527:2024', 'NPB_OFFICIAL:MLBAM:663527:2025']"
MLBAM:663550,キャベッジ,Trey Cabbage,1,MLB_TO_NPB,MLB,2023,2024,NPB,2025,2025,0,False,2025,"2023,2024",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:663550:2023', 'MLB_APPEARANCE:MLBAM:663550:2024', 'NPB_OFFICIAL:MLBAM:663550:2025']"
MLBAM:663796,モンテス,Coco Montes,1,MLB_TO_NPB,MLB,2023,2023,NPB,2024,2024,0,True,2024,"2023,2025",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:663796:2023', 'MLB_APPEARANCE:MLBAM:663796:2025', 'NPB_OFFICIAL:MLBAM:663796:2024']"
MLBAM:663796,モンテス,Coco Montes,2,NPB_TO_MLB,NPB,2024,2024,MLB,2025,2025,0,True,2024,"2023,2025",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:663796:2023', 'MLB_APPEARANCE:MLBAM:663796:2025', 'NPB_OFFICIAL:MLBAM:663796:2024']"
MLBAM:664057,スティーブンソン,Andrew Stevenson,2,MLB_TO_NPB,MLB,2023,2023,NPB,2024,2024,0,True,2024,"2017,2018,2019,2020,2021,2023",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:664057:2017', 'MLB_APPEARANCE:MLBAM:664057:2018', 'MLB_APPEARANCE:MLBAM:664057:2019', 'MLB_APPEARANCE:MLBAM:664057:2020', 'MLB_APPEARANCE:MLBAM:664057:2021', 'MLB_APPEARANCE:MLBAM:664057:2023', 'NPB_OFFICIAL:MLBAM:664057:2024']"
MLBAM:670768,ゴンサレス,Luis Gonzalez,1,MLB_TO_NPB,MLB,2020,2020,NPB,2020,2020,0,True,2020,"2020,2021,2022",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:670768:2020', 'MLB_APPEARANCE:MLBAM:670768:2021', 'MLB_APPEARANCE:MLBAM:670768:2022', 'NPB_OFFICIAL:MLBAM:670768:2020']"
MLBAM:670768,ゴンサレス,Luis Gonzalez,2,NPB_TO_MLB,NPB,2020,2020,MLB,2021,2022,0,True,2020,"2020,2021,2022",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:670768:2020', 'MLB_APPEARANCE:MLBAM:670768:2021', 'MLB_APPEARANCE:MLBAM:670768:2022', 'NPB_OFFICIAL:MLBAM:670768:2020']"
MLBAM:672478,ディアス,Jordan Diaz,1,MLB_TO_NPB,MLB,2022,2023,NPB,2025,2025,1,False,2025,"2022,2023",,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:672478:2022', 'MLB_APPEARANCE:MLBAM:672478:2023', 'NPB_OFFICIAL:MLBAM:672478:2025']"
MLBAM:676950,マキノン,David Mackinnon,1,MLB_TO_NPB,MLB,2022,2022,NPB,2023,2023,0,False,2023,2022,,MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:MLBAM:676950:2022', 'NPB_OFFICIAL:MLBAM:676950:2023']"
PROEYE:31135133,秋山 翔吾,,1,NPB_TO_MLB,NPB,2011,2019,MLB,2020,2021,0,True,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025","2020,2021","2021,2022",MISSING_BOUNDED,MISSING_BOUNDED,ACTUAL_MLB_REGULAR_SEASON_APPEARANCE_NOT_THE_SHOW_FIXTURE,"['MLB_APPEARANCE:PROEYE:31135133:2020', 'MLB_APPEARANCE:PROEYE:31135133:2021', 'NPB_OFFICIAL:PROEYE:31135133:2011', 'NPB_OFFICIAL:PROEYE:31135133:2012', 'NPB_OFFICIAL:PROEYE:31135133:2013', 'NPB_OFFICIAL:PROEYE:31135133:2014', 'NPB_OFFICIAL:PROEYE:31135133:2015', 'NPB_OFFICIAL:PROEYE:31135133:2016', 'NPB_OFFICIAL:PROEYE:31135133:2017', 'NPB_OFFICIAL:PROEYE:31135133:2018', 'NPB_OFFICIAL:PROEYE:31135133:2019', 'NPB_OFFICIAL:PROEYE:31135133:2022', 'NPB_OFFICIAL:PROEYE:31135133:2023', 'NPB_OFFICIAL:PROEYE:31135133:2024', 'NPB_OFFICIAL:PROEYE:31135133:2025']"
