canonical_player_id,player,player_name,identity_confidence,first_rating_date,last_rating_date,first_speed,last_speed,max_speed,min_speed,total_change,num_observations,num_dated_observations,num_changes,num_major_changes,longest_unchanged_days
unresolved:2020:1_13:G:61:丸,丸,丸,unresolved,2021-07-28,2021-07-28,70,70,70,70,0,1,1,0,0,0
unresolved:2020:1_15:G:66:丸,丸,丸,unresolved,2021-10-28,2021-10-28,70,70,70,70,0,1,1,0,0,0
unresolved:2020:1_16:G:66:丸,丸,丸,unresolved,2021-12-23,2021-12-23,70,70,70,70,0,1,1,0,0,0
unresolved:2020:default:G:60:丸,丸,丸,unresolved,2020-07-09,2020-07-09,70,70,70,70,0,1,1,0,0,0
unresolved:2022:1_02:G:58:丸,丸,丸,unresolved,2022-05-19,2022-05-19,70,70,70,70,0,1,1,0,0,0
unresolved:2022:1_04:G:59:丸,丸,丸,unresolved,2022-07-21,2022-07-21,70,70,70,70,0,1,1,0,0,0
unresolved:2022:1_07:G:63:丸,丸,丸,unresolved,2022-09-29,2022-09-29,70,70,70,70,0,1,1,0,0,0
unresolved:2022:1_08:G:62:丸,丸,丸,unresolved,2022-11-24,2022-11-24,70,70,70,70,0,1,1,0,0,0
unresolved:2022:1_09:G:48:丸,丸,丸,unresolved,2023-03-30,2023-03-30,70,70,70,70,0,1,1,0,0,0
unresolved:2022:1_10:G:53:丸,丸,丸,unresolved,2023-05-25,2023-05-25,70,70,70,70,0,1,1,0,0,0
unresolved:2022:1_11:G:56:丸,丸,丸,unresolved,2023-07-20,2023-07-20,70,70,70,70,0,1,1,0,0,0
unresolved:2022:1_12:G:60:丸,丸,丸,unresolved,2023-09-28,2023-09-28,70,70,70,70,0,1,1,0,0,0
unresolved:2022:1_13:G:59:丸,丸,丸,unresolved,2023-11-30,2023-11-30,65,65,65,65,0,1,1,0,0,0
unresolved:2022:default:G:53:丸,丸,丸,unresolved,2022-04-21,2022-04-21,70,70,70,70,0,1,1,0,0,0
unresolved:2024:1_01:G:57:丸,丸,丸,unresolved,2024-07-18,2024-07-18,65,65,65,65,0,1,1,0,0,0
unresolved:2024:1_04:G:60:丸,丸,丸,unresolved,2024-09-26,2024-09-26,65,65,65,65,0,1,1,0,0,0
unresolved:2024:1_05:G:60:丸,丸,丸,unresolved,2024-10-21,2024-10-21,65,65,65,65,0,1,1,0,0,0
unresolved:2024:1_07:G:60:丸,丸,丸,unresolved,2024-11-26,2024-11-26,65,65,65,65,0,1,1,0,0,0
unresolved:2024:1_08:G:55:丸,丸,丸,unresolved,2025-03-27,2025-03-27,65,65,65,65,0,1,1,0,0,0
unresolved:2024:1_09:G:55:丸,丸,丸,unresolved,2025-04-23,2025-04-23,65,65,65,65,0,1,1,0,0,0
unresolved:2024:1_10:G:59:丸,丸,丸,unresolved,2025-06-02,2025-06-02,65,65,65,65,0,1,1,0,0,0
unresolved:2024:1_11:G:58:丸,丸,丸,unresolved,2025-07-28,2025-07-28,65,65,65,65,0,1,1,0,0,0
unresolved:2024:1_12:G:58:丸,丸,丸,unresolved,2025-09-25,2025-09-25,65,65,65,65,0,1,1,0,0,0
unresolved:2024:1_14:G:58:丸,丸,丸,unresolved,2025-11-20,2025-11-20,65,65,65,65,0,1,1,0,0,0
unresolved:2024:1_15:G:58:丸,丸,丸,unresolved,2025-12-24,2025-12-24,65,65,65,65,0,1,1,0,0,0
unresolved:2024:default:G:56:丸,丸,丸,unresolved,2024-07-18,2024-07-18,65,65,65,65,0,1,1,0,0,0
unresolved:2026:1_10:G:59:丸,丸,丸,unresolved,2026-06-11,2026-06-11,65,65,65,65,0,1,1,0,0,0
unresolved:2026:1_11:G:59:丸,丸,丸,unresolved,2026-06-30,2026-06-30,65,65,65,65,0,1,1,0,0,0
unresolved:2026:default:G:56:丸,丸,丸,unresolved,2026-06-11,2026-06-11,65,65,65,65,0,1,1,0,0,0
proeye:93195155,丸山　和郁,丸山　和郁,low,2022-04-21,2026-06-30,86,86,86,86,0,25,25,0,0,1531
proeye:31635133,丸毛　謙一,丸毛　謙一,medium,,,80,80,80,80,0,3,0,0,0,0
unresolved:2020:1_05:L:60:岸,岸,岸,unresolved,2020-10-08,2020-10-08,80,80,80,80,0,1,1,0,0,0
unresolved:2020:1_06:L:60:岸,岸,岸,unresolved,2020-11-26,2020-11-26,80,80,80,80,0,1,1,0,0,0
unresolved:2020:1_07:L:60:岸,岸,岸,unresolved,2020-12-17,2020-12-17,80,80,80,80,0,1,1,0,0,0
unresolved:2020:1_09:L:58:岸,岸,岸,unresolved,2021-04-08,2021-04-08,80,80,80,80,0,1,1,0,0,0
unresolved:2020:1_12:L:58:岸,岸,岸,unresolved,2021-05-20,2021-05-20,80,80,80,80,0,1,1,0,0,0
unresolved:2020:1_13:L:58:岸,岸,岸,unresolved,2021-07-28,2021-07-28,80,80,80,80,0,1,1,0,0,0
unresolved:2020:1_15:L:57:岸,岸,岸,unresolved,2021-10-28,2021-10-28,80,80,80,80,0,1,1,0,0,0
unresolved:2020:1_16:L:56:岸,岸,岸,unresolved,2021-12-23,2021-12-23,80,80,80,80,0,1,1,0,0,0
unresolved:2020:default:L:59:岸,岸,岸,unresolved,2020-07-09,2020-07-09,80,80,80,80,0,1,1,0,0,0
unresolved:2022:1_02:L:52:岸,岸,岸,unresolved,2022-05-19,2022-05-19,80,80,80,80,0,1,1,0,0,0
unresolved:2022:1_04:L:54:岸,岸,岸,unresolved,2022-07-21,2022-07-21,80,80,80,80,0,1,1,0,0,0
unresolved:2022:1_07:L:57:岸,岸,岸,unresolved,2022-09-29,2022-09-29,80,80,80,80,0,1,1,0,0,0
unresolved:2022:1_08:L:57:岸,岸,岸,unresolved,2022-11-24,2022-11-24,80,80,80,80,0,1,1,0,0,0
unresolved:2022:1_09:L:54:岸,岸,岸,unresolved,2023-03-30,2023-03-30,80,80,80,80,0,1,1,0,0,0
unresolved:2022:1_10:L:54:岸,岸,岸,unresolved,2023-05-25,2023-05-25,80,80,80,80,0,1,1,0,0,0
unresolved:2022:1_11:L:55:岸,岸,岸,unresolved,2023-07-20,2023-07-20,80,80,80,80,0,1,1,0,0,0
unresolved:2022:1_12:L:58:岸,岸,岸,unresolved,2023-09-28,2023-09-28,80,80,80,80,0,1,1,0,0,0
unresolved:2022:1_13:L:58:岸,岸,岸,unresolved,2023-11-30,2023-11-30,80,80,80,80,0,1,1,0,0,0
unresolved:2022:default:L:50:岸,岸,岸,unresolved,2022-04-21,2022-04-21,80,80,80,80,0,1,1,0,0,0
unresolved:2024:1_01:L:55:岸,岸,岸,unresolved,2024-07-18,2024-07-18,80,80,80,80,0,1,1,0,0,0
unresolved:2024:1_04:L:57:岸,岸,岸,unresolved,2024-09-26,2024-09-26,72,72,72,72,0,1,1,0,0,0
unresolved:2024:1_05:L:57:岸,岸,岸,unresolved,2024-10-21,2024-10-21,72,72,72,72,0,1,1,0,0,0
unresolved:2024:1_07:L:58:岸,岸,岸,unresolved,2024-11-26,2024-11-26,72,72,72,72,0,1,1,0,0,0
unresolved:2024:1_08:L:53:岸,岸,岸,unresolved,2025-03-27,2025-03-27,72,72,72,72,0,1,1,0,0,0
unresolved:2024:1_09:L:55:岸,岸,岸,unresolved,2025-04-23,2025-04-23,72,72,72,72,0,1,1,0,0,0
unresolved:2024:1_10:L:59:岸,岸,岸,unresolved,2025-06-02,2025-06-02,72,72,72,72,0,1,1,0,0,0
unresolved:2024:1_11:L:58:岸,岸,岸,unresolved,2025-07-28,2025-07-28,72,72,72,72,0,1,1,0,0,0
unresolved:2024:1_12:L:61:岸,岸,岸,unresolved,2025-09-25,2025-09-25,72,72,72,72,0,1,1,0,0,0
unresolved:2024:1_14:L:61:岸,岸,岸,unresolved,2025-11-20,2025-11-20,72,72,72,72,0,1,1,0,0,0
unresolved:2024:1_15:L:61:岸,岸,岸,unresolved,2025-12-24,2025-12-24,72,72,72,72,0,1,1,0,0,0
unresolved:2024:default:L:55:岸,岸,岸,unresolved,2024-07-18,2024-07-18,80,80,80,80,0,1,1,0,0,0
unresolved:2026:1_10:L:55:岸,岸,岸,unresolved,2026-06-11,2026-06-11,72,72,72,72,0,1,1,0,0,0
unresolved:2026:1_11:L:55:岸,岸,岸,unresolved,2026-06-30,2026-06-30,72,72,72,72,0,1,1,0,0,0
unresolved:2026:default:L:54:岸,岸,岸,unresolved,2026-06-11,2026-06-11,72,72,72,72,0,1,1,0,0,0
proeye:91595136,岸田　行倫,岸田　行倫,low,2018-04-26,2026-06-30,55,55,55,55,0,44,44,0,0,2987
proeye:11715139,岸里　亮佑,岸里　亮佑,low,2016-04-28,2019-10-25,72,72,72,72,0,22,19,0,0,1275
proeye:21125119,岩舘　学,岩舘　学,low,,,52,52,52,52,0,2,0,0,0,0
proeye:51355136,岩見　雅紀,岩見　雅紀,low,2018-04-26,2022-11-24,56,56,56,56,0,24,24,0,0,1673
proeye:11313884,岩村　明憲,岩村　明憲,medium,,,45,45,45,45,0,5,0,0,0,0
proeye:51355155,岩田　幸宏,岩田　幸宏,low,2024-07-18,2026-06-30,85,96,96,85,11,14,14,2,1,303
proeye:71375118,岩本　貴裕,岩本　貴裕,medium,2016-04-28,2019-10-25,42,40,42,40,-2,24,19,1,0,771
proeye:31335118,岩﨑　恭平,岩﨑　恭平,medium,2016-04-28,2017-11-21,88,88,88,70,0,14,9,0,0,572
proeye:81185114,岩﨑　達郎,岩﨑　達郎,low,2016-04-28,2017-11-21,73,73,73,73,0,12,7,0,0,572
proeye:31935153,喜多　隆介,喜多　隆介,low,2021-10-28,2025-12-24,48,48,48,48,0,24,24,0,0,1518
proeye:71775131,鬼屋敷　正人,鬼屋敷　正人,low,2016-04-28,2017-11-21,58,58,58,58,0,14,9,0,0,572
proeye:31535116,鬼﨑　裕司,鬼﨑　裕司,low,2016-04-28,2017-11-21,63,63,63,63,0,14,9,0,0,572
proeye:81385110,亀井　善行,亀井　善行,medium,2016-04-28,2021-12-23,72,66,72,66,-6,33,28,3,0,1309
proeye:71575135,亀澤　恭平,亀澤　恭平,medium,2016-04-28,2019-10-25,81,69,81,69,-12,19,19,2,1,771
proeye:51755138,宜保　翔,宜保　翔,medium,2019-04-23,2024-11-26,77,77,77,77,0,29,29,0,0,2044
proeye:61565135,菊池　涼介,菊池　涼介,low,2016-04-28,2026-06-30,82,72,82,72,-10,58,53,1,1,3143
proeye:31935151,菊田　拡和,菊田　拡和,low,2020-07-09,2024-11-26,40,51,51,40,11,24,24,2,1,742
unresolved:2013:20131108:D:59:吉田,吉 田,吉 田,unresolved,,,54,54,54,54,0,1,0,0,0,0
unresolved:2013:default:D:59:吉田,吉 田,吉 田,unresolved,,,54,54,54,54,0,1,0,0,0,0
proeye:33335132,吉持　亮汰,吉持　亮汰,low,2016-04-28,2018-11-01,86,86,86,86,0,14,14,0,0,917
proeye:73375134,吉川　尚輝,吉川　尚輝,low,2017-04-27,2026-06-30,80,80,80,80,0,48,48,0,0,3351
proeye:21825133,吉川　大幾,吉川　大幾,low,2016-04-28,2020-12-17,70,70,70,66,0,28,23,0,0,1694
proeye:61665117,吉村　裕基,吉村　裕基,low,2016-04-28,2018-11-01,52,50,62,50,-2,19,14,1,0,728
proeye:13515157,吉田　賢吾,吉田　賢吾,low,2023-03-30,2026-06-30,42,42,42,42,0,20,20,0,0,1188
proeye:63165132,吉田　正尚,吉田　正尚,medium,2016-04-28,2022-11-24,62,57,62,52,-5,33,33,4,0,1484
proeye:33135138,吉田　大成,吉田　大成,medium,2019-04-23,2022-11-24,67,67,67,67,0,19,19,0,0,1311
proeye:91695139,吉田　裕太,吉田　裕太,low,2016-04-28,2022-11-24,56,56,56,56,0,36,33,0,0,2401
proeye:01605139,吉田　雄人,吉田　雄人,low,2016-04-28,2018-11-01,70,70,70,70,0,17,14,0,0,917
proeye:03305150,吉納　翼,吉納　翼,low,2025-03-27,2026-06-30,61,61,61,61,0,10,10,0,0,460
proeye:43545155,吉野　創士,吉野　創士,low,2022-04-21,2026-06-30,58,58,58,58,0,25,25,0,0,1531
proeye:81585157,久保　修,久保　修,low,2023-03-30,2026-06-30,71,71,71,71,0,20,20,0,0,1188
unresolved:2026:1_10:BA:48:宮下,宮 下,宮 下,unresolved,2026-06-11,2026-06-11,58,58,58,58,0,1,1,0,0,0
unresolved:2026:1_11:BA:48:宮下,宮 下,宮 下,unresolved,2026-06-30,2026-06-30,58,58,58,58,0,1,1,0,0,0
unresolved:2026:default:BA:48:宮下,宮 下,宮 下,unresolved,2026-06-11,2026-06-11,58,58,58,58,0,1,1,0,0,0
proeye:83185159,宮崎　一樹,宮崎　一樹,low,2024-07-18,2026-06-30,88,88,88,88,0,15,15,0,0,712
proeye:81885150,宮崎　竜成,宮崎　竜成,low,2025-03-27,2026-06-30,73,73,73,73,0,10,10,0,0,460
proeye:91895151,宮田　輝星,宮田　輝星,medium,2021-10-28,2022-11-24,84,84,84,84,0,7,7,0,0,392
proeye:91895136,宮本　秀明,宮本　秀明,medium,2018-04-26,2022-11-24,63,78,78,63,15,24,24,1,1,1596
proeye:01805136,宮本　丈,宮本　丈,low,2018-04-26,2026-06-30,62,62,62,62,0,44,44,0,0,2987
proeye:51053880,宮本　慎也,宮本　慎也,medium,,,45,45,45,45,0,2,0,0,0,0
proeye:51455137,宮﨑　敏郎,宮﨑　敏郎,low,2016-04-28,2026-06-30,55,33,55,33,-22,58,53,5,3,1771
proeye:41645133,宮﨑　祐樹,宮﨑　祐樹,medium,2016-04-28,2019-10-25,67,64,67,64,-3,24,19,1,0,1044
proeye:81585134,京田　陽太,京田　陽太,low,2017-04-27,2026-06-30,78,78,89,78,0,48,48,5,2,1295
unresolved:2013:20131108:T:37:橋本,橋 本,橋 本,unresolved,,,41,41,41,41,0,1,0,0,0,0
unresolved:2013:default:T:37:橋本,橋 本,橋 本,unresolved,,,41,41,41,41,0,1,0,0,0,0
proeye:11615157,橋本　星哉,橋本　星哉,low,2024-09-26,2026-06-30,67,67,67,67,0,13,13,0,0,642
proeye:51455118,橋本　到,橋本　到,medium,2016-04-28,2019-10-25,72,65,72,65,-7,24,19,1,1,572
proeye:41745135,近藤　健介,近藤　健介,low,2016-04-28,2026-06-30,50,64,64,38,14,58,53,3,1,1771
proeye:81785130,近藤　弘基,近藤　弘基,low,2016-09-08,2019-10-25,62,62,62,62,0,16,16,0,0,1142
proeye:71075138,近本　光司,近本　光司,low,2019-04-23,2026-06-30,86,86,90,86,0,39,39,2,0,1764
unresolved:2022:1_09:M:48:金田,金 田,金 田,unresolved,2023-03-30,2023-03-30,59,59,59,59,0,1,1,0,0,0
unresolved:2022:1_10:M:48:金田,金 田,金 田,unresolved,2023-05-25,2023-05-25,59,59,59,59,0,1,1,0,0,0
unresolved:2022:1_11:M:48:金田,金 田,金 田,unresolved,2023-07-20,2023-07-20,59,59,59,59,0,1,1,0,0,0
unresolved:2022:1_12:M:47:金田,金 田,金 田,unresolved,2023-09-28,2023-09-28,59,59,59,59,0,1,1,0,0,0
unresolved:2022:1_13:M:47:金田,金 田,金 田,unresolved,2023-11-30,2023-11-30,59,59,59,59,0,1,1,0,0,0
unresolved:2024:1_01:M:48:金田,金 田,金 田,unresolved,2024-07-18,2024-07-18,59,59,59,59,0,1,1,0,0,0
unresolved:2024:1_04:M:50:金田,金 田,金 田,unresolved,2024-09-26,2024-09-26,59,59,59,59,0,1,1,0,0,0
unresolved:2024:1_05:M:50:金田,金 田,金 田,unresolved,2024-10-21,2024-10-21,59,59,59,59,0,1,1,0,0,0
unresolved:2024:1_07:M:50:金田,金 田,金 田,unresolved,2024-11-26,2024-11-26,59,59,59,59,0,1,1,0,0,0
unresolved:2024:1_08:M:45:金田,金 田,金 田,unresolved,2025-03-27,2025-03-27,59,59,59,59,0,1,1,0,0,0
unresolved:2024:1_09:M:46:金田,金 田,金 田,unresolved,2025-04-23,2025-04-23,59,59,59,59,0,1,1,0,0,0
unresolved:2024:1_10:M:46:金田,金 田,金 田,unresolved,2025-06-02,2025-06-02,59,59,59,59,0,1,1,0,0,0
unresolved:2024:1_11:M:46:金田,金 田,金 田,unresolved,2025-07-28,2025-07-28,59,59,59,59,0,1,1,0,0,0
unresolved:2024:1_12:M:48:金田,金 田,金 田,unresolved,2025-09-25,2025-09-25,59,59,59,59,0,1,1,0,0,0
unresolved:2024:1_14:M:50:金田,金 田,金 田,unresolved,2025-11-20,2025-11-20,59,59,59,59,0,1,1,0,0,0
unresolved:2024:1_15:M:50:金田,金 田,金 田,unresolved,2025-12-24,2025-12-24,59,59,59,59,0,1,1,0,0,0
unresolved:2024:default:M:47:金田,金 田,金 田,unresolved,2024-07-18,2024-07-18,59,59,59,59,0,1,1,0,0,0
proeye:61565139,金子　一輝,金子　一輝,low,2016-04-28,2019-10-25,60,65,65,53,5,22,19,1,0,868
proeye:61365119,金子　圭輔,金子　圭輔,medium,2016-04-28,2016-12-15,67,67,67,65,0,10,5,0,0,231
proeye:21323889,金子　誠,金子　誠,high,,,50,50,50,50,0,5,0,0,0,0
proeye:01505137,金子　侑司,金子　侑司,medium,2016-04-28,2024-11-26,81,78,88,78,-3,48,43,3,1,1812
proeye:91593888,金城　龍彦,金城　龍彦,medium,,,61,59,61,59,-2,5,0,0,0,0
proeye:61565117,金澤　岳,金澤　岳,medium,2016-04-28,2018-11-01,35,35,35,35,0,19,14,0,0,917
proeye:31735134,九鬼　隆平,九鬼　隆平,low,2017-04-27,2026-06-30,58,58,58,58,0,42,42,0,0,3351
proeye:01705135,駒月　仁人,駒月　仁人,low,2016-04-28,2021-12-23,57,57,57,57,0,33,28,0,0,2065
unresolved:2026:1_10:OBU:65:窪田,窪 田,窪 田,unresolved,2026-06-11,2026-06-11,73,73,73,73,0,1,1,0,0,0
unresolved:2026:1_11:OBU:65:窪田,窪 田,窪 田,unresolved,2026-06-30,2026-06-30,73,73,73,73,0,1,1,0,0,0
unresolved:2026:default:OBU:65:窪田,窪 田,窪 田,unresolved,2026-06-11,2026-06-11,73,73,73,73,0,1,1,0,0,0
proeye:21725133,熊代　聖人,熊代　聖人,low,2016-04-28,2022-11-24,78,78,78,78,0,38,33,0,0,2401
proeye:81585136,熊谷　敬宥,熊谷　敬宥,low,2018-04-26,2026-06-30,79,79,79,79,0,44,44,0,0,2987
unresolved:2016:1_01:E:43:栗原,栗 原,栗 原,unresolved,2016-04-28,2016-04-28,49,49,49,49,0,1,1,0,0,0
unresolved:2016:1_03:E:50:栗原,栗 原,栗 原,unresolved,2016-06-30,2016-06-30,49,49,49,49,0,1,1,0,0,0
unresolved:2016:1_05:E:51:栗原,栗 原,栗 原,unresolved,2016-09-08,2016-09-08,49,49,49,49,0,1,1,0,0,0
unresolved:2016:1_06:E:52:栗原,栗 原,栗 原,unresolved,2016-12-15,2016-12-15,49,49,49,49,0,1,1,0,0,0
unresolved:2016:default:E:46:栗原,栗 原,栗 原,unresolved,2016-04-28,2016-04-28,49,49,49,49,0,1,1,0,0,0
proeye:31535111,栗原　健太,栗原　健太,low,,,49,49,49,49,0,5,0,0,0,0
proeye:01705130,栗原　陵矢,栗原　陵矢,low,2016-04-28,2026-06-30,56,59,65,54,3,53,53,7,2,1533
proeye:51755115,栗山　巧,栗山　巧,low,2016-04-28,2026-06-30,60,47,60,47,-13,58,53,2,1,2431
unresolved:2026:1_10:L:58:桑原,桑 原,桑 原,unresolved,2026-06-11,2026-06-11,82,82,82,82,0,1,1,0,0,0
unresolved:2026:1_11:L:58:桑原,桑 原,桑 原,unresolved,2026-06-30,2026-06-30,82,82,82,82,0,1,1,0,0,0
unresolved:2026:default:L:58:桑原,桑 原,桑 原,unresolved,2026-06-11,2026-06-11,82,82,82,82,0,1,1,0,0,0
proeye:51755135,桑原　将志,桑原　将志,medium,2016-04-28,2025-12-24,70,82,82,70,12,55,50,1,1,2955
unresolved:2016:1_07:F:40:郡,郡,郡,unresolved,2017-04-27,2017-04-27,66,66,66,66,0,1,1,0,0,0
unresolved:2016:1_09:F:40:郡,郡,郡,unresolved,2017-07-13,2017-07-13,66,66,66,66,0,1,1,0,0,0
unresolved:2016:1_10:F:39:郡,郡,郡,unresolved,2017-09-14,2017-09-14,66,66,66,66,0,1,1,0,0,0
unresolved:2016:1_11:F:38:郡,郡,郡,unresolved,2017-11-21,2017-11-21,66,66,66,66,0,1,1,0,0,0
unresolved:2018:1_01:F:41:郡,郡,郡,unresolved,2018-04-26,2018-04-26,66,66,66,66,0,1,1,0,0,0
unresolved:2018:1_05:F:40:郡,郡,郡,unresolved,2018-07-12,2018-07-12,66,66,66,66,0,1,1,0,0,0
unresolved:2018:1_07:F:41:郡,郡,郡,unresolved,2018-09-13,2018-09-13,66,66,66,66,0,1,1,0,0,0
unresolved:2018:1_09:F:41:郡,郡,郡,unresolved,2018-11-01,2018-11-01,66,66,66,66,0,1,1,0,0,0
unresolved:2018:1_10:F:44:郡,郡,郡,unresolved,2019-04-23,2019-04-23,66,66,66,66,0,1,1,0,0,0
unresolved:2018:1_11:F:43:郡,郡,郡,unresolved,2019-06-13,2019-06-13,66,66,66,66,0,1,1,0,0,0
unresolved:2018:1_12:F:43:郡,郡,郡,unresolved,2019-08-02,2019-08-02,66,66,66,66,0,1,1,0,0,0
unresolved:2018:1_14:F:43:郡,郡,郡,unresolved,2019-09-19,2019-09-19,66,66,66,66,0,1,1,0,0,0
unresolved:2018:1_15:F:43:郡,郡,郡,unresolved,2019-10-25,2019-10-25,66,66,66,66,0,1,1,0,0,0
unresolved:2018:default:F:41:郡,郡,郡,unresolved,2018-04-26,2018-04-26,66,66,66,66,0,1,1,0,0,0
unresolved:2020:1_05:F:42:郡,郡,郡,unresolved,2020-10-08,2020-10-08,66,66,66,66,0,1,1,0,0,0
unresolved:2020:1_06:F:42:郡,郡,郡,unresolved,2020-11-26,2020-11-26,66,66,66,66,0,1,1,0,0,0
unresolved:2020:1_07:F:42:郡,郡,郡,unresolved,2020-12-17,2020-12-17,66,66,66,66,0,1,1,0,0,0
unresolved:2020:1_09:F:37:郡,郡,郡,unresolved,2021-04-08,2021-04-08,66,66,66,66,0,1,1,0,0,0
unresolved:2020:1_12:F:39:郡,郡,郡,unresolved,2021-05-20,2021-05-20,66,66,66,66,0,1,1,0,0,0
unresolved:2020:1_13:F:40:郡,郡,郡,unresolved,2021-07-28,2021-07-28,66,66,66,66,0,1,1,0,0,0
unresolved:2020:1_15:F:38:郡,郡,郡,unresolved,2021-10-28,2021-10-28,66,66,66,66,0,1,1,0,0,0
unresolved:2020:1_16:F:38:郡,郡,郡,unresolved,2021-12-23,2021-12-23,66,66,66,66,0,1,1,0,0,0
unresolved:2020:default:F:42:郡,郡,郡,unresolved,2020-07-09,2020-07-09,66,66,66,66,0,1,1,0,0,0
unresolved:2022:1_02:F:39:郡,郡,郡,unresolved,2022-05-19,2022-05-19,66,66,66,66,0,1,1,0,0,0
unresolved:2022:1_04:F:39:郡,郡,郡,unresolved,2022-07-21,2022-07-21,66,66,66,66,0,1,1,0,0,0
unresolved:2022:1_07:F:38:郡,郡,郡,unresolved,2022-09-29,2022-09-29,66,66,66,66,0,1,1,0,0,0
unresolved:2022:1_08:F:40:郡,郡,郡,unresolved,2022-11-24,2022-11-24,66,66,66,66,0,1,1,0,0,0
unresolved:2022:1_09:F:43:郡,郡,郡,unresolved,2023-03-30,2023-03-30,66,66,66,66,0,1,1,0,0,0
unresolved:2022:1_10:F:43:郡,郡,郡,unresolved,2023-05-25,2023-05-25,66,66,66,66,0,1,1,0,0,0
unresolved:2022:1_11:F:43:郡,郡,郡,unresolved,2023-07-20,2023-07-20,66,66,66,66,0,1,1,0,0,0
unresolved:2022:1_12:F:42:郡,郡,郡,unresolved,2023-09-28,2023-09-28,66,66,66,66,0,1,1,0,0,0
unresolved:2022:1_13:F:42:郡,郡,郡,unresolved,2023-11-30,2023-11-30,66,66,66,66,0,1,1,0,0,0
unresolved:2022:default:F:37:郡,郡,郡,unresolved,2022-04-21,2022-04-21,66,66,66,66,0,1,1,0,0,0
unresolved:2024:1_01:G:42:郡,郡,郡,unresolved,2024-07-18,2024-07-18,66,66,66,66,0,1,1,0,0,0
unresolved:2024:1_04:G:43:郡,郡,郡,unresolved,2024-09-26,2024-09-26,66,66,66,66,0,1,1,0,0,0
unresolved:2024:1_05:G:43:郡,郡,郡,unresolved,2024-10-21,2024-10-21,66,66,66,66,0,1,1,0,0,0
unresolved:2024:1_07:G:43:郡,郡,郡,unresolved,2024-11-26,2024-11-26,66,66,66,66,0,1,1,0,0,0
unresolved:2024:1_08:G:38:郡,郡,郡,unresolved,2025-03-27,2025-03-27,66,66,66,66,0,1,1,0,0,0
unresolved:2024:1_09:G:38:郡,郡,郡,unresolved,2025-04-23,2025-04-23,66,66,66,66,0,1,1,0,0,0
unresolved:2024:1_10:G:39:郡,郡,郡,unresolved,2025-06-02,2025-06-02,66,66,66,66,0,1,1,0,0,0
unresolved:2024:1_11:G:38:郡,郡,郡,unresolved,2025-07-28,2025-07-28,66,66,66,66,0,1,1,0,0,0
unresolved:2024:1_12:G:40:郡,郡,郡,unresolved,2025-09-25,2025-09-25,66,66,66,66,0,1,1,0,0,0
unresolved:2024:1_14:G:40:郡,郡,郡,unresolved,2025-11-20,2025-11-20,66,66,66,66,0,1,1,0,0,0
unresolved:2024:1_15:G:40:郡,郡,郡,unresolved,2025-12-24,2025-12-24,66,66,66,66,0,1,1,0,0,0
unresolved:2024:default:G:40:郡,郡,郡,unresolved,2024-07-18,2024-07-18,66,66,66,66,0,1,1,0,0,0
unresolved:2026:1_10:G:38:郡,郡,郡,unresolved,2026-06-11,2026-06-11,66,66,66,66,0,1,1,0,0,0
unresolved:2026:1_11:G:38:郡,郡,郡,unresolved,2026-06-30,2026-06-30,66,66,66,66,0,1,1,0,0,0
unresolved:2026:default:G:37:郡,郡,郡,unresolved,2026-06-11,2026-06-11,66,66,66,66,0,1,1,0,0,0
proeye:21925151,郡司　裕也,郡司　裕也,low,2020-07-09,2026-06-30,61,61,61,61,0,34,34,0,0,2182
unresolved:2014:1_01:D:37:桂,桂,桂,unresolved,,,47,47,47,47,0,1,0,0,0,0
unresolved:2014:1_02:D:36:桂,桂,桂,unresolved,,,47,47,47,47,0,1,0,0,0,0
unresolved:2014:default:D:37:桂,桂,桂,unresolved,,,47,47,47,47,0,1,0,0,0,0
unresolved:2016:1_01:D:35:桂,桂,桂,unresolved,2016-04-28,2016-04-28,47,47,47,47,0,1,1,0,0,0
unresolved:2016:1_03:D:35:桂,桂,桂,unresolved,2016-06-30,2016-06-30,47,47,47,47,0,1,1,0,0,0
unresolved:2016:1_05:D:36:桂,桂,桂,unresolved,2016-09-08,2016-09-08,47,47,47,47,0,1,1,0,0,0
unresolved:2016:1_06:D:36:桂,桂,桂,unresolved,2016-12-15,2016-12-15,47,47,47,47,0,1,1,0,0,0
unresolved:2016:1_07:D:34:桂,桂,桂,unresolved,2017-04-27,2017-04-27,47,47,47,47,0,1,1,0,0,0
unresolved:2016:1_09:D:35:桂,桂,桂,unresolved,2017-07-13,2017-07-13,47,47,47,47,0,1,1,0,0,0
unresolved:2016:1_10:D:36:桂,桂,桂,unresolved,2017-09-14,2017-09-14,47,47,47,47,0,1,1,0,0,0
unresolved:2016:1_11:D:37:桂,桂,桂,unresolved,2017-11-21,2017-11-21,47,47,47,47,0,1,1,0,0,0
unresolved:2016:default:D:35:桂,桂,桂,unresolved,2016-04-28,2016-04-28,47,47,47,47,0,1,1,0,0,0
unresolved:2018:1_01:D:35:桂,桂,桂,unresolved,2018-04-26,2018-04-26,47,47,47,47,0,1,1,0,0,0
unresolved:2018:1_05:D:37:桂,桂,桂,unresolved,2018-07-12,2018-07-12,47,47,47,47,0,1,1,0,0,0
unresolved:2018:1_07:D:38:桂,桂,桂,unresolved,2018-09-13,2018-09-13,47,47,47,47,0,1,1,0,0,0
