record_id,task_id,run_id,record_type,player,canonical_player_id,team,game,edition,source_player_name,source_team,source_position,source_rank,source_card_type,attribute_name,attribute_value,source_url,source_table_index,source_row_number,source_row_fingerprint,collected_at_utc,http_status,acquisition_status,acceptance_status,exclusion_or_decision_reason,error_type,error_message,attempted_routes,parser_version
SP-054-RUN3-2026S1-03105157-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,村松 開人,03105157,中日ドラゴンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-01305131-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,大島 洋平,01305131,中日ドラゴンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-21025157-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,田中 幹也,21025157,中日ドラゴンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-51455153-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,土田 龍空,51455153,中日ドラゴンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-91395132-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,板山 祐太郎,91395132,中日ドラゴンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-81685157-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,福永 裕基,81685157,中日ドラゴンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-31735132-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,木下 拓哉,31735132,中日ドラゴンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-53755153-4dde08ec5d42a8bc,SP-054,speed-prospi-gamex-run3-20260813,MATCHED_CARD,サンタナ,53755153,東京ヤクルトスワローズ,Pro Yakyuu Spirits A,2026 Series 1,サンタナ,ヤクルト,左翼,S,レギュラー,走力,62,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,0,19,4dde08ec5d42a8bc,2026-08-13T13:32:35.868291Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,NFKC・空白/中黒・新旧字の正規化後、同一版の選手名と球団が一致したため、GameX掲載の走力を変換せず記録した。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-71975136-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,塩見 泰隆,71975136,東京ヤクルトスワローズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-93195155-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,丸山 和郁,93195155,東京ヤクルトスワローズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-51355155-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,岩田 幸宏,51355155,東京ヤクルトスワローズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-01705134-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,古賀 優大,01705134,東京ヤクルトスワローズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-51255118-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,中村 悠平,51255118,東京ヤクルトスワローズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-51455151-4895574156a3f0a9,SP-054,speed-prospi-gamex-run3-20260813,MATCHED_CARD,長岡 秀樹,51455151,東京ヤクルトスワローズ,Pro Yakyuu Spirits A,2026 Series 1,長岡秀樹,ヤクルト,遊撃,S,レギュラー,走力,72,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,0,21,4895574156a3f0a9,2026-08-13T13:32:35.868291Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,NFKC・空白/中黒・新旧字の正規化後、同一版の選手名と球団が一致したため、GameX掲載の走力を変換せず記録した。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-91695153-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,並木 秀尊,91695153,東京ヤクルトスワローズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-51155118-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,浅村 栄斗,51155118,東北楽天ゴールデンイーグルス,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-41845132-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,村林 一輝,41845132,東北楽天ゴールデンイーグルス,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-71375138-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,太田 光,71375138,東北楽天ゴールデンイーグルス,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-73175138-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,渡邊 佳明,73175138,東北楽天ゴールデンイーグルス,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-81985135-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,鈴木 大地,81985135,東北楽天ゴールデンイーグルス,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-21425116-a0e6ff728c497952,SP-054,speed-prospi-gamex-run3-20260813,MATCHED_CARD,丸 佳浩,21425116,読売ジャイアンツ,Pro Yakyuu Spirits A,2026 Series 1,丸佳浩,巨人,中堅,S,TSセレクション 第1弾,走力,74,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,0,4,a0e6ff728c497952,2026-08-13T13:32:35.868291Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,NFKC・空白/中黒・新旧字の正規化後、同一版の選手名と球団が一致したため、GameX掲載の走力を変換せず記録した。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-21425116-7ebb7d382cc889a2,SP-054,speed-prospi-gamex-run3-20260813,MATCHED_CARD,丸 佳浩,21425116,読売ジャイアンツ,Pro Yakyuu Spirits A,2026 Series 1,丸佳浩,巨人,左翼,S,レギュラー,走力,73,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,0,8,7ebb7d382cc889a2,2026-08-13T13:32:35.868291Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,NFKC・空白/中黒・新旧字の正規化後、同一版の選手名と球団が一致したため、GameX掲載の走力を変換せず記録した。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-91595136-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,岸田 行倫,91595136,読売ジャイアンツ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-73375134-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,吉川 尚輝,73375134,読売ジャイアンツ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-51955159-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,佐々木 俊輔,51955159,読売ジャイアンツ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-21625135-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,松本 剛,21625135,読売ジャイアンツ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-21325136-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,大城 卓三,21325136,読売ジャイアンツ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-81385151-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,海野 隆司,81385151,福岡ソフトバンクホークス,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-41745135-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,近藤 健介,41745135,福岡ソフトバンクホークス,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-01705130-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,栗原 陵矢,01705130,福岡ソフトバンクホークス,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-31335131-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,今宮 健太,31335131,福岡ソフトバンクホークス,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
