player_id,player,team,npb_plus_sprint_speed_kmh,npb_plus_sample_count,npb_plus_qualified_run_count,npb_plus_measurement_period,npb_plus_source_season_label,npb_plus_last_updated,games,starts,PA,AB,pinch_run_appearances,pinch_hit_appearances,full_effort_run_proxy_count,pa_bucket,previous_season_games,previous_season_PA,previous_season_AB,previous_season_npb_plus_sprint_speed_status,pawapuro_2026_speed,proxy_infield_grounder_count,proxy_advance_count,proxy_1st_to_3rd_count,proxy_2nd_to_home_count,proxy_1st_to_home_on_2b_count,proxy_steal_attempt_count,data_completeness,source,source_url
01405130,野間 峻祥,広島東洋カープ,31.7,,,,2026途中,,35,,86,73,,,8,PA_50_99,79,166,154,NOT_PUBLICLY_DOCUMENTED,,6,2,1,1,0,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_c.html;https://npb.jp/bis/2025/stats/idb1_c.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
53755153,サンタナ,東京ヤクルトスワローズ,30.8,,,,2026途中,,96,,357,298,,,40,PA_200_399,60,240,212,NOT_PUBLICLY_DOCUMENTED,,19,21,10,7,4,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_s.html;https://npb.jp/bis/2025/stats/idb1_s.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
91695153,並木 秀尊,東京ヤクルトスワローズ,33.8,,,,2026途中,,18,,45,44,,,6,PA_25_49,54,128,114,NOT_PUBLICLY_DOCUMENTED,,2,4,2,1,1,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_s.html;https://npb.jp/bis/2025/stats/idb1_s.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
51255118,中村 悠平,東京ヤクルトスワローズ,30.4,,,,2026途中,,32,,65,58,,,8,PA_50_99,74,221,187,NOT_PUBLICLY_DOCUMENTED,,6,2,1,1,0,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_s.html;https://npb.jp/bis/2025/stats/idb1_s.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
93195155,丸山 和郁,東京ヤクルトスワローズ,32.4,,,,2026途中,,39,,112,106,,,10,PA_100_199,39,36,32,NOT_PUBLICLY_DOCUMENTED,,3,7,4,3,0,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_s.html;https://npb.jp/bis/2025/stats/idb1_s.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
01705134,古賀 優大,東京ヤクルトスワローズ,32.1,,,,2026途中,,69,,252,234,,,27,PA_200_399,87,291,264,NOT_PUBLICLY_DOCUMENTED,,15,12,10,2,0,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_s.html;https://npb.jp/bis/2025/stats/idb1_s.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
71975136,塩見 泰隆,東京ヤクルトスワローズ,32.3,,,,2026途中,,37,,83,77,,,8,PA_50_99,1,0,0,NOT_PUBLICLY_DOCUMENTED,,6,2,1,1,0,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_s.html;https://npb.jp/bis/2025/stats/idb1_s.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
51355155,岩田 幸宏,東京ヤクルトスワローズ,33.6,,,,2026途中,,91,,330,310,,,50,PA_200_399,126,401,357,NOT_PUBLICLY_DOCUMENTED,,36,11,6,4,1,3,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_s.html;https://npb.jp/bis/2025/stats/idb1_s.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
51455151,長岡 秀樹,東京ヤクルトスワローズ,31.6,,,,2026途中,,85,,355,321,,,55,PA_200_399,67,261,247,NOT_PUBLICLY_DOCUMENTED,,27,21,14,4,3,7,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_s.html;https://npb.jp/bis/2025/stats/idb1_s.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
71375138,太田 光,東北楽天ゴールデンイーグルス,30.5,,,,2026途中,,72,,204,185,,,23,PA_200_399,111,231,188,NOT_PUBLICLY_DOCUMENTED,,13,9,6,2,1,1,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_e.html;https://npb.jp/bis/2025/stats/idb1_e.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
41845132,村林 一輝,東北楽天ゴールデンイーグルス,34.5,,,,2026途中,,96,,386,344,,,63,PA_200_399,137,557,513,NOT_PUBLICLY_DOCUMENTED,,42,21,11,6,4,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_e.html;https://npb.jp/bis/2025/stats/idb1_e.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
51155118,浅村 栄斗,東北楽天ゴールデンイーグルス,30.5,,,,2026途中,,87,,333,286,,,27,PA_200_399,96,389,331,NOT_PUBLICLY_DOCUMENTED,,18,9,6,2,1,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_e.html;https://npb.jp/bis/2025/stats/idb1_e.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
73175138,渡邊 佳明,東北楽天ゴールデンイーグルス,30.3,,,,2026途中,,54,,140,124,,,12,PA_100_199,75,166,147,NOT_PUBLICLY_DOCUMENTED,,7,5,2,3,0,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_e.html;https://npb.jp/bis/2025/stats/idb1_e.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
81985135,鈴木 大地,東北楽天ゴールデンイーグルス,29,,,,2026途中,,34,,55,49,,,5,PA_50_99,93,198,172,NOT_PUBLICLY_DOCUMENTED,,3,2,2,0,0,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_e.html;https://npb.jp/bis/2025/stats/idb1_e.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
81585134,京田 陽太,横浜DeNAベイスターズ,31.1,,,,2026途中,,45,,119,110,,,19,PA_100_199,83,210,194,NOT_PUBLICLY_DOCUMENTED,,11,8,5,3,0,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_db.html;https://npb.jp/bis/2025/stats/idb1_db.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
91995134,佐野 恵太,横浜DeNAベイスターズ,30.6,,,,2026途中,,95,,396,355,,,57,PA_200_399,138,569,525,NOT_PUBLICLY_DOCUMENTED,,28,29,15,11,3,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_db.html;https://npb.jp/bis/2025/stats/idb1_db.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
51455137,宮﨑 敏郎,横浜DeNAベイスターズ,30.3,,,,2026途中,,75,,267,240,,,31,PA_200_399,95,352,321,NOT_PUBLICLY_DOCUMENTED,,22,9,4,3,2,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_db.html;https://npb.jp/bis/2025/stats/idb1_db.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
23125136,山本 祐大,横浜DeNAベイスターズ,31,,,,2026途中,,50,,184,157,,,25,PA_100_199,104,344,313,NOT_PUBLICLY_DOCUMENTED,,13,12,9,1,2,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_db.html;https://npb.jp/bis/2026/stats/idb1_h.html;https://npb.jp/bis/2025/stats/idb1_db.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
33535159,度会 隆輝,横浜DeNAベイスターズ,31.7,,,,2026途中,,91,,317,291,,,33,PA_200_399,86,301,270,NOT_PUBLICLY_DOCUMENTED,,19,13,7,5,1,1,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_db.html;https://npb.jp/bis/2025/stats/idb1_db.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
91695157,林 琢真,横浜DeNAベイスターズ,32,,,,2026途中,,42,,104,93,,,8,PA_100_199,95,290,258,NOT_PUBLICLY_DOCUMENTED,,3,5,2,3,0,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_db.html;https://npb.jp/bis/2025/stats/idb1_db.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
51555155,梶原 昂希,横浜DeNAベイスターズ,33.4,,,,2026途中,,28,,73,64,,,7,PA_50_99,61,170,163,NOT_PUBLICLY_DOCUMENTED,,4,2,1,0,1,1,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_db.html;https://npb.jp/bis/2025/stats/idb1_db.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
13115153,牧 秀悟,横浜DeNAベイスターズ,31.6,,,,2026途中,,65,,288,252,,,36,PA_200_399,93,391,364,NOT_PUBLICLY_DOCUMENTED,,12,24,13,8,3,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_db.html;https://npb.jp/bis/2025/stats/idb1_db.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
41945131,筒香 嘉智,横浜DeNAベイスターズ,30.2,,,,2026途中,,61,,240,205,,,21,PA_200_399,75,257,224,NOT_PUBLICLY_DOCUMENTED,,11,10,6,1,3,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_db.html;https://npb.jp/bis/2025/stats/idb1_db.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
51555151,蝦名 達夫,横浜DeNAベイスターズ,31.4,,,,2026途中,,77,,283,255,,,40,PA_200_399,115,401,348,NOT_PUBLICLY_DOCUMENTED,,21,17,10,4,3,2,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_db.html;https://npb.jp/bis/2025/stats/idb1_db.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
31335131,今宮 健太,福岡ソフトバンクホークス,30.4,,,,2026途中,,47,,138,125,,,15,PA_100_199,46,182,161,NOT_PUBLICLY_DOCUMENTED,,7,8,2,6,0,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_h.html;https://npb.jp/bis/2025/stats/idb1_h.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
21925136,周東 佑京,福岡ソフトバンクホークス,35,,,,2026途中,,95,,404,351,,,59,PA_400_PLUS,96,430,384,NOT_PUBLICLY_DOCUMENTED,,36,20,9,5,6,3,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_h.html;https://npb.jp/bis/2025/stats/idb1_h.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
21425139,山川 穂高,福岡ソフトバンクホークス,29.4,,,,2026途中,,46,,168,143,,,14,PA_100_199,130,496,443,NOT_PUBLICLY_DOCUMENTED,,7,7,4,2,1,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_h.html;https://npb.jp/bis/2025/stats/idb1_h.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
31835133,柳田 悠岐,福岡ソフトバンクホークス,32.1,,,,2026途中,,89,,333,308,,,20,PA_200_399,20,78,73,NOT_PUBLICLY_DOCUMENTED,,13,7,5,2,0,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_h.html;https://npb.jp/bis/2025/stats/idb1_h.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
73175151,柳町 達,福岡ソフトバンクホークス,31.5,,,,2026途中,,60,,214,185,,,21,PA_200_399,131,517,442,NOT_PUBLICLY_DOCUMENTED,,9,12,9,3,0,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_h.html;https://npb.jp/bis/2025/stats/idb1_h.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
01705130,栗原 陵矢,福岡ソフトバンクホークス,31.3,,,,2026途中,,100,,439,381,,,40,PA_400_PLUS,80,332,285,NOT_PUBLICLY_DOCUMENTED,,15,25,12,8,5,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_h.html;https://npb.jp/bis/2025/stats/idb1_h.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
81885155,正木 智也,福岡ソフトバンクホークス,31.1,,,,2026途中,,62,,292,249,,,31,PA_200_399,17,65,58,NOT_PUBLICLY_DOCUMENTED,,17,14,8,4,2,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_h.html;https://npb.jp/bis/2025/stats/idb1_h.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
81385151,海野 隆司,福岡ソフトバンクホークス,30.3,,,,2026途中,,75,,228,194,,,25,PA_200_399,105,281,246,NOT_PUBLICLY_DOCUMENTED,,12,13,11,2,0,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_h.html;https://npb.jp/bis/2025/stats/idb1_h.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
61465133,牧原 大成,福岡ソフトバンクホークス,33.5,,,,2026途中,,97,,368,336,,,35,PA_200_399,125,443,418,NOT_PUBLICLY_DOCUMENTED,,22,12,5,4,3,1,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_h.html;https://npb.jp/bis/2025/stats/idb1_h.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
41745135,近藤 健介,福岡ソフトバンクホークス,31.2,,,,2026途中,,97,,417,342,,,37,PA_400_PLUS,75,307,256,NOT_PUBLICLY_DOCUMENTED,,19,17,8,3,6,1,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_h.html;https://npb.jp/bis/2025/stats/idb1_h.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
21425116,丸 佳浩,読売ジャイアンツ,31.4,,,,2026途中,,46,,82,72,,,8,PA_50_99,90,369,326,NOT_PUBLICLY_DOCUMENTED,,8,0,0,0,0,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_g.html;https://npb.jp/bis/2025/stats/idb1_g.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
51955159,佐々木 俊輔,読売ジャイアンツ,33,,,,2026途中,,81,,249,224,,,32,PA_200_399,53,161,141,NOT_PUBLICLY_DOCUMENTED,,21,11,4,5,2,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_g.html;https://npb.jp/bis/2025/stats/idb1_g.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
73375134,吉川 尚輝,読売ジャイアンツ,32.5,,,,2026途中,,40,,144,136,,,31,PA_100_199,107,455,404,NOT_PUBLICLY_DOCUMENTED,,24,7,4,2,1,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_g.html;https://npb.jp/bis/2025/stats/idb1_g.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
21325136,大城 卓三,読売ジャイアンツ,29.2,,,,2026途中,,70,,227,203,,,26,PA_200_399,56,99,91,NOT_PUBLICLY_DOCUMENTED,,16,10,3,5,2,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_g.html;https://npb.jp/bis/2025/stats/idb1_g.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
91595136,岸田 行倫,読売ジャイアンツ,29.4,,,,2026途中,,56,,196,175,,,24,PA_100_199,87,299,266,NOT_PUBLICLY_DOCUMENTED,,14,10,6,2,2,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_g.html;https://npb.jp/bis/2025/stats/idb1_g.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
21625135,松本 剛,読売ジャイアンツ,31.4,,,,2026途中,,88,,290,258,,,34,PA_200_399,66,185,160,NOT_PUBLICLY_DOCUMENTED,,20,13,9,2,2,1,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_g.html;https://npb.jp/bis/2025/stats/idb1_f.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
41445153,中野 拓夢,阪神タイガース,32.9,,,,2026途中,,99,,407,357,,,62,PA_400_PLUS,143,625,531,NOT_PUBLICLY_DOCUMENTED,,33,28,17,5,6,1,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_t.html;https://npb.jp/bis/2025/stats/idb1_t.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
61065137,伏見 寅威,阪神タイガース,29.1,,,,2026途中,,35,,105,93,,,9,PA_100_199,64,175,158,NOT_PUBLICLY_DOCUMENTED,,6,3,1,2,0,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_t.html;https://npb.jp/bis/2025/stats/idb1_f.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
41045153,佐藤 輝明,阪神タイガース,32.1,,,,2026途中,,99,,420,362,,,49,PA_400_PLUS,139,597,537,NOT_PUBLICLY_DOCUMENTED,,17,32,19,9,4,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_t.html;https://npb.jp/bis/2025/stats/idb1_t.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
11915132,坂本 誠志郎,阪神タイガース,30.2,,,,2026途中,,63,,194,169,,,17,PA_100_199,117,414,340,NOT_PUBLICLY_DOCUMENTED,,12,5,1,3,1,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_t.html;https://npb.jp/bis/2025/stats/idb1_t.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
21325134,大山 悠輔,阪神タイガース,30.5,,,,2026途中,,97,,402,341,,,26,PA_400_PLUS,141,587,503,NOT_PUBLICLY_DOCUMENTED,,14,12,7,5,0,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_t.html;https://npb.jp/bis/2025/stats/idb1_t.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
31535138,小幡 竜平,阪神タイガース,32.8,,,,2026途中,,36,,104,94,,,11,PA_100_199,89,297,265,NOT_PUBLICLY_DOCUMENTED,,6,5,3,2,0,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_t.html;https://npb.jp/bis/2025/stats/idb1_t.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
31735138,木浪 聖也,阪神タイガース,30,,,,2026途中,,46,,134,123,,,18,PA_100_199,72,203,181,NOT_PUBLICLY_DOCUMENTED,,11,7,5,2,0,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_t.html;https://npb.jp/bis/2025/stats/idb1_t.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
21325139,梅野 隆太郎,阪神タイガース,30.6,,,,2026途中,,23,,71,63,,,6,PA_50_99,52,132,118,NOT_PUBLICLY_DOCUMENTED,,2,4,2,2,0,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_t.html;https://npb.jp/bis/2025/stats/idb1_t.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
43145157,森下 翔太,阪神タイガース,30.5,,,,2026途中,,99,,432,375,,,35,PA_400_PLUS,143,620,549,NOT_PUBLICLY_DOCUMENTED,,18,17,9,4,4,0,partial_tier_A_C_unavailable,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_t.html;https://npb.jp/bis/2025/stats/idb1_t.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository
