stable_player_key,mlbam_id,npb_name,npb_name_en,mlb_name,season,league,game_type,regular_season_games,plate_appearances,source_url_or_endpoint,retrieval_date,payload_hash,identity_confidence,evidence_state
MLBAM:520471,520471,ガルビス,Freddy Galvis,Freddy Galvis,2015,MLB,R,151,603,https://statsapi.mlb.com/api/v1/people/520471/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,e8363bc603d3394ba907b3b55734c942ad8a408149c3661788823181e04cdc62,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:520471,520471,ガルビス,Freddy Galvis,Freddy Galvis,2016,MLB,R,158,624,https://statsapi.mlb.com/api/v1/people/520471/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,e8363bc603d3394ba907b3b55734c942ad8a408149c3661788823181e04cdc62,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:520471,520471,ガルビス,Freddy Galvis,Freddy Galvis,2017,MLB,R,162,663,https://statsapi.mlb.com/api/v1/people/520471/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,e8363bc603d3394ba907b3b55734c942ad8a408149c3661788823181e04cdc62,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:520471,520471,ガルビス,Freddy Galvis,Freddy Galvis,2018,MLB,R,162,656,https://statsapi.mlb.com/api/v1/people/520471/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,e8363bc603d3394ba907b3b55734c942ad8a408149c3661788823181e04cdc62,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:520471,520471,ガルビス,Freddy Galvis,Freddy Galvis,2019,MLB,R,294,1178,https://statsapi.mlb.com/api/v1/people/520471/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,e8363bc603d3394ba907b3b55734c942ad8a408149c3661788823181e04cdc62,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:520471,520471,ガルビス,Freddy Galvis,Freddy Galvis,2020,MLB,R,47,159,https://statsapi.mlb.com/api/v1/people/520471/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,e8363bc603d3394ba907b3b55734c942ad8a408149c3661788823181e04cdc62,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:520471,520471,ガルビス,Freddy Galvis,Freddy Galvis,2021,MLB,R,208,788,https://statsapi.mlb.com/api/v1/people/520471/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,e8363bc603d3394ba907b3b55734c942ad8a408149c3661788823181e04cdc62,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:527043,527043,マルテ,Jefry Marte,Jefry Marte,2015,MLB,R,33,90,https://statsapi.mlb.com/api/v1/people/527043/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,6c1fc985abbbb8f24dfd38e45914bf02315e71d5dfa7560c24a6aeb06dc84d70,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:527043,527043,マルテ,Jefry Marte,Jefry Marte,2016,MLB,R,88,284,https://statsapi.mlb.com/api/v1/people/527043/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,6c1fc985abbbb8f24dfd38e45914bf02315e71d5dfa7560c24a6aeb06dc84d70,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:527043,527043,マルテ,Jefry Marte,Jefry Marte,2017,MLB,R,45,145,https://statsapi.mlb.com/api/v1/people/527043/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,6c1fc985abbbb8f24dfd38e45914bf02315e71d5dfa7560c24a6aeb06dc84d70,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:527043,527043,マルテ,Jefry Marte,Jefry Marte,2018,MLB,R,90,209,https://statsapi.mlb.com/api/v1/people/527043/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,6c1fc985abbbb8f24dfd38e45914bf02315e71d5dfa7560c24a6aeb06dc84d70,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:542583,542583,アギラー,Jesus Aguilar,Jesús Aguilar,2014,MLB,R,19,38,https://statsapi.mlb.com/api/v1/people/542583/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,6ad9748f0f5117f8963562b2e2b4ccf682d33bdbbcf08d07e97a671b43d1f5f9,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:542583,542583,アギラー,Jesus Aguilar,Jesús Aguilar,2015,MLB,R,7,20,https://statsapi.mlb.com/api/v1/people/542583/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,6ad9748f0f5117f8963562b2e2b4ccf682d33bdbbcf08d07e97a671b43d1f5f9,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:542583,542583,アギラー,Jesus Aguilar,Jesús Aguilar,2016,MLB,R,9,6,https://statsapi.mlb.com/api/v1/people/542583/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,6ad9748f0f5117f8963562b2e2b4ccf682d33bdbbcf08d07e97a671b43d1f5f9,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:542583,542583,アギラー,Jesus Aguilar,Jesús Aguilar,2017,MLB,R,133,311,https://statsapi.mlb.com/api/v1/people/542583/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,6ad9748f0f5117f8963562b2e2b4ccf682d33bdbbcf08d07e97a671b43d1f5f9,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:542583,542583,アギラー,Jesus Aguilar,Jesús Aguilar,2018,MLB,R,149,566,https://statsapi.mlb.com/api/v1/people/542583/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,6ad9748f0f5117f8963562b2e2b4ccf682d33bdbbcf08d07e97a671b43d1f5f9,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:542583,542583,アギラー,Jesus Aguilar,Jesús Aguilar,2019,MLB,R,262,738,https://statsapi.mlb.com/api/v1/people/542583/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,6ad9748f0f5117f8963562b2e2b4ccf682d33bdbbcf08d07e97a671b43d1f5f9,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:542583,542583,アギラー,Jesus Aguilar,Jesús Aguilar,2020,MLB,R,51,216,https://statsapi.mlb.com/api/v1/people/542583/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,6ad9748f0f5117f8963562b2e2b4ccf682d33bdbbcf08d07e97a671b43d1f5f9,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:542583,542583,アギラー,Jesus Aguilar,Jesús Aguilar,2021,MLB,R,131,510,https://statsapi.mlb.com/api/v1/people/542583/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,6ad9748f0f5117f8963562b2e2b4ccf682d33bdbbcf08d07e97a671b43d1f5f9,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:542583,542583,アギラー,Jesus Aguilar,Jesús Aguilar,2022,MLB,R,258,1014,https://statsapi.mlb.com/api/v1/people/542583/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,6ad9748f0f5117f8963562b2e2b4ccf682d33bdbbcf08d07e97a671b43d1f5f9,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:542583,542583,アギラー,Jesus Aguilar,Jesús Aguilar,2023,MLB,R,36,115,https://statsapi.mlb.com/api/v1/people/542583/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,6ad9748f0f5117f8963562b2e2b4ccf682d33bdbbcf08d07e97a671b43d1f5f9,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:543105,543105,ディカーソン,Alex Dickerson,Alex Dickerson,2015,MLB,R,11,8,https://statsapi.mlb.com/api/v1/people/543105/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,8b1ea601aaa90673da9736ec617316f79fd9262f69f9a2a83d04f6951b545e85,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:543105,543105,ディカーソン,Alex Dickerson,Alex Dickerson,2016,MLB,R,84,285,https://statsapi.mlb.com/api/v1/people/543105/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,8b1ea601aaa90673da9736ec617316f79fd9262f69f9a2a83d04f6951b545e85,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:543105,543105,ディカーソン,Alex Dickerson,Alex Dickerson,2019,MLB,R,136,380,https://statsapi.mlb.com/api/v1/people/543105/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,8b1ea601aaa90673da9736ec617316f79fd9262f69f9a2a83d04f6951b545e85,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:543105,543105,ディカーソン,Alex Dickerson,Alex Dickerson,2020,MLB,R,52,170,https://statsapi.mlb.com/api/v1/people/543105/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,8b1ea601aaa90673da9736ec617316f79fd9262f69f9a2a83d04f6951b545e85,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:543105,543105,ディカーソン,Alex Dickerson,Alex Dickerson,2021,MLB,R,111,312,https://statsapi.mlb.com/api/v1/people/543105/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,8b1ea601aaa90673da9736ec617316f79fd9262f69f9a2a83d04f6951b545e85,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:543105,543105,ディカーソン,Alex Dickerson,Alex Dickerson,2022,MLB,R,13,36,https://statsapi.mlb.com/api/v1/people/543105/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,8b1ea601aaa90673da9736ec617316f79fd9262f69f9a2a83d04f6951b545e85,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:543742,543742,サンズ,Jerry Sands,Jerry Sands,2011,MLB,R,61,227,https://statsapi.mlb.com/api/v1/people/543742/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,c057aef86996db2ae57aaa9fe45784fc64b68308577e157ad16be8cf50b6ab9a,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:543742,543742,サンズ,Jerry Sands,Jerry Sands,2012,MLB,R,9,24,https://statsapi.mlb.com/api/v1/people/543742/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,c057aef86996db2ae57aaa9fe45784fc64b68308577e157ad16be8cf50b6ab9a,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:543742,543742,サンズ,Jerry Sands,Jerry Sands,2014,MLB,R,12,22,https://statsapi.mlb.com/api/v1/people/543742/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,c057aef86996db2ae57aaa9fe45784fc64b68308577e157ad16be8cf50b6ab9a,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:543742,543742,サンズ,Jerry Sands,Jerry Sands,2015,MLB,R,50,133,https://statsapi.mlb.com/api/v1/people/543742/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,c057aef86996db2ae57aaa9fe45784fc64b68308577e157ad16be8cf50b6ab9a,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:543742,543742,サンズ,Jerry Sands,Jerry Sands,2016,MLB,R,24,58,https://statsapi.mlb.com/api/v1/people/543742/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,c057aef86996db2ae57aaa9fe45784fc64b68308577e157ad16be8cf50b6ab9a,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:553902,553902,アストゥディーヨ,Willians Astudillo,Willians Astudillo,2018,MLB,R,30,97,https://statsapi.mlb.com/api/v1/people/553902/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,4044d1e4a97d0453eeefa6bd96f8617b530e177141b1b82e48a28351fa27840a,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:553902,553902,アストゥディーヨ,Willians Astudillo,Willians Astudillo,2019,MLB,R,58,204,https://statsapi.mlb.com/api/v1/people/553902/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,4044d1e4a97d0453eeefa6bd96f8617b530e177141b1b82e48a28351fa27840a,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:553902,553902,アストゥディーヨ,Willians Astudillo,Willians Astudillo,2020,MLB,R,8,16,https://statsapi.mlb.com/api/v1/people/553902/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,4044d1e4a97d0453eeefa6bd96f8617b530e177141b1b82e48a28351fa27840a,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:553902,553902,アストゥディーヨ,Willians Astudillo,Willians Astudillo,2021,MLB,R,73,216,https://statsapi.mlb.com/api/v1/people/553902/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,4044d1e4a97d0453eeefa6bd96f8617b530e177141b1b82e48a28351fa27840a,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:553902,553902,アストゥディーヨ,Willians Astudillo,Willians Astudillo,2022,MLB,R,21,55,https://statsapi.mlb.com/api/v1/people/553902/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,4044d1e4a97d0453eeefa6bd96f8617b530e177141b1b82e48a28351fa27840a,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570256,570256,ポランコ,Gregory Polanco,Gregory Polanco,2014,MLB,R,89,312,https://statsapi.mlb.com/api/v1/people/570256/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,fdb55c81c614f6a3a6a198ccea75cf327b8ca648659758896f991462b6f7f7bf,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570256,570256,ポランコ,Gregory Polanco,Gregory Polanco,2015,MLB,R,153,652,https://statsapi.mlb.com/api/v1/people/570256/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,fdb55c81c614f6a3a6a198ccea75cf327b8ca648659758896f991462b6f7f7bf,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570256,570256,ポランコ,Gregory Polanco,Gregory Polanco,2016,MLB,R,144,587,https://statsapi.mlb.com/api/v1/people/570256/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,fdb55c81c614f6a3a6a198ccea75cf327b8ca648659758896f991462b6f7f7bf,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570256,570256,ポランコ,Gregory Polanco,Gregory Polanco,2017,MLB,R,108,411,https://statsapi.mlb.com/api/v1/people/570256/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,fdb55c81c614f6a3a6a198ccea75cf327b8ca648659758896f991462b6f7f7bf,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570256,570256,ポランコ,Gregory Polanco,Gregory Polanco,2018,MLB,R,130,535,https://statsapi.mlb.com/api/v1/people/570256/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,fdb55c81c614f6a3a6a198ccea75cf327b8ca648659758896f991462b6f7f7bf,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570256,570256,ポランコ,Gregory Polanco,Gregory Polanco,2019,MLB,R,42,167,https://statsapi.mlb.com/api/v1/people/570256/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,fdb55c81c614f6a3a6a198ccea75cf327b8ca648659758896f991462b6f7f7bf,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570256,570256,ポランコ,Gregory Polanco,Gregory Polanco,2020,MLB,R,50,174,https://statsapi.mlb.com/api/v1/people/570256/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,fdb55c81c614f6a3a6a198ccea75cf327b8ca648659758896f991462b6f7f7bf,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570256,570256,ポランコ,Gregory Polanco,Gregory Polanco,2021,MLB,R,107,382,https://statsapi.mlb.com/api/v1/people/570256/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,fdb55c81c614f6a3a6a198ccea75cf327b8ca648659758896f991462b6f7f7bf,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570267,570267,サンタナ,Domingo Santana,Domingo Santana,2014,MLB,R,6,18,https://statsapi.mlb.com/api/v1/people/570267/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,def1424cec8ad5cec70f0bc929ec4d4c754def67e4a1087386a0b02f883a3e98,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570267,570267,サンタナ,Domingo Santana,Domingo Santana,2015,MLB,R,104,374,https://statsapi.mlb.com/api/v1/people/570267/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,def1424cec8ad5cec70f0bc929ec4d4c754def67e4a1087386a0b02f883a3e98,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570267,570267,サンタナ,Domingo Santana,Domingo Santana,2016,MLB,R,77,281,https://statsapi.mlb.com/api/v1/people/570267/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,def1424cec8ad5cec70f0bc929ec4d4c754def67e4a1087386a0b02f883a3e98,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570267,570267,サンタナ,Domingo Santana,Domingo Santana,2017,MLB,R,151,607,https://statsapi.mlb.com/api/v1/people/570267/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,def1424cec8ad5cec70f0bc929ec4d4c754def67e4a1087386a0b02f883a3e98,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570267,570267,サンタナ,Domingo Santana,Domingo Santana,2018,MLB,R,85,235,https://statsapi.mlb.com/api/v1/people/570267/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,def1424cec8ad5cec70f0bc929ec4d4c754def67e4a1087386a0b02f883a3e98,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570267,570267,サンタナ,Domingo Santana,Domingo Santana,2019,MLB,R,121,507,https://statsapi.mlb.com/api/v1/people/570267/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,def1424cec8ad5cec70f0bc929ec4d4c754def67e4a1087386a0b02f883a3e98,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570267,570267,サンタナ,Domingo Santana,Domingo Santana,2020,MLB,R,24,84,https://statsapi.mlb.com/api/v1/people/570267/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,def1424cec8ad5cec70f0bc929ec4d4c754def67e4a1087386a0b02f883a3e98,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570489,570489,アルカンタラ,Arismendy Alcantara,Arismendy Alcántara,2014,MLB,R,70,300,https://statsapi.mlb.com/api/v1/people/570489/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,b239c2fa6d0a6c23774411b1cdd10418bdbe2db5fd447772dd928b5d3842176d,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570489,570489,アルカンタラ,Arismendy Alcantara,Arismendy Alcántara,2015,MLB,R,11,32,https://statsapi.mlb.com/api/v1/people/570489/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,b239c2fa6d0a6c23774411b1cdd10418bdbe2db5fd447772dd928b5d3842176d,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570489,570489,アルカンタラ,Arismendy Alcantara,Arismendy Alcántara,2016,MLB,R,16,19,https://statsapi.mlb.com/api/v1/people/570489/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,b239c2fa6d0a6c23774411b1cdd10418bdbe2db5fd447772dd928b5d3842176d,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570489,570489,アルカンタラ,Arismendy Alcantara,Arismendy Alcántara,2017,MLB,R,70,108,https://statsapi.mlb.com/api/v1/people/570489/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,b239c2fa6d0a6c23774411b1cdd10418bdbe2db5fd447772dd928b5d3842176d,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570615,570615,モヤ,Steven Moya,Steven Moya,2014,MLB,R,11,8,https://statsapi.mlb.com/api/v1/people/570615/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,9a9219c9424777d2c03d2e35258b8f3a5528bba2f0508e2031e28707cb428f6e,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570615,570615,モヤ,Steven Moya,Steven Moya,2015,MLB,R,9,25,https://statsapi.mlb.com/api/v1/people/570615/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,9a9219c9424777d2c03d2e35258b8f3a5528bba2f0508e2031e28707cb428f6e,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570615,570615,モヤ,Steven Moya,Steven Moya,2016,MLB,R,31,100,https://statsapi.mlb.com/api/v1/people/570615/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,9a9219c9424777d2c03d2e35258b8f3a5528bba2f0508e2031e28707cb428f6e,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570799,570799,ビヤヌエバ,Christian Villanueva,Christian Villanueva,2017,MLB,R,12,32,https://statsapi.mlb.com/api/v1/people/570799/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,eb68fa92eeee04cbcd8d9a52edd06510d23962d66c360cd2d717548a1d9bc354,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:570799,570799,ビヤヌエバ,Christian Villanueva,Christian Villanueva,2018,MLB,R,110,384,https://statsapi.mlb.com/api/v1/people/570799/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,eb68fa92eeee04cbcd8d9a52edd06510d23962d66c360cd2d717548a1d9bc354,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:571506,571506,ボーア,Justin Bour,Justin Bour,2014,MLB,R,39,83,https://statsapi.mlb.com/api/v1/people/571506/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,211cbd3fdb8ecd9c5e499180f6448d6b08a7a4feb52da244adb3b14d45f41929,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:571506,571506,ボーア,Justin Bour,Justin Bour,2015,MLB,R,129,446,https://statsapi.mlb.com/api/v1/people/571506/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,211cbd3fdb8ecd9c5e499180f6448d6b08a7a4feb52da244adb3b14d45f41929,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:571506,571506,ボーア,Justin Bour,Justin Bour,2016,MLB,R,90,321,https://statsapi.mlb.com/api/v1/people/571506/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,211cbd3fdb8ecd9c5e499180f6448d6b08a7a4feb52da244adb3b14d45f41929,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:571506,571506,ボーア,Justin Bour,Justin Bour,2017,MLB,R,108,429,https://statsapi.mlb.com/api/v1/people/571506/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,211cbd3fdb8ecd9c5e499180f6448d6b08a7a4feb52da244adb3b14d45f41929,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:571506,571506,ボーア,Justin Bour,Justin Bour,2018,MLB,R,282,1002,https://statsapi.mlb.com/api/v1/people/571506/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,211cbd3fdb8ecd9c5e499180f6448d6b08a7a4feb52da244adb3b14d45f41929,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:571506,571506,ボーア,Justin Bour,Justin Bour,2019,MLB,R,52,170,https://statsapi.mlb.com/api/v1/people/571506/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,211cbd3fdb8ecd9c5e499180f6448d6b08a7a4feb52da244adb3b14d45f41929,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:571602,571602,デビッドソン,Matt Davidson,Matt Davidson,2013,MLB,R,31,87,https://statsapi.mlb.com/api/v1/people/571602/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,e834694f865ba524a3742cb19c82a37fd9166d41ca04f2c88dd42968c5476069,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:571602,571602,デビッドソン,Matt Davidson,Matt Davidson,2016,MLB,R,1,2,https://statsapi.mlb.com/api/v1/people/571602/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,e834694f865ba524a3742cb19c82a37fd9166d41ca04f2c88dd42968c5476069,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:571602,571602,デビッドソン,Matt Davidson,Matt Davidson,2017,MLB,R,118,443,https://statsapi.mlb.com/api/v1/people/571602/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,e834694f865ba524a3742cb19c82a37fd9166d41ca04f2c88dd42968c5476069,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:571602,571602,デビッドソン,Matt Davidson,Matt Davidson,2018,MLB,R,126,496,https://statsapi.mlb.com/api/v1/people/571602/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,e834694f865ba524a3742cb19c82a37fd9166d41ca04f2c88dd42968c5476069,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:571602,571602,デビッドソン,Matt Davidson,Matt Davidson,2020,MLB,R,22,47,https://statsapi.mlb.com/api/v1/people/571602/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,e834694f865ba524a3742cb19c82a37fd9166d41ca04f2c88dd42968c5476069,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
MLBAM:571602,571602,デビッドソン,Matt Davidson,Matt Davidson,2022,MLB,R,26,74,https://statsapi.mlb.com/api/v1/people/571602/stats?stats=yearByYear&group=hitting&sportIds=1,2026-08-18,e834694f865ba524a3742cb19c82a37fd9166d41ca04f2c88dd42968c5476069,CURATED_MLB_BRIDGE,VERIFIED_REGULAR_SEASON_APPEARANCE
