game,video_id,title,video_title,published_at,source_url,official_channel_id,discovery_method,matched_terms,relevant_reason,relevant_for_comment_collection,comments_available,comments_retrieved,platform_reported_comment_count,retrieval_method,retrieval_bound_or_missingness,metadata_status,metadata_error,description_short,already_in_old_inventory
Prospi,s5n8g6g4mz8,〇〇は芸術点が高い！？イチローが監督・コーチから選出！2024TSイチローセレクション選手発表セ・リーグ編 【プロスピA】,〇〇は芸術点が高い！？イチローが監督・コーチから選出！2024TSイチローセレクション選手発表セ・リーグ編 【プロスピA】,2024-05-27,https://www.youtube.com/watch?v=s5n8g6g4mz8,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,プロスピ;プロ野球スピリッツ;prospi;選手発表;セレクション,official_channel_title_or_description_prospi_signal,true,True,1386,,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,OK,,プロ野球スピリッツAにイチローさんが帰ってきた！！ 2024年は12球団の監督・コーチから各球団1名を選出。 イチローさんがライバルとして意識していたマシンガン打線の中核や 「振りたいのに手が出ない」と言わしめた名クローザーとのエピソードを語る！ 2024TS「イチローセレクション」は5/30(木)~登場！ 珠玉の選手たちをぜひ手に入れてください！ ▼プロスピAダウンロードはこちら https://app.adjust.com/1cxcykxx ▼プロスピA公式X https://x.com/prospiA_PR ▼プロスピA公式サイト https://www.konami.com/games/prospi_a/ 一般社団法人日本野球機構承認 ©Konami Digital Entertainment,False
Prospi,TFpR64Mc0N8,パ・リーグを託した！イチローが監督・コーチから選出！2024TSイチローセレクション選手発表パ・リーグ編 【プロスピA】,パ・リーグを託した！イチローが監督・コーチから選出！2024TSイチローセレクション選手発表パ・リーグ編 【プロスピA】,2024-05-28,https://www.youtube.com/watch?v=TFpR64Mc0N8,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,プロスピ;プロ野球スピリッツ;prospi;選手発表;セレクション;現役,official_channel_title_or_description_prospi_signal,true,True,680,,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,OK,,プロ野球スピリッツAにイチローさんが帰ってきた！！ 2024年は12球団の監督・コーチから各球団1名を選出。 イチローさんがパ・リーグを引っ張っていく存在になると認めたあの5ツールプレイヤーや 長い現役生活でたった2度だけのガッツポーズを披露した打席のエピソードなどを語る！ 2024TS「イチローセレクション」は5/30(木)~登場！ 珠玉の選手たちをぜひ手に入れてください！ ▼プロスピAダウンロードはこちら https://app.adjust.com/1cxcykxx ▼プロスピA公式X https://x.com/prospiA_PR ▼プロスピA公式サイト https://www.konami.com/games/prospi_a/ 一般社団法人日本野球機構承認 ©Konami Digital Entertainment,False
OfficialOther,15da85Sze-4,今日は何の日？,今日は何の日？,2024-07-05,https://www.youtube.com/watch?v=15da85Sze-4,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,[],no_powerpro_or_prospi_signal,false,UNKNOWN,,,,NOT_RELEVANT_FOR_LANE,OK,,,False
Prospi,HrdWA9MHDXw,【10月17日 発売】実は力仕事をしてました!!社会人時代の:秘密:エピソード！雪平莉左さん：メイキング＆インタビュー『プロ野球スピリッツ2024-2025』,【10月17日 発売】実は力仕事をしてました!!社会人時代の:秘密:エピソード！雪平莉左さん：メイキング＆インタビュー『プロ野球スピリッツ2024-2025』,2024-07-11,https://www.youtube.com/watch?v=HrdWA9MHDXw,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,プロ野球スピリッツ;prospi;ob,official_channel_title_or_description_prospi_signal,true,True,26,,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,OK,,“PLAYからFEELへ”『プロ野球スピリッツ2024-2025』（PlayStation®5、Steam®）10月17日発売！ プロ野球チームのＧＭ兼社長になる新モード「myBALLPARK」と1人のプロ野球選手になりきって球界のスターを目指す「スタープレイヤー」に、マルチに活躍するあのさんや雪平莉左さん、動画クリエイターの森元流那さんが登場します。撮影時の様子やインタビューを公開！ 『プロ野球スピリッツ2024-2025』は、次世代の野球エンジン「eBaseball™ Engine」を搭載し、PlayStation®5とSteam®に対応。 「eBaseball™ Engine」は、球場で見るような打球の軌道、選手たちの必死な動作、歓喜を爆発させる大観衆など、スタジアム内のあらゆるモーションとサウンドを演出し、野球ゲームを新たな次元へと引き上げます。 詳しくは公式サイトをチェック https://www.konami.com/games/prospi/2024-2025/ 一般社団法人日本野球機構承認 Konami Digital Entertainment/WBCI ©2024 SAMURAI JAPAN 日本プロ野球名球会公認 日本プロ野球OBクラブ公認 日本プロ野球外国人OB選手会公認 プロ野球フランチャイズ球場公認 ゲーム内に再現された球場内看板は、原則として2023年度プロ野球公式戦のデータを基に制作しています。 データは、Japan Baseball Data(株)が独自に収集したものであり、公式記録とは異なる場合があります。提供情報の手段を問わず、いかなる目的であれ無断で複製、転送、販売等を行う事を固く禁じます。 All other copyrights or trademarks are the property of their respective owners and are used under license. ©2024 Sony Interactive Entertainment Inc.“PlayStation”、 “PS5”は、株式会社ソニー・インタラクティブエンタテインメントの登録商標または商標です。 ©2024 Valve Corporation. Steam及びSteamロゴは、米国及びまたはその他の国のValve Cor,False
Prospi,Q9scqsaYhb8,【10月17日 発売】動画クリエイターじゃなかったら、野球場で活躍する○○になりたい！森元流那さん：メイキング＆インタビュー『プロ野球スピリッツ2024-2025』,【10月17日 発売】動画クリエイターじゃなかったら、野球場で活躍する○○になりたい！森元流那さん：メイキング＆インタビュー『プロ野球スピリッツ2024-2025』,2024-07-11,https://www.youtube.com/watch?v=Q9scqsaYhb8,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,プロ野球スピリッツ;prospi;ob,official_channel_title_or_description_prospi_signal,true,True,23,,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,OK,,“PLAYからFEELへ”『プロ野球スピリッツ2024-2025』（PlayStation®5、Steam®）10月17日発売！ プロ野球チームのＧＭ兼社長になる新モード「myBALLPARK」と1人のプロ野球選手になりきって球界のスターを目指す「スタープレイヤー」に、マルチに活躍するあのさんや雪平莉左さん、動画クリエイターの森元流那さんが登場します。撮影時の様子やインタビューを公開！ 『プロ野球スピリッツ2024-2025』は、次世代の野球エンジン「eBaseball™ Engine」を搭載し、PlayStation®5とSteam®に対応。 「eBaseball™ Engine」は、球場で見るような打球の軌道、選手たちの必死な動作、歓喜を爆発させる大観衆など、スタジアム内のあらゆるモーションとサウンドを演出し、野球ゲームを新たな次元へと引き上げます。 詳しくは公式サイトをチェック https://www.konami.com/games/prospi/2024-2025/ 一般社団法人日本野球機構承認 Konami Digital Entertainment/WBCI ©2024 SAMURAI JAPAN 日本プロ野球名球会公認 日本プロ野球OBクラブ公認 日本プロ野球外国人OB選手会公認 プロ野球フランチャイズ球場公認 ゲーム内に再現された球場内看板は、原則として2023年度プロ野球公式戦のデータを基に制作しています。 データは、Japan Baseball Data(株)が独自に収集したものであり、公式記録とは異なる場合があります。提供情報の手段を問わず、いかなる目的であれ無断で複製、転送、販売等を行う事を固く禁じます。 All other copyrights or trademarks are the property of their respective owners and are used under license. ©2024 Sony Interactive Entertainment Inc.“PlayStation”、 “PS5”は、株式会社ソニー・インタラクティブエンタテインメントの登録商標または商標です。 ©2024 Valve Corporation. Steam及びSteamロゴは、米国及びまたはその他の国のValve Cor,False
PowerPro,W8J8LK3JK28,【帝王実業高校解説】「帝王」を目指して勝ち上がれ！【パワプロアプリ】,【帝王実業高校解説】「帝王」を目指して勝ち上がれ！【パワプロアプリ】,2024-07-11,https://www.youtube.com/watch?v=W8J8LK3JK28,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ,official_channel_title_or_description_powerpro_signal,true,True,10,,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,OK,,新シナリオ #帝王実業高校 編 7/11～配信開始！ 配信開始に伴い、#解説 動画を公開！ 【「帝王実業高校」ストーリー概要】 30周年を迎えたパワプロの原点回帰。「帝王実業高校」配信開始！ エース・山口が突然のケガで離脱し、厳しい練習制限が課された！ こんな状況で名門校としての強さを保てるのか？仲間たちと切磋琢磨し甲子園出場を目指せ！ パワストーンや天才の入部届などがもらえる配信記念キャンペーンも7/17まで開催中！！（7/11（木）メンテナンス後～7/17（水）13:59まで） 詳細はアプリ内お知らせにてご確認ください。 #パワプロアプリ 公式X：https://x.com/pawa_app573 #パワプロアプリ 公式サイト：https://www.konami.com/pawa/app/,False
Prospi,uo3DOM4QeG0,【10月17日 発売】プロスピを一緒にプレーするなら、ゲーム仲間の女優・○○さん！あのさん：メイキング＆インタビュー『プロ野球スピリッツ2024-2025』,【10月17日 発売】プロスピを一緒にプレーするなら、ゲーム仲間の女優・○○さん！あのさん：メイキング＆インタビュー『プロ野球スピリッツ2024-2025』,2024-07-11,https://www.youtube.com/watch?v=uo3DOM4QeG0,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,プロスピ;プロ野球スピリッツ;prospi;ob,official_channel_title_or_description_prospi_signal,true,True,54,,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,OK,,“PLAYからFEELへ”『プロ野球スピリッツ2024-2025』（PlayStation®5、Steam®）10月17日発売！ プロ野球チームのＧＭ兼社長になる新モード「myBALLPARK」と1人のプロ野球選手になりきって球界のスターを目指す「スタープレイヤー」に、マルチに活躍するあのさんや雪平莉左さん、動画クリエイターの森元流那さんが登場します。撮影時の様子やインタビューを公開！ 『プロ野球スピリッツ2024-2025』は、次世代の野球エンジン「eBaseball™ Engine」を搭載し、PlayStation®5とSteam®に対応。 「eBaseball™ Engine」は、球場で見るような打球の軌道、選手たちの必死な動作、歓喜を爆発させる大観衆など、スタジアム内のあらゆるモーションとサウンドを演出し、野球ゲームを新たな次元へと引き上げます。 詳しくは公式サイトをチェック https://www.konami.com/games/prospi/2024-2025/ 一般社団法人日本野球機構承認 Konami Digital Entertainment/WBCI ©2024 SAMURAI JAPAN 日本プロ野球名球会公認 日本プロ野球OBクラブ公認 日本プロ野球外国人OB選手会公認 プロ野球フランチャイズ球場公認 ゲーム内に再現された球場内看板は、原則として2023年度プロ野球公式戦のデータを基に制作しています。 データは、Japan Baseball Data(株)が独自に収集したものであり、公式記録とは異なる場合があります。提供情報の手段を問わず、いかなる目的であれ無断で複製、転送、販売等を行う事を固く禁じます。 All other copyrights or trademarks are the property of their respective owners and are used under license. ©2024 Sony Interactive Entertainment Inc.“PlayStation”、 “PS5”は、株式会社ソニー・インタラクティブエンタテインメントの登録商標または商標です。 ©2024 Valve Corporation. Steam及びSteamロゴは、米国及びまたはその他の国のValve Cor,False
PowerPro,MRdZJEeuXWc,『パワフルプロ野球2024-2025』レジェンドOB対決動画　マリーンズ 対 イーグルス,『パワフルプロ野球2024-2025』レジェンドOB対決動画　マリーンズ 対 イーグルス,2024-07-15,https://www.youtube.com/watch?v=MRdZJEeuXWc,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ;パワフルプロ野球;プロスピ;対決;ob,official_channel_title_or_description_powerpro_signal,true,True,367,,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,OK,,“30年分のパワフルを。” 「パワフルプロ野球2024-2025」（Nintendo Switch™・PlayStation®4）7月18日発売！ 公式サイト： https://www.konami.com/pawa/2024-2025/ パワプロ30周年特別企画「レジェンドOB対決」の 第一弾レジェンドOB対決「マリーンズ対イーグルス」の動画を公開しました！ 里崎さんが「マリーンズ歴代レジェンドチーム」を、岩隈さんが「イーグルス歴代レジェンドチーム」を率いて「パワプロ2024」で対戦。 それぞれのレジェンドが活躍する「レジェンドOB対決」をお楽しみください！ さらに！ レジェンドのサインが入ったプレゼントキャンペーン開催！ 【伝説のボール回し サインボールプレゼントキャンペーン】 「レジェンドOB対決」を記念してXキャンペーンを開催！ ・パワプロ・プロスピ公式アカウント（@pawapuro_pro）をフォローして、 対象のポストを「#パワプロ2024OB対決」をつけて、感想を添えてリポストしてください。 抽選で合計7名様にレジェンドOB15名のサインが入ったボールをプレゼント！ 詳細は下記URLからご確認ください。 https://www.konami.com/pawa/2024-2025/special #パワプロ2024 #パワプロ2024OB対決 一般社団法人日本野球機構承認 Konami Digital Entertainment/WBCI ©2024 SAMURAI JAPAN 日本プロ野球名球会公認 日本プロ野球OBクラブ公認 日本プロ野球外国人OB選手会公認 プロ野球フランチャイズ球場公認 ゲーム内に再現された球場内看板は、原則として2023年度プロ野球公式戦のデータを基に制作しています。 データは、Japan Baseball Data(株)が独自に収集したものであり、公式記録とは異なる場合があります。 提供情報の手段を問わず、いかなる目的であれ無断で複製、転送、販売等を行うことを固く禁じます。 All other copyrights or trademarks are the property of their respective owners and are used under license. ©Konami Digital Enter,False
PowerPro,2MPQJ70Tb9Q,『パワフルプロ野球2024-2025』レジェンドOB対決動画　ファイターズ 対 ドラゴンズ,『パワフルプロ野球2024-2025』レジェンドOB対決動画　ファイターズ 対 ドラゴンズ,2024-07-17,https://www.youtube.com/watch?v=2MPQJ70Tb9Q,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ;パワフルプロ野球;プロスピ;対決;ob,official_channel_title_or_description_powerpro_signal,true,True,279,,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,OK,,パワプロ30周年特別企画「レジェンドOB対決」第三弾 レジェンドOB対決「ファイターズ対ドラゴンズ」の動画を公開しました！ 小笠原さんが「ファイターズ歴代レジェンドチーム」を、川上さんが「ドラゴンズ歴代レジェンドチーム」を率いて「パワプロ2024」で対戦。 それぞれのレジェンドが活躍する「レジェンドOB対決」をお楽しみください！ さらに！ レジェンドのサインが入ったプレゼントキャンペーン開催！ 【伝説のボール回し サインボールプレゼントキャンペーン】 「レジェンドOB対決」を記念してXキャンペーンを開催！ ・パワプロ・プロスピ公式アカウント（@pawapuro_pro）をフォローして、 対象のポストを「#パワプロ2024OB対決」をつけて、感想を添えてリポストしてください。 抽選で合計7名様にレジェンドOB15名のサインが入ったボールをプレゼント！ 詳細は下記URLからご確認ください。 https://www.konami.com/pawa/2024-2025/special #パワプロ2024 #パワプロ2024OB対決 一般社団法人日本野球機構承認 Konami Digital Entertainment/WBCI ©2024 SAMURAI JAPAN 日本プロ野球名球会公認 日本プロ野球OBクラブ公認 日本プロ野球外国人OB選手会公認 プロ野球フランチャイズ球場公認 ゲーム内に再現された球場内看板は、原則として2023年度プロ野球公式戦のデータを基に制作しています。 データは、Japan Baseball Data(株)が独自に収集したものであり、公式記録とは異なる場合があります。 提供情報の手段を問わず、いかなる目的であれ無断で複製、転送、販売等を行うことを固く禁じます。 All other copyrights or trademarks are the property of their respective owners and are used under license. ©Konami Digital Entertainment,False
PowerPro,hN5K7B7nfNU,『パワフルプロ野球2024-2025』レジェンドOB対決動画　バファローズ 対 ホークス,『パワフルプロ野球2024-2025』レジェンドOB対決動画　バファローズ 対 ホークス,2024-07-17,https://www.youtube.com/watch?v=hN5K7B7nfNU,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ;パワフルプロ野球;プロスピ;対決;ob,official_channel_title_or_description_powerpro_signal,true,True,269,,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,OK,,パワプロ30周年特別企画「レジェンドOB対決」第四弾 レジェンドOB対決「バファローズ 対 ホークス」の動画を公開しました！ 糸井さんが「バファローズ歴代レジェンドチーム」を、森福さんが「ホークス歴代レジェンドチーム」を率いて「パワプロ2024」で対戦。 それぞれのレジェンドが活躍する「レジェンドOB対決」をお楽しみください！ さらに！ レジェンドのサインが入ったプレゼントキャンペーン開催！ 【伝説のボール回し サインボールプレゼントキャンペーン】 「レジェンドOB対決」を記念してXキャンペーンを開催！ ・パワプロ・プロスピ公式アカウント（@pawapuro_pro）をフォローして、 対象のポストを「#パワプロ2024OB対決」をつけて、感想を添えてリポストしてください。 抽選で合計7名様にレジェンドOB15名のサインが入ったボールをプレゼント！ 詳細は下記URLからご確認ください。 https://www.konami.com/pawa/2024-2025/special #パワプロ2024 #パワプロ2024OB対決 一般社団法人日本野球機構承認 Konami Digital Entertainment/WBCI ©2024 SAMURAI JAPAN 日本プロ野球名球会公認 日本プロ野球OBクラブ公認 日本プロ野球外国人OB選手会公認 プロ野球フランチャイズ球場公認 ゲーム内に再現された球場内看板は、原則として2023年度プロ野球公式戦のデータを基に制作しています。 データは、Japan Baseball Data(株)が独自に収集したものであり、公式記録とは異なる場合があります。 提供情報の手段を問わず、いかなる目的であれ無断で複製、転送、販売等を行うことを固く禁じます。 All other copyrights or trademarks are the property of their respective owners and are used under license. ©Konami Digital Entertainment,False
PowerPro,2egN5kYxyio,『パワフルプロ野球2024-2025』レジェンドOB対決動画　大阪近鉄 対 南海 対 阪急,『パワフルプロ野球2024-2025』レジェンドOB対決動画　大阪近鉄 対 南海 対 阪急,2024-07-18,https://www.youtube.com/watch?v=2egN5kYxyio,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ;パワフルプロ野球;プロスピ;対決;ob,official_channel_title_or_description_powerpro_signal,true,True,232,,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,OK,,“30年分のパワフルを。” 「パワフルプロ野球2024-2025」（Nintendo Switch™・PlayStation®4）7月18日発売！ 公式サイト： https://www.konami.com/pawa/2024-2025/ パワプロ30周年特別企画「レジェンドOB対決」の 第6弾はレジェンドOB対決、大阪近鉄 対 南海 対 阪急のオールド3球団対決！ それぞれのレジェンドが活躍する「レジェンドOB対決」をお楽しみください！ パワプロ2024では動画内で吉岡さん、山本さん、星野さんが語ってくれた思い出の一戦をはじめ レジェンドOB15名のオリジナルシナリオを公開中なので是非、お楽しみください！ 詳細はこちら https://www.konami.com/pawa/2024-2025/special また、レジェンドOBのサインが入ったプレゼントキャンペーン開催中です！ 【伝説のボール回し サインボールプレゼントキャンペーン】 「レジェンドOB対決」を記念してXキャンペーンを開催！ ・パワプロ・プロスピ公式アカウント（@pawapuro_pro）をフォローして、 対象のポストを「#パワプロ2024OB対決」をつけて、感想を添えてリポストしてください。 抽選で合計7名様にレジェンドOB15名のサインが入ったボールをプレゼント！ 詳細は下記URLからご確認ください。 https://www.konami.com/pawa/2024-2025/special#ob_ball_cp #パワプロ2024 #パワプロ2024OB対決 一般社団法人日本野球機構承認 Konami Digital Entertainment/WBCI ©2024 SAMURAI JAPAN 日本プロ野球名球会公認 日本プロ野球OBクラブ公認 日本プロ野球外国人OB選手会公認 プロ野球フランチャイズ球場公認 ゲーム内に再現された球場内看板は、原則として2023年度プロ野球公式戦のデータを基に制作しています。 データは、Japan Baseball Data(株)が独自に収集したものであり、公式記録とは異なる場合があります。 提供情報の手段を問わず、いかなる目的であれ無断で複製、転送、販売等を行うことを固く禁じます。 All other copyrights or trademarks ar,False
PowerPro,m6O3gUWdZuM,『パワフルプロ野球2024-2025』レジェンドOB対決動画　カープ 対 ベイスターズ,『パワフルプロ野球2024-2025』レジェンドOB対決動画　カープ 対 ベイスターズ,2024-07-18,https://www.youtube.com/watch?v=m6O3gUWdZuM,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ;パワフルプロ野球;プロスピ;対決;ob,official_channel_title_or_description_powerpro_signal,true,True,277,,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,OK,,“30年分のパワフルを。” 「パワフルプロ野球2024-2025」（Nintendo Switch™・PlayStation®4）7月18日発売！ 公式サイト： https://www.konami.com/pawa/2024-2025/ パワプロ30周年特別企画「レジェンドOB対決」の 第5弾レジェンドOB対決、野村さん率いる「ベイスターズ歴代レジェンドチーム」と 達川さん率いる「カープ歴代レジェンドチーム」の動画を公開しました。 パワプロ2024では動画内で野村さん、達川さんが語ってくれた思い出の一戦を オリジナルシナリオとして公開中なので是非、お楽しみください！ 詳細はこちら https://www.konami.com/pawa/2024-2025/special レジェンドOBのサインが入ったプレゼントキャンペーン開催中！ 【伝説のボール回し サインボールプレゼントキャンペーン】 「レジェンドOB対決」を記念してXキャンペーンを開催！ ・パワプロ・プロスピ公式アカウント（@pawapuro_pro）をフォローして、 対象のポストを「#パワプロ2024OB対決」をつけて、感想を添えてリポストしてください。 抽選で合計7名様にレジェンドOB15名のサインが入ったボールをプレゼント！ 詳細は下記URLからご確認ください。 https://www.konami.com/pawa/2024-2025/special#ob_ball_cp #パワプロ2024 #パワプロ2024OB対決 一般社団法人日本野球機構承認 Konami Digital Entertainment/WBCI ©2024 SAMURAI JAPAN 日本プロ野球名球会公認 日本プロ野球OBクラブ公認 日本プロ野球外国人OB選手会公認 プロ野球フランチャイズ球場公認 ゲーム内に再現された球場内看板は、原則として2023年度プロ野球公式戦のデータを基に制作しています。 データは、Japan Baseball Data(株)が独自に収集したものであり、公式記録とは異なる場合があります。 提供情報の手段を問わず、いかなる目的であれ無断で複製、転送、販売等を行うことを固く禁じます。 All other copyrights or trademarks are the property of their r,False
PowerPro,-DHtzgiY6VQ,『パワフルプロ野球2024-2025』レジェンドOB対決動画　ジャイアンツ 対 タイガース,『パワフルプロ野球2024-2025』レジェンドOB対決動画　ジャイアンツ 対 タイガース,2024-07-22,https://www.youtube.com/watch?v=-DHtzgiY6VQ,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ;パワフルプロ野球;プロスピ;対決;ob,official_channel_title_or_description_powerpro_signal,true,True,236,,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,OK,,“30年分のパワフルを。” 「パワフルプロ野球2024-2025」（Nintendo Switch™・PlayStation®4）好評発売中！ 公式サイト： https://www.konami.com/pawa/2024-2025/ パワプロ30周年特別企画「レジェンドOB対決」の ラストは第7弾レジェンドOB対決、槙原さん率いる「ジャイアンツ歴代レジェンドチーム」と井川さん率いる「タイガース歴代レジェンドチーム」の動画を公開しました。 それぞれのレジェンドが活躍する「レジェンドOB対決」をお楽しみください！ パワプロ2024では動画内で槙原さん、井川さんが語ってくれた思い出の一戦をはじめ レジェンドOB15名のオリジナルシナリオを公開中なので是非、お楽しみください！ 詳細はこちら https://www.konami.com/pawa/2024-2025/special また、レジェンドOBのサインが入ったプレゼントキャンペーン開催中です！ 【伝説のボール回し サインボールプレゼントキャンペーン】 「レジェンドOB対決」を記念してXキャンペーンを開催！ ・パワプロ・プロスピ公式アカウント（@pawapuro_pro）をフォローして、 対象のポストを「#パワプロ2024OB対決」をつけて、感想を添えてリポストしてください。 抽選で合計7名様にレジェンドOB15名のサインが入ったボールをプレゼント！ 詳細は下記URLからご確認ください。 https://www.konami.com/pawa/2024-2025/special#ob_ball_cp #パワプロ2024 #パワプロ2024OB対決 ©︎阪神タイガース 一般社団法人日本野球機構承認 Konami Digital Entertainment/WBCI ©2024 SAMURAI JAPAN 日本プロ野球名球会公認 日本プロ野球OBクラブ公認 日本プロ野球外国人OB選手会公認 プロ野球フランチャイズ球場公認 ゲーム内に再現された球場内看板は、原則として2023年度プロ野球公式戦のデータを基に制作しています。 データは、Japan Baseball Data(株)が独自に収集したものであり、公式記録とは異なる場合があります。 提供情報の手段を問わず、いかなる目的であれ無断で複製、転送、販売等を行うことを固く禁,False
Prospi,jdfUYFjoQV0,セレクション登場選手 先行公開　レジェンドOB選手と語る【プロスピセレクション 20th SPIRITS】,セレクション登場選手 先行公開　レジェンドOB選手と語る【プロスピセレクション 20th SPIRITS】,2024-08-07,https://www.youtube.com/watch?v=jdfUYFjoQV0,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,プロスピ;プロ野球スピリッツ;prospi;能力;セレクション;対決;ob,official_channel_title_or_description_prospi_signal,true,True,1318,,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,OK,,「2024 プロスピセレクション 20th SPIRITS」の選手が登場する特別なスカウト 「セレクションカーニバル」開催決定！ このセレクションは歴代プロ野球スピリッツのパッケージに掲載されていた選手から12名が選出！！ なんとこの動画で 2024セレクション 20th SPIRITS登場選手を先行公開します！ さらに球界のレジェンド小笠原道大さん・松中信彦さんと共に プロスピシリーズのパッケージ選手になったシーズンを振り返る特別企画を実施！ プロスピA内の能力を基に当時のエピソードなどをお聞きします！ そして8月22日から変更されるパワーヒッター・プルヒッターを 〓Ｖ．Ｉ．Ｐ〓さんと里崎智也さんがリアタイ対決で体験！ 2人はいったいなにを語る！？ 【出演者】 ■ 松中 信彦 さん ■ 小笠原 道大 さん ■ 里崎 智也さん ■ 〓Ｖ．Ｉ．Ｐ〓さん ■ 槙嶋 範彦さん 「セレクションカーニバル」 期間：8月8日 (木) 15 : 00 ～ 8月16日 (金) 14 : 59 「2024プロスピセレクション 20th SPIRITS」のSランク選手が1人確定の無料10連スカウトも実施！！ ※動画内で表示されている田中将大選手の画像、スピリッツはプロスピセレクションで登場するものと異なります。 ▼プロスピAダウンロードはこちら https://app.adjust.com/1cxcykxx ▼プロスピA公式X https://x.com/prospiA_PR ▼プロスピA公式サイト https://www.konami.com/games/prospi_a/ 一般社団法人日本野球機構承認 ©Konami Digital Entertainment,True
PowerPro,EhYNTJdPSP0,【パワプロ 栄冠クロス】新ステージ登場！『監督バトルロイヤル！』編プロモーションムービー,【パワプロ 栄冠クロス】新ステージ登場！『監督バトルロイヤル！』編プロモーションムービー,2024-09-10,https://www.youtube.com/watch?v=EhYNTJdPSP0,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ;パワフルプロ野球,official_channel_title_or_description_powerpro_signal,true,True,35,,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,OK,,モバイルゲーム『パワフルプロ野球 栄冠ナイン クロスロード』に、 栄冠ナインモードの新ステージ『監督バトルロイヤル！』編が登場！ ▼アプリのダウンロードはこちら https://app.adjust.com/14ij78oq ＜『監督バトルロイヤル！』編とは＞ 超強豪校の監督となり甲子園優勝を目指すステージ。 他監督との交流や新ギミック『部費』『設備改良』などを使いこなして、全国制覇を目指そう！ 公式X：https://twitter.com/pawa_eikan573 公式サイト：https://www.konami.com/pawa/eikan_crossroad/ ＃栄冠クロス ＃パワプロ ＃栄冠ナイン,False
