inventory_id,game,video_id,title,published_at,source_url,official_channel_id,official_channel_name,discovery_method,matched_terms,relevant_reason,relevant_for_comment_collection,target_players_from_title_if_any,comments_available,comments_retrieved,comment_total_reported,retrieval_method,retrieval_bound_or_missingness,already_in_old_inventory,date_status,metadata_status,description_context_short,error
PPV3-INV-0143,Official channel mixed catalog,utqwa_zifbw,eBASEBALLプロスピＡリーグ　東京ヤクルトスワローズ・横浜DeNAベイスターズ・ 読売ジャイアンツ 球団代表決定戦,2021-11-05,https://www.youtube.com/watch?v=utqwa_zifbw,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロ野球スピリッツ"",""プロスピA"",""OB""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,「eBASEBALLプロスピAリーグ」（通称：スピリーグ）は、モバイルゲーム「プロ野球スピリッツA」を使用した、日本野球機構(NPB)とコナミデジタルエンタテインメント共催のプロ野球eスポーツリーグです。 プロ野球12球団を代表する各球団3名、計36名のプロプレイヤーがセ・リーグとパ・リーグのeペナントレースを戦い抜き、日本一を目指します。 リーグ戦に球団代表として出場する選手は、各球団地で開催するトーナメントにより決定します。 今イベントは、東京ヤクルトスワローズ・横浜DeNAベイスターズ・ 読売ジャイアンツの球団代表を決めるもので、無観客・ライブ配信で実施します。 会場では８人によるトーナメントが行われますが、配信では３位決定戦と決勝戦の試合の様子を配信します。 球団代表３名が決まる瞬間をぜひご覧ください。 ・出場選手 予選・面接を経て選ばれた８名 ※オンライン予選は終了しています。 ・会場MC パトリック・ユウ（スポーツMC） 七瀬奈々 ・ゲスト解説 東京ヤクルトスワローズ球団OB 川崎憲次郎 横浜DeNAベイスターズ スピリーグ監督 多村仁志 読売ジャイアンツ スピリーグ監督 岡島秀樹 MOMOKA（スワローズオフィシャルダンスチーム Passion ） Rina（ベイスターズオフィシャルパフォーマンスチーム diana） 半田桃菜（読売巨人軍公式マスコットガール VENU,
PPV3-INV-0144,Official channel mixed catalog,pTok2ScCw6U,eBASEBALLプロスピＡリーグ　千葉ロッテマリーンズ・埼玉西武ライオンズ 球団代表決定戦,2021-11-05,https://www.youtube.com/watch?v=pTok2ScCw6U,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロ野球スピリッツ"",""プロスピA"",""OB""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,「eBASEBALLプロスピAリーグ」（通称：スピリーグ）は、モバイルゲーム「プロ野球スピリッツA」を使用した、日本野球機構(NPB)とコナミデジタルエンタテインメント共催のプロ野球eスポーツリーグです。 プロ野球12球団を代表する各球団3名、計36名のプロプレイヤーがセ・リーグとパ・リーグのeペナントレースを戦い抜き、日本一を目指します。 リーグ戦に球団代表として出場する選手は、各球団地で開催するトーナメントにより決定します。 今イベントは、千葉ロッテマリーンズ・埼玉西武ライオンズの球団代表を決めるもので、無観客・ライブ配信で実施します。 会場では８人によるトーナメントが行われますが、配信では３位決定戦と決勝戦の試合の様子を配信します。 球団代表３名が決まる瞬間をぜひご覧ください。 ・出場選手 予選・面接を経て選ばれた８名 ※オンライン予選は終了しています。 ・会場MC パトリック・ユウ（スポーツMC） 七瀬奈々 ・ゲスト解説 千葉ロッテマリーンズ球団OB 小林雅英 埼玉西武ライオンズ スピリーグ監督 髙橋朋己 ANJU（マリーンズ公式チアパフォーマー M☆Splash!!） Kanna（ライオンズ公式パフォーマー Bluelegends） ★東京ヤクルトスワローズ・横浜DeNAベイスターズ・ 読売ジャイアンツの球団代表決定戦はこちら URL：https://youtu.be/u,
PPV3-INV-0145,Official channel mixed catalog,p9v1b5TH0aA,【プロスピ2021】 体験プレイ動画 スタープレイヤー編 斉藤和巳さんがプロの世界に殴り込み！,2021-07-07,https://www.youtube.com/watch?v=p9v1b5TH0aA,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,プロスピ2021は7月8日（木）発売！ プロスピ2021 ダウンロード版ご購入はこちら！ https://konami.jp/3dslT7V 公式サイトはこちら！ https://www.konami.com/games/prospi/2021/ #プロスピ2021 体験プレイ動画 スタープレイヤー編！ #斉藤和巳 さんがスタープレイヤーモードをプレイ！ 甲子園スピリッツ1年チャレンジ編で育てたオリジナル選手「斉藤和巳」でプロの世界に挑戦！ 「斉藤和巳」はどこまで活躍することができるのか！？,
PPV3-INV-0146,Official channel mixed catalog,NxnO197zeJU,【プロスピ2021】 体験プレイ動画 甲子園スピリッツ1年チャレンジ編 斉藤和巳さんが甲子園優勝を目指す！,2021-07-07,https://www.youtube.com/watch?v=NxnO197zeJU,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,プロスピ2021は7月8日（木）発売！ プロスピ2021 ダウンロード版ご購入はこちら！ https://konami.jp/3dslT7V 公式サイトはこちら！ https://www.konami.com/games/prospi/2021/ #プロスピ2021 体験プレイ動画 甲子園スピリッツ1年チャレンジ編！ #斉藤和巳 さんが甲子園スピリッツモードの1年チャレンジをプレイ！ 高校最後の1年間に挑戦！ 夢の舞台に立つことはできるのか！？,
PPV3-INV-0147,Official channel mixed catalog,8D2DutCg2g8,【プロスピ2021】 体験プレイ動画 グランプリ編 里崎智也さんが監督となって格上チームに挑む！,2021-07-06,https://www.youtube.com/watch?v=8D2DutCg2g8,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,#プロスピ2021 は7月8日（木）発売！ ダウンロード版ご購入はこちら！ https://konami.jp/3dslT7V 公式サイトはこちら！ https://www.konami.com/games/prospi/2021/ プロスピ2021 体験プレイ動画 グランプリ編！ 里崎智也さんがグランプリモードをプレイ！ 監督としてチームや選手を強化します。 自分のチームより格上チームに采配の力で勝利することができるのか！？,
PPV3-INV-0148,Official channel mixed catalog,OJRb_7ZPVn4,【プロスピ2021】 体験プレイ動画 甲子園スピリッツ大会チャレンジ編 里崎智也さんが公式戦初本塁打を目指す！,2021-07-06,https://www.youtube.com/watch?v=OJRb_7ZPVn4,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,#プロスピ2021 は7月8日（木）発売！ ダウンロード版ご購入はこちら！ https://konami.jp/3dslT7V 公式サイトはこちら！ https://www.konami.com/games/prospi/2021/ プロスピ2021 体験プレイ動画 甲子園スピリッツ大会チャレンジ編！ #里崎智也 さんが甲子園スピリッツモードの大会チャレンジをプレイ！ 高校球児となって甲子園を目指します！ 高校時代公式戦本塁打0本だった里崎さんはプロスピで特大アーチを放てるのか！,
PPV3-INV-0149,Official channel mixed catalog,bDBPbb-Ngls,【プロスピ2021】 体験プレイ動画 ペナントレース編 藤川球児さんが若手選手を率いて日本一を目指す！,2021-07-05,https://www.youtube.com/watch?v=bDBPbb-Ngls,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,#プロスピ2021 は7月8日（木）発売！ ダウンロード版ご購入はこちら！ https://konami.jp/3dslT7V 公式サイトはこちら！ https://www.konami.com/games/prospi/2021/ プロスピ2021 体験プレイ動画 ペナントレース編！ #藤川球児 さんがペナントレースモードをプレイ！ 12球団からU-24の若手選手を集めたチームで日本一を目指します。 オーダー編成に補強・・・GMの仕事は想像以上に大忙し！？,
PPV3-INV-0150,PowerPro,VvL9V0hzWyE,「eBASEBALLプロ野球スピリッツ2021 グランドスラム」音楽ダウンロードコンテンツ プロモーションムービー,2021-07-01,https://www.youtube.com/watch?v=VvL9V0hzWyE,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""プロスピ"",""プロ野球スピリッツ"",""OB""]",POWERPRO_SIGNAL_WITH_ABILITY_OR_PLAYER_SERIES_CONTEXT: PowerPro term plus ability/player/update/series signal in title or description.,false,[],,,,,,false,OUT_OF_SCOPE,OK,eBASEBALLプロ野球スピリッツ2021 グランドスラム（Nintendo Switch™）は7月8日(木)発売！ ▼公式サイトはこちら https://www.konami.com/games/prospi/2021/ ▼公式Twitterはこちら パワプロ・プロスピ公式Twitter https://twitter.com/pawapuro_pro ■応援曲 横浜ＤｅＮＡベイスターズ 「Fight oh! YOKOHAMA」 東京ヤクルトスワローズ 「東京音頭」 千葉ロッテマリーンズ 「チャンステーマ（大都技研「デコトラの鷲」より）」 東北楽天ゴールデンイーグルス 「チャンステーマ（ここで打て）」 中日ドラゴンズ 「チャンス決めてくれ」 北海道日本ハムファイターズ 「酔いどれマーチ」 福岡ソフトバンクホークス 「柳田悠岐選手のテーマ」 読売ジャイアンツ 「Ｇフレア」 阪神タイガース 「阪神タイガースの歌」 広島東洋カープ 「それ行けカープ(若き鯉たち)」 オリックス・バファローズ 「SKY」 ©ORIX Buffaloes 埼玉西武ライオンズ 「地平を駈ける獅子を見た」 ■ブラバン 「You are スラッガー（大阪桐蔭高校応援歌）」 「かっせー！パワプロ」 その他の配信楽曲一覧はこちら https://www.konami.com/games/prospi/2021/dl,
PPV3-INV-0151,PowerPro,ovCb1BZ8mH0,【パワチャン】2021シーズン開催決定！【パワプロアプリ】,2021-06-29,https://www.youtube.com/watch?v=ovCb1BZ8mH0,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""パワフルプロ野球"",""実況パワフルプロ野球""]",POWERPRO_CURRENT_OR_EDITION_CONTEXT: PowerPro term present; retained as official PowerPro context even without an explicit ability term.,false,[],,,,,,false,OUT_OF_SCOPE,OK,“見つけろ、君だけの道(サクセス)”。 パワプロアプリのeスポーツ大会 “パワプロアプリ チャンピオンシップ(パワチャン)” が、2021年も開催決定！ 2016年から6年目の開催となる“パワチャン”。 今シーズンも「ガチンコサクセス」と「野球勝負」で熱くなれ！！ 2022年1月16日に行う、決勝大会への進出枠「7」を争奪せよ！ 繰り返される激戦がココに！ 7月21日「オンライン予選1st」エントリースタート！！ #実況パワフルプロ野球 #パワプロアプリ #パワチャン 詳しくは公式サイトをチェック！ ○公式サイト https://e-baseball.konami.net/pawachamp/2021/pawa_app/,
PPV3-INV-0152,Official channel mixed catalog,4NQUBTW69zc,【プロスピA】プロスピグランプリ秘書紹介動画 ゆきりぬ編,2021-06-28,https://www.youtube.com/watch?v=4NQUBTW69zc,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロ野球スピリッツ"",""プロスピA""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,プロスピA のダウンロードはこちら！ https://app.adjust.com/r6b7kvb プロスピA 公式Twitterはこちら！ https://twitter.com/prospiA_PR プロ野球スピリッツAのゲーム内イベント「プロスピグランプリ」にゆきりぬさんが登場！ この機会にぜひ遊んでみてください！ さらに 、貴島明日香さん・似鳥沙也加さん・ゆきりぬさんが登場する「プロスピ2021」は7月8日(木)発売！ プロスピ2021 ダウンロード版ご予約はこちら！ https://konami.jp/3dslT7V プロスピ2021 公式HPはこちら！ https://www.konami.com/games/prospi/2021/,
PPV3-INV-0153,Official channel mixed catalog,QEQXUbsPF2s,【プロスピA】プロスピグランプリ秘書紹介動画 似鳥沙也加編,2021-06-28,https://www.youtube.com/watch?v=QEQXUbsPF2s,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロ野球スピリッツ"",""プロスピA""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,プロスピA のダウンロードはこちら！ https://app.adjust.com/r6b7kvb プロスピA 公式Twitterはこちら！ https://twitter.com/prospiA_PR プロ野球スピリッツAのゲーム内イベント「プロスピグランプリ」に似鳥沙也加さんが登場！ この機会にぜひ遊んでみてください！ さらに 、貴島明日香さん・似鳥沙也加さん・ゆきりぬさんが登場する「プロスピ2021」は7月8日(木)発売！ プロスピ2021 ダウンロード版ご予約はこちら！ https://konami.jp/3dslT7V プロスピ2021 公式HPはこちら！ https://www.konami.com/games/prospi/2021/,
PPV3-INV-0154,Official channel mixed catalog,qnLewo6KoKQ,【プロスピA】プロスピグランプリ秘書紹介動画 貴島明日香編,2021-06-28,https://www.youtube.com/watch?v=qnLewo6KoKQ,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロ野球スピリッツ"",""プロスピA""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,プロスピA のダウンロードはこちら！ https://app.adjust.com/r6b7kvb プロスピA 公式Twitterはこちら！ https://twitter.com/prospiA_PR プロ野球スピリッツAのゲーム内イベント「プロスピグランプリ」に貴島明日香さんが登場！ この機会にぜひ遊んでみてください！ さらに 、貴島明日香さん・似鳥沙也加さん・ゆきりぬさんが登場する「プロスピ2021」は7月8日(木)発売！ プロスピ2021 ダウンロード版ご予約はこちら！ https://konami.jp/3dslT7V プロスピ2021 公式HPはこちら！ https://www.konami.com/games/prospi/2021/,
PPV3-INV-0155,Official channel mixed catalog,6z-uwkNAR5Q,プロスピA 新プロジェクト発表特番,2021-06-18,https://www.youtube.com/watch?v=6z-uwkNAR5Q,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロ野球スピリッツ"",""プロスピA"",""OB""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,2021年に実施される、プロスピAの 大きな「新プロジェクト」発表です。 ゲストには、2020シーズンは過去最高の66万を超える大会参加者数となった プロスピA最強プレイヤーを決めるeスポーツ大会『スピチャン』の上位選手をお招きし、 2021シーズンに新たに展開する４つのプロジェクトの発表を行います！ プロスピA公式Twitter https://twitter.com/prospiA_PR eBASEBALLパワスピ公式Twitter https://twitter.com/eBASEBALL_Pro 三重国体文化プログラム 全国eスポーツ選手権 2021MIE プロスピA部門 特設サイト https://e-baseball.konami.net/kokutai/2021/ GEMSTONE ダルビッシュチャレンジカップ 公式サイト http://gemstonekobe.com/?p=194 eBASEBALLプロスピAリーグ 公式サイト https://e-baseball.konami.net/prospi_a_league/ プロスピAチャンピオンシップ 公式サイト https://e-baseball.konami.net/pawachamp/2021/prospi_a/ 【出演者】 槇嶋 範彦(アナウンサー) 甲斐 心愛(STU48) 〓V.I.P〓(スピチャン20,
PPV3-INV-0156,PowerPro,TlK-K0E6cG8,eBASEBALLプロ野球スピリッツ2021 グランドスラム PV,2021-06-17,https://www.youtube.com/watch?v=TlK-K0E6cG8,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""プロスピ"",""プロ野球スピリッツ""]",POWERPRO_CURRENT_OR_EDITION_CONTEXT: PowerPro term present; retained as official PowerPro context even without an explicit ability term.,false,[],,,,,,false,OUT_OF_SCOPE,OK,eBASEBALLプロ野球スピリッツ2021 グランドスラム（Nintendo Switch™）は7月8日(木)発売！ ▼公式サイトはこちら https://www.konami.com/games/prospi/2021/ ▼公式Twitterはこちら パワプロ・プロスピ公式Twitter https://twitter.com/pawapuro_pro,
PPV3-INV-0157,PowerPro,PYoknPdqT_4,オリンピックバーチャルシリーズ　野球競技（Olympic Virtual Series” Baseball Event）,2021-05-27,https://www.youtube.com/watch?v=PYoknPdqT_4,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワフルプロ野球""]",POWERPRO_CURRENT_OR_EDITION_CONTEXT: PowerPro term present; retained as official PowerPro context even without an explicit ability term.,false,[],,,,,,false,OUT_OF_SCOPE,OK,オリンピックバーチャルシリーズ 野球競技（Olympic Virtual Series” Baseball Event）は 国際オリンピック委員会（IOC）が世界野球ソフトボール連盟（WBSC）と主催する初めてのバーチャルスポーツ大会です。 「eBASEBALLパワフルプロ野球2020」を使ったオンライン予選期間は2021年5月24日（月）～5月30日（日）。 ゲームを持っていれば誰でも参加できます！ この機会にオリンピックバーチャルシリーズ公式サイトからエントリーして大会に参加しよう！ オリンピックバーチャルシリーズ 野球競技公式サイト https://e-baseball.konami.net/ovs/ja/ ・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・ eBASEBALLパワフルプロ野球2020公式サイト https://www.konami.com/pawa/2020/ eBASEBALL公式ツイッター https://twitter.com/eBASEBALL_Pro ©Konami Digital Entertainment #OlympicVirtualSeries #StrongerTogether,
PPV3-INV-0158,PowerPro,dHmoli3c3W0,帰ってきたパワポケ！花丸高校リリース直前特番！【パワプロアプリ】,2021-02-23,https://www.youtube.com/watch?v=dHmoli3c3W0,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""能力""]",POWERPRO_SIGNAL_WITH_ABILITY_OR_PLAYER_SERIES_CONTEXT: PowerPro term plus ability/player/update/series signal in title or description.,false,[],,,,,,false,OUT_OF_SCOPE,OK,パワプロアプリの新情報をお届けする特番を、2021年2月23日（火/祝） 19時30分からプレミア公開！新シナリオ「花丸高校」や「最大150連無料ガチャ」をはじめ、今後の最新情報をどこよりも早くお届けします！ ※番組での告知内容は、予告なく変更または中止となる場合がございます。 #パワプロ #パワプロアプリ #パワポケ --------------------------------- 【イベキャラの性能に一部誤りがあった件について】 番組内で紹介したイベキャラの性能に一部誤りがありましたので、以下の通り訂正いたします。 ■ ｢雨崎 優輝｣の得意練習 誤：｢球速 / スタミナ｣ 正： ｢スタミナ / 球速｣ ■ ｢東 優｣の得意練習 誤：｢筋力 / メンタル｣ 正：｢メンタル / 筋力｣ ■ ｢レッド｣の得意練習 誤：｢球速 / メンタル｣ 正：｢メンタル / 球速｣ ■ ｢ヒカル｣の野手で獲得可能な超特殊能力のコツ 誤：｢カリスマ および 広角砲｣ 正：｢カリスマ および 広角砲｣ または ｢カリスマ および ハゲタカ｣ お客様にはご不便をおかけしておりますことをお詫び申し上げます。 ---------------------------------,
PPV3-INV-0159,Official channel mixed catalog,ep-5GVBL9Sc,スピチャン 後夜祭特番【プロスピA】,2021-01-23,https://www.youtube.com/watch?v=ep-5GVBL9Sc,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロ野球スピリッツ"",""プロスピA"",""OB"",""対決""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,初心者から上級者まで楽しめる、大盛り上がりの後夜祭！ プロスピA最強プレイヤーを決めるeスポーツ大会『スピチャン』。 2020シーズンは過去最高の66万を超える大会参加者数となりました。 その頂点に輝いた2020優勝者ちんぴさん と 2018優勝者の〓Ｖ．Ｉ．Ｐ〓さんが、 独自の視点で今シーズンの⼤会を振り返ります。 そして、2020準優勝となった天下統一さんも登場。今だから語れる大会の裏側を大暴露。 番組後半では『里崎智也vs G.G佐藤』、『 〓Ｖ．Ｉ．Ｐ〓 vs ちんぴ』のガチンコ対決も行われます！ 果たして勝利するのは一体どちらなのか！？ プロスピA公式Twitter https://twitter.com/prospiA_PR プロスピA公式サイト https://www.konami.com/games/prospi_a/ 【タイムスケジュール】 06:30 『 〓Ｖ．Ｉ．Ｐ〓が徹底大解剖！ 激闘！スピチャン2020シーズン 』 44:34 『 里崎智也vsG.G.佐藤ガチ対決！ 』 01:19:40 『 夢のスペシャルマッチ ちんぴvs〓Ｖ．Ｉ．Ｐ〓 』 【出演者】 槇嶋 範彦(アナウンサー) 里崎 智也(プロ野球OB) G.G.佐藤(プロ野球OB) 〓V.I.P〓(スピチャン2018優勝者) ちんぴ(スピチャン2020優勝者) 天下統一(スピチャン2020準優勝者),
PPV3-INV-0160,Official channel mixed catalog,KLSX-oW9an0,【2020】プロスピA OB チャンピオンシップ スペシャルマッチ / 里崎 智也 VS 斉藤和巳,2021-01-14,https://www.youtube.com/watch?v=KLSX-oW9an0,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロ野球スピリッツ"",""プロスピA"",""OB"",""対決""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,【プロスピA OB チャンピオンシップ(OBチャン)対決動画】 12球団から1名ずつのOBが参戦し、「リアルタイム対戦」のプロ野球OBナンバーワンを決める大会「OBチャン」！ 今回は、『OBチャン スペシャルマッチ 里崎 智也 vs 斉藤 和巳』を開催！ さらに、ブロック大会に出場したOB12名が『OBチャンピオンシップスターズ』としてとして1/19(火)よりゲーム内に登場！ このスペシャルマッチでは、『OBチャンピオンシップスターズ』の12名も加えた特別オーダーでガチンコ対戦！ ※新型コロナウィルス感染症の状況を鑑みて、OBチャン決勝大会は出演者居住地が全国に渡ることから実施見送り致しました。予めご了承ください。 ↓↓OBチャン公式サイトはこちら https://e-baseball.konami.net/pawachamp/2020/prospi_a/page/ob/ ↓↓プロスピA のダウンロードはこちらから -https://app.adjust.com/ld84j0r ↓↓プロスピA公式Twitterはこちら -https://twitter.com/prospiA_PR ↓↓プロスピA公式Instagramはこちら https://www.instagram.com/prospi_a_official/ #プロスピA #プロ野球スピリッツA #スピチャン #OBチャン,
PPV3-INV-0161,Official channel mixed catalog,vw5WHfzDWLc,【最強決定！】プロ野球スピリッツ 王座決定トーナメント2020【王座決定戦】,2021-01-11,https://www.youtube.com/watch?v=vw5WHfzDWLc,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロ野球スピリッツ"",""プロスピA"",""OB""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,「プロ野球スピリッツ2019」(PS4版)で最強のプレイヤーを決める大会が「プロ野球スピリッツ 王座決定トーナメント2020」です！ セ・リーグ／パ・リーグのオンライン予選を勝ち抜いて来たプレイヤーが統一王者の座に着くため「王座決定戦」に挑みます。 〇配信日程 日時：2021年1月11日（月)20時00分～ ※ 〇出演者 ・槙島範彦(アナウンサー) ・真中満(プロ野球OB・解説者) ・里崎智也(プロ野球OB・解説者) ◯公式サイト https://e-baseball.konami.net/event/2020/prospi_championship/ ---------------------------------------------------------------------- ■「キャンペーン実施中！」 ---------------------------------------------------------------------- 【視聴キャンペーン情報！】 対象期間中に、本番組配信をプロスピA内から視聴した方には、エナジー×5をプレゼント！ 詳しくはプロスピA内のお知らせをご確認ください。 ---------------------------------------------------------------------- ■新型コロナウイルス感,
PPV3-INV-0162,Official channel mixed catalog,z4EigmI9xJ0,プロスピ豆知識 実践！カネアラプロスピ対決 決着編！  カネアラチャンネル#11【プロスピA】,2021-01-09,https://www.youtube.com/watch?v=z4EigmI9xJ0,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロスピA"",""OB"",""対決""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,【プロスピA 5周年特別企画】 プロ野球OBのレジェンド金本知憲さんと新井貴浩さんによる「カネアラチャンネル」！ ユーザーのみなさんから募集した #プロスピ豆知識 をお二人が実践してプロスピ対決！ そしてついに、新井さんが #プロスピA で初ホームラン！？ ↓↓プロスピA のダウンロードはこちらから。 https://app.adjust.com/x92hxdz ↓↓新井貴浩さんのTwitterアカウントはこちら。フォローしてね！ https://twitter.com/araispirits ↓↓プロスピA公式Twitterはこちら https://twitter.com/prospiA_PR ↓↓プロスピA公式Instagramはこちら https://www.instagram.com/prospi_a_official/,
PPV3-INV-0163,Official channel mixed catalog,UtdCX8CRJGg,【 新井VS石原】プロスピ初プレイ石原さんの先制HR炸裂！？ 新井さんは逆転できるのか！   カネアラチャンネル#10【プロスピA】,2021-01-05,https://www.youtube.com/watch?v=UtdCX8CRJGg,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロスピA"",""OB"",""対決""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,OUT_OF_SCOPE,OK,【プロスピA 5周年特別企画】 プロ野球OBのレジェンド金本知憲さんと新井貴浩さんによる「カネアラチャンネル」！ #10 は引き続き、元広島東洋カープ 石原慶幸さんをゲストにお迎えしてのプロスピ対決！ 試合前の意気込みでは、余裕綽々だった新井さん。 しかし試合は、プロスピA初プレイの石原さんの先制ホームランで幕開け！？ ↓↓プロスピA のダウンロードはこちらから。 https://app.adjust.com/x92hxdz ↓↓新井貴浩さんのTwitterアカウントはこちら。フォローしてね！ https://twitter.com/araispirits ↓↓プロスピA公式Twitterはこちら https://twitter.com/prospiA_PR ↓↓プロスピA公式Instagramはこちら https://www.instagram.com/prospi_a_official/,
