game,video_id,title,description_short,published_at,source_url,official_channel_id,channel_name,discovery_method,matched_terms,relevant_reason,target_players_from_title_if_any,comments_available,comments_retrieved,platform_reported_comment_count,retrieval_method,retrieval_bound_or_missingness,already_in_old_inventory,old_inventory_sources,metadata_status,collection_attempted_at
Prospi,nXfOipyoX6k,『プロ野球スピリッツ2024-2025』大谷翔平ができるまで,"“PLAYからFEELへ”
「プロ野球スピリッツ2024-2025」（PlayStation®5、Steam®）10月17日発売！

次世代の野球エンジン「eBaseball™ Engine」を搭載し、PlayStation®5とSteam®に対応。

▼公式サイト
https://www.konami.com/games/prospi/2024-2025/

▼公式X
https://x.com/pawapuro_pro

※本映像には発売日に配信されるアップデートが反映されたものも含まれています


一般社団法人日本野球機構承認
Konami Digital Entertainment/WBCI  ©2024 SAMURAI JAPAN
日本プロ野球名球会公認  日本プロ野球OBクラブ公認  日本プロ野球外国人OB選手会公認  プロ野球フランチャイズ球場公認 Ⓒ阪神タイガース
ゲーム内に再現された球場内看板は、原則として2023年度プロ野球公式戦のデータを基に制作しています。
データは、Japan Baseball Data(株)が独自に収集したものであり、公式記録とは異なる場合があります。提供情報の手段を問わず、いかなる目的であれ無断で複製、転送、販売等を行う事を固く禁じます。
All other copyrights or trademarks are the property of their respective owners and are used under license.
©2024 Sony Interactive Entertainment Inc.“PlayStation”、 “PS5”は、株式会社ソニー・インタラクティブエンタテインメントの登録商標または商標です。
©2024 Valve Corporation. Steam及びSteamロゴは、米国及びまたはその他の国のValve Corporationの商標及びまたは登録商標です。
Unreal® is a trademark or registered trademark of Epic Games, Inc. in the United States of America and elsewhere
© Copyright 2009-2024 Techno-Speech, In…",2024-10-11,https://www.youtube.com/watch?v=nXfOipyoX6k,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_remainder,プロ野球スピリッツ;スピリッツ;prospi;プロ野球スピリッツ2024;アップデート;ts;ob,title_explicitly_identifies_prospi,,True,148,148,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,,,OK,2026-08-14T16:46:32Z
Prospi,ZlhjLHzUt0A,大谷翔平選手 登場記念『プロ野球スピリッツA』CMメイキング＆インタビュー,"KONAMI野球ゲームアンバサダー＃大谷翔平 選手が＃プロ野球スピリッツA に登場！

「2023 WORLD BASEBALL CLASSIC™ 」当時を振り返る貴重なインタビューや、TVCM撮影時に監督に演技指導を受ける姿を記録した貴重なメイキング映像を公開。
「パワーはSでいいんじゃないですか」と自信の能力値について語る＃大谷翔平 選手は必見です！

▼新CM 野球が日本を元気にする編はこちら
https://youtu.be/Oh4JGCYUfD4

▼新CM 頂点へ編はこちら
https://youtu.be/FymIQ2WjaGw

▼プロスピA ダウンロードはこちら
https://app.adjust.com/1hr0qvby

▼プロスピA 公式Xはこちら
https://x.com/prospiA_PR

▼エナジーがお得に買えるコナミの公式WEBストア
https://pawaspi-point.konami.net/general/prospi_games_store?utm_source=youtube&utm_medium=social&utm_content=9th_20241014&utm_campaign=web_store_prospiags


一般社団法人日本野球機構承認
Konami Digital Entertainment/WBCI
ⓒ2024 SAMURAI JAPAN
©世界野球ソフトボール連盟
日本プロ野球名球会公認
日本プロ野球OBクラブ公認
日本プロ野球外国人OB選手会公認
プロ野球フランチャイズ球場公認
ゲーム内に再現された球場内看板は、原則として2023年度プロ野球公式戦のデータを基に制作しています。
データは、Japan Baseball Data(株)が独自に収集したものであり、公式記録とは異なる場合があります。提供情報の手段を問わず、いかなる目的であれ無断で複製、転送、販売等を行う事を固く禁じます
Getty Images
All other copyrights or trademarks are the property of their respective owners and are used under license.
©Konami Digital Entertainment",2024-10-21,https://www.youtube.com/watch?v=ZlhjLHzUt0A,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_remainder,プロスピ;プロ野球スピリッツ;スピリッツ;prospi;プロスピa;プロ野球スピリッツa;能力;能力値;ts;ob,title_explicitly_identifies_prospi,,True,194,194,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,,,OK,2026-08-14T16:46:38Z
Prospi,qVl61GKQNhE,プロスピAで規格外の二刀流を体感しよう！【2023WORLD BASEBALL CLASSIC 大谷翔平登場記念特別企画】,"2023 WORLD BASEBALL CLASSIC™  の活躍を反映した新能力で大谷翔平選手が登場！

ゲストや2023 WORLD BASEBALL CLASSIC™のチームメイトだった西武 源田壮亮選手と中日 髙橋宏斗選手のインタビューなどで大会を振り返ります。

さらに大谷翔平選手ご本人へのインタビューも公開！2023 WORLD BASEBALL CLASSIC™の思い出や自身の能力値へ対する感想をお聞きしました。

番組内では新能力値も初公開！！
新しくなった大谷翔平選手は一体どんな能力になるのか・・・

動画の最後には新・大谷翔平選手を使用して〓V.I.P〓さんやトータルテンボスさんがリアタイ対決で検証します！

※動画内で投球フォームの変化について言及がございますが、2023年3月に登場しました侍ジャパン選手「2022 Series2 大谷翔平」からは投球フォームに変更ございません。

【出演者】
■ トータルテンボス さん
■〓V.I.P〓さん
■ CLAY さん
■ サワ さん
■ 槇嶋 範彦 さん


▼プロスピA ダウンロードはこちら
https://app.adjust.com/19wljzb4

▼プロスピA 公式Xはこちら
https://x.com/prospiA_PR

▼エナジーがお得に買えるコナミの公式WEBストア
https://pawaspi-point.konami.net/general/prospi_games_store?utm_source=youtube&utm_medium=social&utm_content=9th_20241014&utm_campaign=web_store_prospiags


※動画内で公開されている『2024OB「ワールドチャレンジャー」大谷　翔平（投手）』の能力に誤りがありましたのでお知らせいたします。

 ①投手パラメータに一部誤りがある
24:05 大谷翔平選手の球威・制球・スタミナの数値に誤りがございました。
正しくは球威86・制球77・スタミナ83となります。

② 特殊能力「規格外(投手)」の情報に誤りがある
31:46「規格外(投手)」の効果について、動画内で「※3点差以内のリリーフ登板回のみ有効」の記載が「打者のパワー中DOWN」に対する説明であるとの言及がござ…",2024-10-21,https://www.youtube.com/watch?v=qVl61GKQNhE,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_remainder,プロスピ;prospi;プロスピa;能力;能力値;ts;ob,title_explicitly_identifies_prospi,,True,1310,1310,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,,,OK,2026-08-14T16:46:48Z
Prospi,ZXlGM3LIxOc,【プロ野球スピリッツA】古田・里崎セレクション 登場選手発表 セ・リーグ編,"古田さん、里崎さんが選ぶOBが登場する「古田×里崎セレクション」の開催が決定！

「古田×里崎セレクション」は今までのセレクションとは一味違い古田さん、里崎さんお二人から見た登場選手たちの活躍やエピソード、思い出などが一部の選手の能力値に反映！

球界を代表するレジェンドキャッチャーのお二人が選ぶ珠玉の12選手。
セ・リーグ編選手発表動画を公開しました！
一体どんな選手が選ばれ、そしてなにが語られるのか・・・

■出演者（敬称略）
#古田敦也
#里崎智也
#槇嶋範彦

気になるパ・リーグ編は25日(水)19時発表！
お楽しみに！

▼プロスピA ダウンロードはこちら
https://app.adjust.com/19wljzb4

▼プロスピA 公式Xはこちら
https://x.com/prospiA_PR

▼エナジーがお得に買えるコナミの公式WEBストア
https://pawaspi-point.konami.net/gene...


一般社団法人日本野球機構承認
Konami Digital Entertainment/WBCI
ⓒ2024 SAMURAI JAPAN
©世界野球ソフトボール連盟
日本プロ野球名球会公認
日本プロ野球OBクラブ公認
日本プロ野球外国人OB選手会公認
プロ野球フランチャイズ球場公認
ゲーム内に再現された球場内看板は、原則として2023年度プロ野球公式戦のデータを基に制作しています。
データは、Japan Baseball Data(株)が独自に収集したものであり、公式記録とは異なる場合があります。提供情報の手段を問わず、いかなる目的であれ無断で複製、転送、販売等を行う事を固く禁じます
Getty Images
All other copyrights or trademarks are the property of their respective owners and are used under license.
©Konami Digital Entertainment

#プロスピa",2024-12-24,https://www.youtube.com/watch?v=ZXlGM3LIxOc,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_remainder,プロスピ;プロ野球スピリッツ;スピリッツ;prospi;プロスピa;プロ野球スピリッツa;能力;能力値;選手発表;セレクション;ts;ob;登場選手,title_explicitly_identifies_prospi,,True,1124,1124,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,,,OK,2026-08-14T16:46:49Z
Prospi,t-0dgSQckqQ,【プロ野球スピリッツA】古田・里崎セレクション 登場選手発表 パ・リーグ編,"「古田×里崎セレクション登場選手発表 パ・リーグ編」公開！
ついに待望の企画が実現！
レジェンドキャッチャーの2人が選ぶOB選手とは！？

今回はパ・リーグ編！
パ・リーグにて捕手として大活躍された里崎さんが選ぶ6人の選手を遂に発表！！
当時のエピソードも盛りだくさん！！

遂にあの選手が登場？！
#プロスピA 初登場の瞬間を絶対に見逃すな！

12月26日(木) にはセレクション12人の選手能力を公開する
【プロ野球スピリッツA】古田・里崎セレクション 能力値発表編を公開予定です！
こちらもお見逃しなく！

■出演者(敬称略)
#古田敦也
#里崎智也
#槇嶋範彦

▼プロスピA ダウンロードはこちら
https://app.adjust.com/19wljzb4

▼プロスピA 公式Xはこちら
https://x.com/prospiA_PR

▼エナジーがお得に買えるコナミの公式WEBストア
https://pawaspi-point.konami.net/gene...

一般社団法人日本野球機構承認
Konami Digital Entertainment/WBCI
ⓒ2024 SAMURAI JAPAN
©世界野球ソフトボール連盟
日本プロ野球名球会公認
日本プロ野球OBクラブ公認
日本プロ野球外国人OB選手会公認
プロ野球フランチャイズ球場公認
ゲーム内に再現された球場内看板は、原則として2023年度プロ野球公式戦のデータを基に制作しています。
データは、Japan Baseball Data(株)が独自に収集したものであり、公式記録とは異なる場合があります。提供情報の手段を問わず、いかなる目的であれ無断で複製、転送、販売等を行う事を固く禁じます
Getty Images
All other copyrights or trademarks are the property of their respective owners and are used under license.
©Konami Digital Entertainment",2024-12-25,https://www.youtube.com/watch?v=t-0dgSQckqQ,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_remainder,プロスピ;プロ野球スピリッツ;スピリッツ;prospi;プロスピa;プロ野球スピリッツa;能力;能力値;選手発表;セレクション;ts;ob;登場選手,title_explicitly_identifies_prospi,,True,1021,1021,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,,,OK,2026-08-14T16:46:56Z
Prospi,-t3uaS6tKok,【プロ野球スピリッツA】古田・里崎セレクション 能力値発表編,"「セ・リーグ編」、「パ・リーグ編」にて
古田さん、里崎さんの選んだ12選手の能力値が遂に公開！！

お二人が語った当時の活躍やエピソードを一部反映した選手たちは一体どんな能力値になったのか・・・。
プロスピA初登場清原和博選手の能力値にも注目！！

古田・里崎セレクションは12月27日(金)15:00から開催決定！
詳しくは動画をチェック！

■出演者（敬称略）
#古田敦也
#里崎智也
#VIP
#清水久嗣

▼プロスピA ダウンロードはこちら
https://app.adjust.com/19wljzb4

▼プロスピA 公式Xはこちら
https://x.com/prospiA_PR

▼エナジーがお得に買えるコナミの公式WEBストア
https://pawaspi-point.konami.net/gene...


一般社団法人日本野球機構承認
Konami Digital Entertainment/WBCI
ⓒ2024 SAMURAI JAPAN
©世界野球ソフトボール連盟
日本プロ野球名球会公認
日本プロ野球OBクラブ公認
日本プロ野球外国人OB選手会公認
プロ野球フランチャイズ球場公認
ゲーム内に再現された球場内看板は、原則として2023年度プロ野球公式戦のデータを基に制作しています。
データは、Japan Baseball Data(株)が独自に収集したものであり、公式記録とは異なる場合があります。提供情報の手段を問わず、いかなる目的であれ無断で複製、転送、販売等を行う事を固く禁じます
Getty Images
All other copyrights or trademarks are the property of their respective owners and are used under license.
©Konami Digital Entertainment

#プロスピa",2024-12-26,https://www.youtube.com/watch?v=-t3uaS6tKok,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_remainder,プロスピ;プロ野球スピリッツ;スピリッツ;prospi;プロスピa;プロ野球スピリッツa;能力;能力値;セレクション;ts;ob,title_explicitly_identifies_prospi,,True,1446,1446,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,,,OK,2026-08-14T16:46:56Z
Prospi,yrIsbjxOHQs,大谷選手直筆サイングッズ・ドジャース観戦 in LAが当たる！【パワスピ・ポイントクラブ】,"パワスピ・ポイントクラブにて #大谷翔平 選手のサイングッズや観戦ツアーが当たるキャンペーンを実施中！

・大谷選手 直筆サインボール（1名様）
・大谷選手 直筆サイン調子くんぬいぐるみ（1名様）
・JTB LA観戦ツアー（ペア1組様）
が当たるチャンス！

配信中のモバイルゲーム『プロ野球スピリッツA』、『実況パワフルプロ野球』、『パワフルプロ野球 栄冠ナイン クロスロード』、『eBaseball™: MLB PRO SPIRIT』をプレーして、キャンペーンに応募しよう！

▼詳細はパワスピ・ポイントクラブをチェック▼
https://pawaspi-point.konami.net/campaign/detail/campaign_2025_03a

応募期間：3/12(水)10:00～3/31(月)23:59
※必ずキャンペーン規約をご確認の上ご応募ください。
※本キャンペーンは18歳未満の方は対象外です。

Major League Baseball trademarks and copyrights are used with permission of Major League Baseball. Visit MLB.com.  Getty Images  Any other marks used herein are trademarks of their respective owners.  ©Konami Digital Entertainment",2025-03-12,https://www.youtube.com/watch?v=yrIsbjxOHQs,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_remainder,プロ野球スピリッツ;スピリッツ;プロ野球スピリッツa;ts,description_identifies_prospi_and_ability_or_update_context,,True,22,22,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,,,OK,2026-08-14T16:47:05Z
Prospi,av7vqGoVtcY,プロ野球スピリッツA PV 2025年度版,"「3Dスキャン」技術を採用し、リアルな選手の見た目やフォームをゲーム内で実現。
スマホとは思えない美麗なグラフィックと、スマホならではの手軽な操作で野球アクションを楽しむことができる本格プロ野球ゲームアプリ。
実在のプロ野球選手を収集・育成して最強のチームを作り上げよう！
そして、リアルタイム対戦の機能も搭載。友だちと一緒にプロスピAを楽しもう！

プロスピA公式X   / prospia_pr​​
プロスピA公式Instagram   / prospi_a_official
プロスピA公式サイト https://www.konami.com/games/prospi_a/​​
ダウンロードはこちら https://app.adjust.com/na48l57",2025-03-25,https://www.youtube.com/watch?v=av7vqGoVtcY,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_remainder,プロスピ;プロ野球スピリッツ;スピリッツ;prospi;プロスピa;プロ野球スピリッツa,title_explicitly_identifies_prospi,,True,36,36,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,,,OK,2026-08-14T16:47:12Z
Prospi,18tbwwPM91A,新・松井秀喜登場記念！ 松井秀喜×イチロー特別対談【プロ野球スピリッツA】,"日本とアメリカで活躍した松井秀喜選手が、2025年4月1日(火)から新特殊能力で登場します。
「新・松井秀喜」の登場を記念して、「松井秀喜×イチロー特別対談」動画を公開！
イチローさんから見た松井秀喜選手の印象は、まさに天才！？
なぜイチローさんが松井秀喜選手を天才と評したのか、、、
さらに 新・松井秀喜選手が持つ新特殊能力の詳細も動画内で紹介！
ぜひ本編をご覧ください！

▼プロスピAダウンロードはこちらから
https://app.adjust.com/1me4946o

▼ゲーム内の最新情報をお届け！プロスピA公式Xはこちら
https://x.com/prospiA_PR",2025-03-28,https://www.youtube.com/watch?v=18tbwwPM91A,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_remainder,プロスピ;プロ野球スピリッツ;スピリッツ;prospi;プロスピa;プロ野球スピリッツa;能力,title_explicitly_identifies_prospi,,True,1120,1120,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,,,OK,2026-08-14T16:47:20Z
Prospi,gn972-2UigM,イチローが新特殊能力でプロスピAに登場！ 松井秀喜は当時イチローをどう思っていた？特別対談 vol.2 【プロ野球スピリッツA】,"日米通算4367安打を記録したイチロー選手が、2025年5月16日(金)から新特殊能力で登場します。
「新・イチロー」の登場を記念して、「イチロー×松井秀喜 特別対談」の第2弾動画を公開！

「変化球を待って、真っ直ぐを対応する」スタイルのイチロー選手。
松井秀喜さんはイチロー選手を「特殊能力だらけ」「全てに特化している」と評する。
その真意とは！？

さらに新・イチロー選手が持つ新特殊能力の詳細も動画内で紹介！
ぜひ本編をご覧ください！

▼プロスピAダウンロードはこちら
https://app.adjust.com/1ohnnqkr

▼ゲーム内の最新情報をお届け！プロスピA公式Xはこちら
https://x.com/prospiA_PR",2025-05-15,https://www.youtube.com/watch?v=gn972-2UigM,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_remainder,プロスピ;プロ野球スピリッツ;スピリッツ;prospi;プロスピa;プロ野球スピリッツa;能力,title_explicitly_identifies_prospi,,True,940,940,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,,,OK,2026-08-14T16:47:34Z
Prospi,-VNj79TGAyE,イチローが唯一とんでもない空振りをした投手とは！？2025OB松井秀喜セレクション選手発表 パ・リーグ編【プロスピA】,"松井秀喜さんが12球団から1人ずつ選んだ選手が登場する2025 OB 松井秀喜セレクションの開催が決定！

2025年6月13日(金)からゲーム内に登場します。

セレクションの開催を記念して、松井秀喜さんがセレクションに登場するパ・リーグの選手たちの発表と思い出を語るスペシャル動画を公開！

イチローさんが唯一とんでもない空振りをした〇〇選手など、、、
一体だれが選ばれたのか詳細はぜひ本編をチェック！

セ・リーグ編は6月12日(木) 21:00からプレミア公開予定！

▼プロスピAダウンロードはこちら
https://app.adjust.com/1p8g0qtu

▼プロスピA公式X
https://x.com/prospiA_PR

▼プロスピA公式サイト
https://www.konami.com/games/prospi_a/

一般社団法人日本野球機構承認  ©Konami Digital Entertainment",2025-06-11,https://www.youtube.com/watch?v=-VNj79TGAyE,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_remainder,プロスピ;prospi;プロスピa;選手発表;セレクション;ob,title_explicitly_identifies_prospi,,True,1124,1124,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,,,OK,2026-08-14T16:47:41Z
Prospi,1VjtE7UuJFU,松井秀喜が打席で唯一意識させられたキャッチャーとは！？2025OB松井秀喜セレクション選手発表 セ・リーグ編【プロスピA】,"松井秀喜さんが12球団から1人ずつ選んだ選手が登場する2025 OB 松井秀喜セレクションの開催が決定！

2025年6月13日(金)からゲーム内に登場します。


セレクション登場選手発表動画第2弾、セ・リーグ編を公開！
松井秀喜さんが打席に入るとき、唯一意識したというキャッチャーは一体誰か・・・！
詳細は動画をチェックしてください！

▼プロスピAダウンロードはこちら
https://app.adjust.com/1pnv0xs9

▼プロスピA公式X
https://x.com/prospiA_PR

▼プロスピA公式サイト
https://www.konami.com/games/prospi_a/

一般社団法人日本野球機構承認  ©Konami Digital Entertainment",2025-06-12,https://www.youtube.com/watch?v=1VjtE7UuJFU,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_remainder,プロスピ;prospi;プロスピa;選手発表;セレクション;ob;登場選手,title_explicitly_identifies_prospi,,True,1161,1161,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,,,OK,2026-08-14T16:47:49Z
Prospi,YTqml_AWv6M,プロスピセレクション第1弾、第2弾選手発表！ プロスピAニュース 第1回【プロ野球スピリッツA】,"プロスピAの最新情報を約10分でお届けする新番組「プロスピAニュース」略して「スピニュース」の第1回を配信！

第1回配信では、プロスピセレクション第1弾、第2弾の登場選手を発表！
シーズン前半で活躍した選手たちの中から一体だれが選ばれるのか。

スピニュース 配信記念キャンペーンも実施中！
キャンペーンに参加して5エナジーをGETしよう！
※ゲーム内お知らせから動画にアクセスする必要があります。
※詳細はゲーム内お知らせをご確認ください。

▼プロスピAダウンロードはこちら
https://app.adjust.com/1qtdbfne

▼プロスピA公式X
https://x.com/prospiA_PR

▼プロスピA公式サイト
https://www.konami.com/games/prospi_a/

一般社団法人日本野球機構承認  ©Konami Digital Entertainment",2025-07-24,https://www.youtube.com/watch?v=YTqml_AWv6M,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_remainder,プロスピ;プロ野球スピリッツ;スピリッツ;prospi;プロスピa;プロ野球スピリッツa;選手発表;セレクション;登場選手,title_explicitly_identifies_prospi,,True,1804,1804,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,,,OK,2026-08-14T16:47:51Z
Prospi,dQSB1FfiAH8,まだ登録してないの！？もっとお得にパワプロ・プロスピAを遊べる！パワスピ・ポイントクラブPV,"もっとお得にパワプロやプロスピAで遊べる！
パワスピ・ポイントクラブの登録はお済ですか？

ゲームで遊んでポイントを貯めるとゲーム内アイテムやノベルティに交換可能！
ガチャ券や契約書など豪華ゲーム内アイテムもラインナップにあるんです！

まだ登録していないあなたは損してる・・・！？
この機会にぜひご登録ください！

▼パワスピ・ポイントクラブはこちら
https://pawaspi-point.konami.net/",2025-09-25,https://www.youtube.com/watch?v=dQSB1FfiAH8,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_remainder,プロスピ;プロスピa,title_explicitly_identifies_prospi,,True,91,91,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,,,OK,2026-08-14T16:47:55Z
Prospi,-1gkOWAxI1c,10周年を振り返ろう！ダルビッシュと作るプロスピA年表【プロスピA】,"プロスピAの10年間の年表をダルビッシュ選手と作ろう！
2015年リリース当初から2025年に至るまで、プロスピAの10年間の歴史をダルビッシュ選手・〓V.I.P〓さん・CLAYさんと一緒に振り返ります。

▼出演者
ダルビッシュ有選手
〓V.I.P〓
CLAY

▼プロスピAダウンロードはこちら
https://app.adjust.com/1qtdbfne

▼プロスピA公式X
https://x.com/prospiA_PR

▼プロスピA公式サイト
https://www.konami.com/games/prospi_a/

一般社団法人日本野球機構承認  ©Konami Digital Entertainment",2025-10-20,https://www.youtube.com/watch?v=-1gkOWAxI1c,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_remainder,プロスピ;prospi;プロスピa,title_explicitly_identifies_prospi,,True,277,277,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,,,OK,2026-08-14T16:48:03Z
Prospi,wCbxuVhK56A,ダルビッシュが選ぶOB選手12名！2025OBセレクションSPダルビッシュセレクション選手発表【プロスピA】,"2025OBセレクションSP ダルビッシュセレクションの選手を発表！

世界で活躍するダルビッシュ選手が選ぶ珠玉の12選手が登場するダルビッシュセレクション。
ダルビッシュ選手が1番憧れると語ったあの選手や駆け引き必須のあのバッターなど選手発表と選出理由をダルビッシュ選手ご自身に語っていただきます。

2025年のダルビッシュセレクションでは一体どんな選手が選ばれるのか、詳細は動画をチェック！

▼プロスピAダウンロードはこちら
https://app.adjust.com/1qtdbfne

▼プロスピA公式X
https://x.com/prospiA_PR

▼プロスピA公式サイト
https://www.konami.com/games/prospi_a/

一般社団法人日本野球機構承認  ©Konami Digital Entertainment",2025-10-22,https://www.youtube.com/watch?v=wCbxuVhK56A,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_remainder,プロスピ;prospi;プロスピa;選手発表;セレクション;ob,title_explicitly_identifies_prospi,,True,1831,1831,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,,,OK,2026-08-14T16:48:04Z
Prospi,f4KsZVHUmYs,プロ野球スピリッツA PV 2026年度版,"「3Dスキャン」技術を採用し、リアルな選手の見た目やフォームをゲーム内で実現。
スマホとは思えない美麗なグラフィックと、スマホならではの手軽な操作で野球アクションを楽しむことができる本格プロ野球ゲームアプリ。
実在のプロ野球選手を収集・育成して最強のチームを作り上げよう！
そして、リアルタイム対戦の機能も搭載。友だちと一緒にプロスピAを楽しもう！

プロスピA公式X   / https://x.com/prospiA_PR
プロスピA公式サイト https://www.konami.com/games/prospi_a/
ダウンロードはこちら https://app.adjust.com/na48l57",2026-04-22,https://www.youtube.com/watch?v=f4KsZVHUmYs,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_remainder,プロスピ;プロ野球スピリッツ;スピリッツ;prospi;プロスピa;プロ野球スピリッツa,title_explicitly_identifies_prospi,,True,25,25,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,,,OK,2026-08-14T16:48:17Z
Prospi,_h4nmi7mWdg,阪神タイガース 村上頌樹 投手 VS 森下翔太 選手 プロスピAで対決！【エキサイティングプレイヤースペシャルマッチ】,"#プロスピA エキサイティングプレイヤースペシャルマッチ
プロ野球現役選手による「プロスピA」ガチ対決動画！！

#村上頌樹 投手 VS #森下翔太 選手

全12球団の対決動画はこちら
https://www.youtube.com/playlist?list=PLVkLJ-aYi8nJSB7zaomx2Oo7OQULFzTDe

◤￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣
エキサイティングプレイヤーセレクション開催決定！

第1弾：2026年5月28日(木)15:00～6月4日(木)14:59
第2弾：2026年6月4日(木)15:00～6月12日(金)14:59
＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿◢

プロスピA公式X / https://x.com/prospiA_PR
プロスピA公式サイト https://www.konami.com/games/prospi_a/
ダウンロードはこちら https://app.adjust.com/20adns30",2026-05-16,https://www.youtube.com/watch?v=_h4nmi7mWdg,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_remainder,プロスピ;prospi;プロスピa;セレクション;エキサイティング,title_explicitly_identifies_prospi,,True,731,731,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,,,OK,2026-08-14T16:48:20Z
Prospi,nzmHFRWHr30,オリックス・バファローズ 山岡泰輔 投手 VS 曽谷龍平 投手 プロスピAで対決！【エキサイティングプレイヤースペシャルマッチ】,"#プロスピA エキサイティングプレイヤースペシャルマッチ
プロ野球現役選手による「プロスピA」ガチ対決動画！！

#山岡泰輔 投手 VS #曽谷龍平 投手

全12球団の対決動画はこちら
https://www.youtube.com/playlist?list=PLVkLJ-aYi8nJSB7zaomx2Oo7OQULFzTDe

◤￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣
エキサイティングプレイヤーセレクション開催決定！

第1弾：2026年5月28日(木)15:00～6月4日(木)14:59
第2弾：2026年6月4日(木)15:00～6月12日(金)14:59
＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿◢

プロスピA公式X / https://x.com/prospiA_PR
プロスピA公式サイト https://www.konami.com/games/prospi_a/
ダウンロードはこちら https://app.adjust.com/20adns30",2026-05-17,https://www.youtube.com/watch?v=nzmHFRWHr30,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_side_scan_then_bounded_remainder,プロスピ;prospi;プロスピa;セレクション;エキサイティング,title_explicitly_identifies_prospi,,True,228,228,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,,,OK,2026-08-14T16:48:22Z
