player_id,player,player_canonical,team,team_canonical,stage1_profile_status,stage1_profile_present,npb_plus_sprint_speed_kmh,blind_v3_match_status,blind_v3_baseline_raw,blind_v3_baseline_rounded,final_freeze_rating,final_freeze_decision_class,powerpro_match_status,powerpro_match_method,powerpro_candidate_count,powerpro_2026_roster_display_name,powerpro_2026_roster_normalized_name,powerpro_2026_speed,residual_a,residual_b,position_source,position_match_status,position_raw_jp,position,position_group,current_usage_plate_appearances,current_usage_games,current_usage_pos_breakdown,age,age_status,acceleration_class,exposure_pa,exposure_games
31635138,藤原 恭大,藤原恭大,千葉ロッテマリーンズ,千葉ロッテマリーンズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,33,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,78.092,78,78,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,藤　原,藤原,85,-7,-7,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,右,RF,MIDDLE_PREMIUM,221,50,"{""右"":6326,""中"":2390}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,278,63
41645136,藤岡 裕大,藤岡裕大,千葉ロッテマリーンズ,千葉ロッテマリーンズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,30.8,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,58.347,58,58,CURRENT_SPRINT_LIMITED_SUPPORT,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,藤　岡,藤岡,65,-7,-7,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,二,2B,MIDDLE_NEUTRAL,26,8,"{""遊"":362,""二"":758,""三"":13}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,26,9
11215151,髙部 瑛斗,高部瑛斗,千葉ロッテマリーンズ,千葉ロッテマリーンズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,33.6,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,83.477,83,83,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,髙　部,髙部,90,-7,-7,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,中,CF,MIDDLE_PREMIUM,130,42,"{""中"":6756}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,130,44
81785155,古賀 悠斗,古賀悠斗,埼玉西武ライオンズ,埼玉西武ライオンズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,30.6,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,56.552,57,57,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,古賀悠,古賀悠,47,10,10,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,捕,C,CORNER_CATCHER,174,56,"{""捕"":6965}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,193,76
41245130,外崎 修汰,外崎修汰,埼玉西武ライオンズ,埼玉西武ライオンズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,32.3,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,71.809,72,72,CURRENT_SPRINT_LIMITED_SUPPORT,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,外　崎,外崎,68,4,4,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,二,2B,MIDDLE_NEUTRAL,52,16,"{""二"":1510,""一"":863}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,69,23
71775134,源田 壮亮,源田壮亮,埼玉西武ライオンズ,埼玉西武ライオンズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,32.9,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,77.195,77,77,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,源　田,源田,80,-3,-3,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,遊,SS,MIDDLE_PREMIUM,188,55,"{""遊"":7719}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,209,81
51255155,滝澤 夏央,滝澤夏央,埼玉西武ライオンズ,埼玉西武ライオンズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,33,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,78.092,78,78,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,滝　澤,滝澤,85,-7,-7,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,遊,SS,MIDDLE_PREMIUM,315,78,"{""遊"":6815,""二"":5162,""三"":486}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,363,93
21125134,石井 一成,石井一成,埼玉西武ライオンズ,埼玉西武ライオンズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,32.6,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,74.502,75,75,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,石　井,石井,79,-4,-4,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,二,2B,MIDDLE_NEUTRAL,176,50,"{""二"":7067,""一"":45}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,216,62
43745150,ファビアン,ファビアン,広島東洋カープ,広島東洋カープ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,31.4,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,63.732,64,64,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,ファビアン,ファビアン,61,3,3,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,左,LF,CORNER_CATCHER,188,50,"{""左"":7192}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,255,65
53955150,モンテロ,モンテロ,広島東洋カープ,広島東洋カープ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,31.9,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,68.219,68,52,RECENT_DIRECT_T90_PRIORITY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,モンテロ,モンテロ,49,19,3,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,一,1B,CORNER_CATCHER,204,72,"{""一"":6312}",,MISSING_NO_FROZEN_AGE_FIELD,TEMPORAL_CONSTRUCT_CONFLICT,251,86
null,名原 典彦,名原典彦,広島東洋カープ,広島東洋カープ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,33.7,MISSING_FROM_BLIND_V3_INPUT,,,84,SOURCE_ID_MISSING_BUT_CURRENT_SIGNAL_SUPPORTED,UNMATCHED_NO_UNIQUE_CANONICAL_ROSTER_LABEL,,0,,,,,,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,右,RF,MIDDLE_PREMIUM,187,41,"{""右"":4484,""中"":1028,""左"":532}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,222,53
11915134,坂倉 将吾,坂倉将吾,広島東洋カープ,広島東洋カープ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,30.6,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,56.552,57,57,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,坂　倉,坂倉,68,-11,-11,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,一,1B,CORNER_CATCHER,320,79,"{""一"":5171,""捕"":3396,""三"":4066}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,383,94
01705138,小園 海斗,小園海斗,広島東洋カープ,広島東洋カープ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,31.5,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,64.629,65,65,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,小　園,小園,79,-14,-14,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,遊,SS,MIDDLE_PREMIUM,319,81,"{""三"":4071,""遊"":7142}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,382,96
93395153,矢野 雅哉,矢野雅哉,広島東洋カープ,広島東洋カープ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,30.7,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,57.449,57,57,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,矢　野,矢野,78,-21,-21,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,遊,SS,MIDDLE_PREMIUM,60,26,"{""遊"":2790}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,58,44
31135133,秋山 翔吾,秋山翔吾,広島東洋カープ,広島東洋カープ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,31.6,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,65.527,66,67,OLD_DIRECT_T90_DIRECTIONAL,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,秋　山,秋山,77,-11,-10,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,左,LF,CORNER_CATCHER,84,34,"{""左"":2317,""中"":280,""右"":108}",,MISSING_NO_FROZEN_AGE_FIELD,TEMPORAL_CONSTRUCT_CONFLICT,134,49
61565135,菊池 涼介,菊池涼介,広島東洋カープ,広島東洋カープ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,31.8,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,67.322,67,67,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,菊　池,菊池,72,-5,-5,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,二,2B,MIDDLE_NEUTRAL,299,73,"{""二"":10890}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,353,88
01405130,野間 峻祥,野間峻祥,広島東洋カープ,広島東洋カープ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,31.7,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,66.424,66,66,CURRENT_SPRINT_LIMITED_SUPPORT,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,野　間,野間,88,-22,-22,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,右,RF,MIDDLE_PREMIUM,85,33,"{""右"":2286,""左"":255}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,86,35
53755153,サンタナ,サンタナ,東京ヤクルトスワローズ,東京ヤクルトスワローズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,30.8,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,58.347,58,58,OLD_DIRECT_T90_CURRENT_CONCORDANT,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,サンタナ,サンタナ,47,11,11,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,左,LF,CORNER_CATCHER,306,82,"{""左"":8983}",,MISSING_NO_FROZEN_AGE_FIELD,TEMPORAL_CONSTRUCT_CONFLICT,357,96
91695153,並木 秀尊,並木秀尊,東京ヤクルトスワローズ,東京ヤクルトスワローズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,33.8,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,85.272,85,85,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,並　木,並木,97,-12,-12,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,中,CF,MIDDLE_PREMIUM,45,14,"{""中"":868,""左"":490,""右"":206}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,45,18
51255118,中村 悠平,中村悠平,東京ヤクルトスワローズ,東京ヤクルトスワローズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,30.4,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,54.757,55,55,CURRENT_SPRINT_LIMITED_SUPPORT,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,中村悠,中村悠,56,-1,-1,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,捕,C,CORNER_CATCHER,63,28,"{""捕"":2133}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,65,32
93195155,丸山 和郁,丸山和郁,東京ヤクルトスワローズ,東京ヤクルトスワローズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,32.4,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,72.707,73,73,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,丸山和,丸山和,86,-13,-13,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,右,RF,MIDDLE_PREMIUM,87,27,"{""右"":3369,""左"":157,""中"":895}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,112,39
01705134,古賀 優大,古賀優大,東京ヤクルトスワローズ,東京ヤクルトスワローズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,32.1,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,70.014,70,70,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,古　賀,古賀,46,24,24,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,捕,C,CORNER_CATCHER,206,55,"{""捕"":8334}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,252,69
71975136,塩見 泰隆,塩見泰隆,東京ヤクルトスワローズ,東京ヤクルトスワローズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,32.3,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,71.809,72,72,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,塩　見,塩見,83,-11,-11,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,右,RF,MIDDLE_PREMIUM,62,28,"{""右"":1443}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,83,37
51355155,岩田 幸宏,岩田幸宏,東京ヤクルトスワローズ,東京ヤクルトスワローズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,33.6,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,83.477,83,83,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,岩　田,岩田,96,-13,-13,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,中,CF,MIDDLE_PREMIUM,290,75,"{""中"":11379,""左"":607,""右"":181}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,330,91
51455151,長岡 秀樹,長岡秀樹,東京ヤクルトスワローズ,東京ヤクルトスワローズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,31.6,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,65.527,66,66,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,長　岡,長岡,58,8,8,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,遊,SS,MIDDLE_PREMIUM,287,70,"{""遊"":10470,""二"":227}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,355,85
71375138,太田 光,太田光,東北楽天ゴールデンイーグルス,東北楽天ゴールデンイーグルス,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,30.5,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,55.654,56,56,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,太　田,太田,44,12,12,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,捕,C,CORNER_CATCHER,180,59,"{""捕"":8682}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,204,72
41845132,村林 一輝,村林一輝,東北楽天ゴールデンイーグルス,東北楽天ゴールデンイーグルス,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,34.5,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,91.555,92,92,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,村　林,村林,69,23,23,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,遊,SS,MIDDLE_PREMIUM,336,84,"{""三"":979,""遊"":10890,""二"":1973}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,386,96
51155118,浅村 栄斗,浅村栄斗,東北楽天ゴールデンイーグルス,東北楽天ゴールデンイーグルス,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,30.5,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,55.654,56,56,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,浅　村,浅村,35,21,21,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,一,1B,CORNER_CATCHER,299,78,"{""一"":6714}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,333,87
73175138,渡邊 佳明,渡辺佳明,東北楽天ゴールデンイーグルス,東北楽天ゴールデンイーグルス,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,30.3,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,53.859,54,54,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,渡邊佳明,渡邊佳明,50,4,4,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,一,1B,CORNER_CATCHER,136,49,"{""一"":2098,""左"":1287,""三"":619,""右"":336,""二"":23}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,140,54
81985135,鈴木 大地,鈴木大地,東北楽天ゴールデンイーグルス,東北楽天ゴールデンイーグルス,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,29,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,42.191,42,42,CURRENT_SPRINT_LIMITED_SUPPORT,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,鈴　木,鈴木,49,-7,-7,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,一,1B,CORNER_CATCHER,54,30,"{""一"":1189,""三"":729,""左"":21}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,55,34
81585134,京田 陽太,京田陽太,横浜DeNAベイスターズ,横浜DeNAベイスターズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,31.1,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,61.039,61,61,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,京　田,京田,78,-17,-17,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,遊,SS,MIDDLE_PREMIUM,106,39,"{""一"":310,""二"":743,""遊"":3352,""三"":359}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,119,45
91995134,佐野 恵太,佐野恵太,横浜DeNAベイスターズ,横浜DeNAベイスターズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,30.6,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,56.552,57,57,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,佐　野,佐野,48,9,9,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,一,1B,CORNER_CATCHER,338,81,"{""一"":9473,""左"":2484}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,396,95
51455137,宮﨑 敏郎,宮崎敏郎,横浜DeNAベイスターズ,横浜DeNAベイスターズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,30.3,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,53.859,54,54,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,宮　﨑,宮﨑,33,21,21,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,三,3B,CORNER_CATCHER,227,61,"{""三"":7125}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,267,75
23125136,山本 祐大,山本祐大,横浜DeNAベイスターズ,横浜DeNAベイスターズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,31,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,60.142,60,60,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,山　本,山本,61,-1,-1,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,捕,C,CORNER_CATCHER,153,41,"{""捕"":6403}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,184,50
33535159,度会 隆輝,度会隆輝,横浜DeNAベイスターズ,横浜DeNAベイスターズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,31.7,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,66.424,66,66,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,度　会,度会,65,1,1,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,右,RF,MIDDLE_PREMIUM,274,78,"{""左"":3309,""右"":4994,""三"":1078}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,317,91
