record_id,player,canonical_player_id,game,edition,update_date,platform,source_type,source_url,video_id,video_id_or_post_id,parent_event_id,author_id_or_name,timestamp,text,likes,reply_count,classification,strength,independence_group,physical_or_rating_lane,target_rating_if_explicit,comparison_player_if_any,source_quality,notes,acceptance_status,acceptance_reason,collected_at,attempted_routes,error,title,published_at,target_player_mapping,update_mapping,missingness,required_user_input,official_verification,comments_retrieved,comment_count_reported,api_state
SP034-RUN2-COMMENT-qVl61GKQNhE-UgxnQu-cGjmDdj0-arZ4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2024-10-21,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=qVl61GKQNhE&lc=UgxnQu-cGjmDdj0-arZ4AaABAg,qVl61GKQNhE,UgxnQu-cGjmDdj0-arZ4AaABAg,youtube:qVl61GKQNhE:root,@appleaiueo9836|UC1coR5i7hyekCAnNOdYiydg,2025-08-13T00:00:00Z,"ミート82パワー90走力85
特能超アーチスト、二刀流改、広角打法",36,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:qVl61GKQNhE,rating,85,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:09:06Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,プロスピAで規格外の二刀流を体感しよう！【2023WORLD BASEBALL CLASSIC 大谷翔平登場記念特別企画】,2024-10-21T12:00:06Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,current/player-event title without explicit ability marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-qVl61GKQNhE-Ugxe-zG83_PXEsk1IhV4AaABAg.A9qmR8TC9_pA9rGhYL2g78,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2024-10-21,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=qVl61GKQNhE&lc=Ugxe-zG83_PXEsk1IhV4AaABAg.A9qmR8TC9_pA9rGhYL2g78,qVl61GKQNhE,Ugxe-zG83_PXEsk1IhV4AaABAg.A9qmR8TC9_pA9rGhYL2g78,youtube:qVl61GKQNhE:Ugxe-zG83_PXEsk1IhV4AaABAg,@today_aa|UCvEcCQjy1kzhmTgPkYg31zg,2025-08-13T00:00:00Z,2023の能力だから走力はあれで妥当,1,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:qVl61GKQNhE,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:09:06Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,プロスピAで規格外の二刀流を体感しよう！【2023WORLD BASEBALL CLASSIC 大谷翔平登場記念特別企画】,2024-10-21T12:00:06Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,current/player-event title without explicit ability marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-qVl61GKQNhE-Ugxe-zG83_PXEsk1IhV4AaABAg.A9qmR8TC9_pA9rOa9f80J6,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2024-10-21,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=qVl61GKQNhE&lc=Ugxe-zG83_PXEsk1IhV4AaABAg.A9qmR8TC9_pA9rOa9f80J6,qVl61GKQNhE,Ugxe-zG83_PXEsk1IhV4AaABAg.A9qmR8TC9_pA9rOa9f80J6,youtube:qVl61GKQNhE:Ugxe-zG83_PXEsk1IhV4AaABAg,@Cztmj1556|UCbANzJnwC6ZWA6xxF09AF4A,2025-08-13T00:00:00Z,走力に文句言ってる人多いけど正直妥当だと思う。仮に今年の査定でもギリAくらいやろ。メジャーだからあんだけ盗塁できてるだけでNPBだと30も出来んやろ。,1,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:qVl61GKQNhE,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:09:06Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,プロスピAで規格外の二刀流を体感しよう！【2023WORLD BASEBALL CLASSIC 大谷翔平登場記念特別企画】,2024-10-21T12:00:06Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,current/player-event title without explicit ability marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-qVl61GKQNhE-Ugxe-zG83_PXEsk1IhV4AaABAg.A9qmR8TC9_pA9rGFspXEqk,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2024-10-21,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=qVl61GKQNhE&lc=Ugxe-zG83_PXEsk1IhV4AaABAg.A9qmR8TC9_pA9rGFspXEqk,qVl61GKQNhE,Ugxe-zG83_PXEsk1IhV4AaABAg.A9qmR8TC9_pA9rGFspXEqk,youtube:qVl61GKQNhE:Ugxe-zG83_PXEsk1IhV4AaABAg,@シャチ-b7t|UC53hRzjrmjoc4zPbW446gtA,2025-08-13T00:00:00Z,先に作ったから走力は来年上がるかもね,0,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:qVl61GKQNhE,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:09:06Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,プロスピAで規格外の二刀流を体感しよう！【2023WORLD BASEBALL CLASSIC 大谷翔平登場記念特別企画】,2024-10-21T12:00:06Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,current/player-event title without explicit ability marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-nXfOipyoX6k,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2024-10-11,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=nXfOipyoX6k,nXfOipyoX6k,nXfOipyoX6k,youtube:nXfOipyoX6k,,2024-10-11T03:11:07Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:nXfOipyoX6k,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=False.,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,2026-08-13T11:09:08Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,『プロ野球スピリッツ2024-2025』大谷翔平ができるまで,2024-10-11T03:11:07Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,current/player-event title without explicit ability marker,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-opjfeVgrOs4,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2024-09-20,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=opjfeVgrOs4,opjfeVgrOs4,opjfeVgrOs4,youtube:opjfeVgrOs4,,2024-09-20T09:02:33Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:opjfeVgrOs4,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=True.,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,2026-08-13T11:09:11Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,イチローがプロスピ2024をプレイ！ KOBE CHIBEN VS オリックス・バファローズ 後編 『プロ野球スピリッツ2024-2025』,2024-09-20T09:02:33Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-opjfeVgrOs4-Ugyk1h0lpSv1f5vVs_B4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2024-09-20,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=opjfeVgrOs4&lc=Ugyk1h0lpSv1f5vVs_B4AaABAg,opjfeVgrOs4,Ugyk1h0lpSv1f5vVs_B4AaABAg,youtube:opjfeVgrOs4:root,@hikotaka4256|UCHkDH-Q0j2_DHA7CTSPEb-A,2025-08-13T00:00:00Z,"ゲームに対して無邪気にリアクションするイチローさん、たまんない笑
イチローさんがこれだけ褒めてくださってる以上、発売の遅れを取り戻すような高クオリティで我々がプレーできるようにしてくれよ、マジで",1,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:opjfeVgrOs4,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:09:24Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,イチローがプロスピ2024をプレイ！ KOBE CHIBEN VS オリックス・バファローズ 後編 『プロ野球スピリッツ2024-2025』,2024-09-20T09:02:33Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-opjfeVgrOs4-UgwiH31xRrvh_iP7SUh4AaABAg.A8b4cDv61fqA8rsxxIW0ha,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2024-09-20,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=opjfeVgrOs4&lc=UgwiH31xRrvh_iP7SUh4AaABAg.A8b4cDv61fqA8rsxxIW0ha,opjfeVgrOs4,UgwiH31xRrvh_iP7SUh4AaABAg.A8b4cDv61fqA8rsxxIW0ha,youtube:opjfeVgrOs4:UgwiH31xRrvh_iP7SUh4AaABAg,@baseballfuns79|UCm8np9zdxxoc0zYfCCq_9ww,2025-08-13T00:00:00Z,合同練習中にイチローからスイングが速いって褒められたんだよね,3,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:opjfeVgrOs4,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:09:24Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,イチローがプロスピ2024をプレイ！ KOBE CHIBEN VS オリックス・バファローズ 後編 『プロ野球スピリッツ2024-2025』,2024-09-20T09:02:33Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-opjfeVgrOs4-UgzPN-rFKYSBVdhIXx54AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2024-09-20,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=opjfeVgrOs4&lc=UgzPN-rFKYSBVdhIXx54AaABAg,opjfeVgrOs4,UgzPN-rFKYSBVdhIXx54AaABAg,youtube:opjfeVgrOs4:root,@RapidSemiExpressCH|UCPTNG2qLkJhcyQvdxyyhLXA,2025-08-13T00:00:00Z,"外野手の捕球からの送球はかなり自然な動きの連なりになっていた。
捕手の動きは、甲斐のモーションを入れてくれたのはうれしいが、1パターンじゃいくら何でも満足できない。監修に入ってくれた谷繁さんにも実際にやってほしかったし、古田さんや阿部監督、ほかにもいろんな人がいるわけで、せめて10パターンぐらい取り揃えてもらわないと画変わりがない。
打者の見逃し・空振りモーションや汎用のフォロースルーが、この時の収録時点からどれぐらい増えてくれているか。「ずっとあるモーション」が悪いのではなく、「新しくても違和感のあるモーション」は廃止してほしいし、「残すべきモーション」は残してていい。それが新しく収録されるものといかに違和感なく、そしてかっこいいものや、スマートなものや、なんなら泥臭く当てに行くものだってほしいし。
「PLAYからFEELへ」と銘打つぐらいなら、それぐらい「未来を感じさせる野球ゲーム」を全力で表現してほしい。",12,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:opjfeVgrOs4,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:09:24Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,イチローがプロスピ2024をプレイ！ KOBE CHIBEN VS オリックス・バファローズ 後編 『プロ野球スピリッツ2024-2025』,2024-09-20T09:02:33Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-q4AsOr1aNCk,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2024-09-20,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=q4AsOr1aNCk,q4AsOr1aNCk,q4AsOr1aNCk,youtube:q4AsOr1aNCk,,2024-09-20T09:02:26Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:q4AsOr1aNCk,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=False.,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,2026-08-13T11:09:27Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,イチローができるまで：MOTION CAPTURE MAKING #3 守備・投球編 『プロ野球スピリッツ2024-2025』,2024-09-20T09:02:26Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,current/player-event title without explicit ability marker,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-77ysFGiQ5IM,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2024-09-20,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=77ysFGiQ5IM,77ysFGiQ5IM,77ysFGiQ5IM,youtube:77ysFGiQ5IM,,2024-09-20T09:02:07Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:77ysFGiQ5IM,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=False.,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,2026-08-13T11:09:43Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,イチローができるまで：MOTION CAPTURE MAKING #1 準備編 『プロ野球スピリッツ2024-2025』,2024-09-20T09:02:07Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,current/player-event title without explicit ability marker,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-jdfUYFjoQV0,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2024-08-07,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=jdfUYFjoQV0,jdfUYFjoQV0,jdfUYFjoQV0,youtube:jdfUYFjoQV0,,2024-08-07T09:00:43Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:jdfUYFjoQV0,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=True.,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,2026-08-13T11:09:50Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,セレクション登場選手 先行公開　レジェンドOB選手と語る【プロスピセレクション 20th SPIRITS】,2024-08-07T09:00:43Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-jdfUYFjoQV0-UgwVAc1VAzYre6jQGaZ4AaABAg.A6po9SMX0EjA6ra0OtUeg0,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2024-08-07,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=jdfUYFjoQV0&lc=UgwVAc1VAzYre6jQGaZ4AaABAg.A6po9SMX0EjA6ra0OtUeg0,jdfUYFjoQV0,UgwVAc1VAzYre6jQGaZ4AaABAg.A6po9SMX0EjA6ra0OtUeg0,youtube:jdfUYFjoQV0:UgwVAc1VAzYre6jQGaZ4AaABAg,@ミニイニ|UC-tmpIWmbz9omYNo8gV52jA,2024-08-13T00:00:00Z,パワーヒッター(打者の性質)を弾道に組み込むから矛盾が生まれるんだよな。打球失速しまくるホームランバッターてなんやそれ。,0,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:jdfUYFjoQV0,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:10:11Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,セレクション登場選手 先行公開　レジェンドOB選手と語る【プロスピセレクション 20th SPIRITS】,2024-08-07T09:00:43Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-jdfUYFjoQV0-UgwVAc1VAzYre6jQGaZ4AaABAg.A6po9SMX0EjA6sL3CTWutr,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2024-08-07,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=jdfUYFjoQV0&lc=UgwVAc1VAzYre6jQGaZ4AaABAg.A6po9SMX0EjA6sL3CTWutr,jdfUYFjoQV0,UgwVAc1VAzYre6jQGaZ4AaABAg.A6po9SMX0EjA6sL3CTWutr,youtube:jdfUYFjoQV0:UgwVAc1VAzYre6jQGaZ4AaABAg,@山田-r9g7k|UCIPNBrFADJCAS-1tv39W4VA,2024-08-13T00:00:00Z,打球は失速するのは当たり前じゃないの？,0,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:jdfUYFjoQV0,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:10:11Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,セレクション登場選手 先行公開　レジェンドOB選手と語る【プロスピセレクション 20th SPIRITS】,2024-08-07T09:00:43Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-jdfUYFjoQV0-UgxWgos43rV-Vm2LfsR4AaABAg.A6ptJ_OhIU8A6qQ-YzMmve,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2024-08-07,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=jdfUYFjoQV0&lc=UgxWgos43rV-Vm2LfsR4AaABAg.A6ptJ_OhIU8A6qQ-YzMmve,jdfUYFjoQV0,UgxWgos43rV-Vm2LfsR4AaABAg.A6ptJ_OhIU8A6qQ-YzMmve,youtube:jdfUYFjoQV0:UgxWgos43rV-Vm2LfsR4AaABAg,@monamonaka1|UCrXciudh0KHFAPxfo4Qzqow,2024-08-13T00:00:00Z,"まあミート走力87の同値、パワー78のバケモンがいたからセーフセーフ
特能もアベレージヒッターでミート97！
そんなキャラがいたセレクションだからいいに決まってるでしょ！",1,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:jdfUYFjoQV0,rating,87,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:10:11Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,セレクション登場選手 先行公開　レジェンドOB選手と語る【プロスピセレクション 20th SPIRITS】,2024-08-07T09:00:43Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
